,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8804548.93,8558693.68,8385092.62,8543580.18,9015337.75,9015337.75,4907870.55,3951091.53,44972745.65,77290766.02,60253503.25,81491125.70,77833211.82,11010753.17,29768689.30,46289509.10,49201550.38,32803590.54,51564603.35,97043004.76,85147625.04,102982361.39,61756175.73,73259186.00,80288875.43,75108895.71,82325581.12,78629818.04,83802797.87,83785240.09,84108039.10,87738487.65,74060018.78,42030338.51,37775106.31,46682784.67,42068126.06,42531761.44,46686445.97,44913393.29,46173842.09,55249972.49,56153493.35,57824572.57,65353960.67,38529042.20,24986863.74,24824149.93,39578328.14,44748384.94,35049289.06,42111546.27,41756852.41,50598723.66,67617475.80,78912244.66,115596830.13,118324019.75,86131237.10,116876038.79,109184657.77,120058337.54,94119871.76,111501565.27,220760495.34,77196306.10,77023441.35,100672452.89,51968663.14,42345541.17,20323644.48,45947741.77,14263050.05,12899875.03,21446838.63,10223882.23,11642572.57,25778262.64,54974785.37,31262946.52,66811847.46,0,165622814.67,0,178069988.55,0,178452610.00,0,178376039.63,43164714.29,169161645.68,0,0.0
3,交易性金融资产,0,0,0,0,0,0.00,4738397.75,6335019.94,7019295.27,7019295.27,7330491.23,7728682.13,8015855.11,8583492.83,9813415.09,11012064.78,6796363.95,7683556.98,5613550.67,5161370.38,4143060.90,3807448.01,3896068.64,3916991.21,3745550.34,3296155.72,3622952.78,3359840.19,3095224.09,3629758.59,3412237.58,3246313.46,3465597.37,4070972.60,5086355.79,5055489.37,5018833.07,4018269.24,5841836.27,5608677.68,4454443.00,4616316.54,4072588.60,2795011.04,3331177.96,3932191.41,5976421.60,8196075.66,9408333.77,7743972.34,5836749.38,2993524.08,4167996.26,4284895.70,4284895.70,3964985.09,4104057.03,4104057.03,4104057.03,3958315.66,9313219.15,9313219.15,9313219.15,9368228.40,11800249.31,11800249.31,11800249.31,10664347.35,10153161.71,12884472.71,28383123.91,15783772.11,19739624.38,20739624.38,17180652.94,11193411.29,6016673.55,8323447.64,4718172.12,13169942.49,12269797.07,0,66608476.22,0,74216618.03,0,47281930.00,0,45856718.23,115852870.33,26125075.66,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,0,0,0,0,26073794.06,26073794.06,18297917.04,18297917.04,0,59146779.25,0,89075071.72,0,10087237.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,10000000.00,0,0,0,0,0,0,0,0,760000.00,2156700.00,2290100.00,5706800.00,3020000.00,3750000.00,300000.00,831535.60,0,480000.00,793320.00,2283420.00,1790171.00,3425109.00,0,2200000.00,500000.00,536000.00,815040.00,650000.00,830000.00,1849700.00,680000.00,0,100000.00,1022000.00,1300000.00,160000.00,2736000.00,620000.00,1498160.00,300000.00,1050000.00,1500000.00,3980000.00,3822420.00,2668344.00,2484943.00,5650970.15,6946712.14,2875000.00,7525500.00,7335512.96,8364527.70,6138000.00,5130000.00,2880000.00,2850000.00,5201934.33,4175134.33,4856934.33,2331934.33,0,0,80000.00,3010393.50,0,0,17726414.00,800000.00,2717040.00,0,3355290.00,0,6481000.00,0,14518530.00,0,3185220.00,2041077.50,6658611.53,0,0.0
7,应收账款,0,0,0,0,26073794.06,26073794.06,18297917.04,18297917.04,69973444.98,59146779.25,302326174.57,79075071.72,120316342.20,10087237.71,9826274.68,11423553.11,18139867.09,17765613.73,13073042.50,8488953.46,4402275.75,2940444.05,2893528.37,3904286.69,15486159.42,20960881.02,10450293.56,10626790.90,11264974.30,12192526.30,6914792.38,8984032.46,7127375.97,11171167.32,15239744.96,12513864.92,13657535.31,7490254.16,4380295.62,6504013.08,4075274.75,4273549.80,5915197.69,5838670.57,6607384.71,6693080.79,9444625.48,9724123.55,14283384.94,19155891.47,16545539.24,21291598.86,22629815.81,25781084.09,36824350.19,33370201.58,53925016.48,74063196.54,54222647.78,67585424.03,73352979.12,48289636.74,56347491.49,56081636.79,59721521.42,53979640.26,56805504.55,46985084.24,37725565.72,44712808.93,42603836.10,36947673.63,54705074.24,63357974.10,50659187.92,74451690.98,70415831.77,79118324.48,69168173.02,96171031.84,80535988.84,0,91396255.70,0,114961934.43,0,0,0,176518767.25,85503801.58,82356360.61,19852906.70,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
