,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,277171388.48,160931417.76,189624232.70,119500565.85,125520500.24,107173749.71,216016940.77,257433024.03,1200763031.07,419787625.84,418896841.56,459603297.14,164527085.76,86653927.50,68635181.52,105686997.96,161566542.24,152016988.13,158341109.86,196515973.09,315024496.66,349854203.96,350124275.79,244182739.39,396671825.40,102583868.62,68522630.14,69370181.47,51558502.49,46568042.16,54326187.96,56982227.49,43940081.10,184447172.57,155169469.43,57591903.79,39048830.96,44692861.70,31396301.56,37162890.25,7378560.62,8643221.14,7052917.78,12516405.06,1906701.25,4127583.82,2571853.25,3880117.73,4031775.41,4421706.73,4136196.58,6312963.09,10461795.22,8580540.95,343790528.62,336674754.57,497587473.75,432093839.28,352011863.43,298124214.10,469930157.55,441562197.32,407701339.25,399788257.88,351848973.29,245371296.37,200954730.42,225698282.57,268544545.60,233817144.28,236990487.59,223242972.38,333989185.86,263447479.66,256017658.62,181719691.05,113876847.93,205002634.07,33445334.27,51852300.30,0,40225670.05,0,27100614.58,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580422.00,649679.88,649679.88,690099.88,294690.00,294690.00,272283.00,272373.00,555128.00,555128.00,609545.00,609545.00,659504.00,659504.00,850399.00,856399.00,1072522.00,1074722.00,1242817.70,13695905.42,21674903.50,21674903.50,11017048.91,0,260660.00,260660.00,0,0,0,0,0,18253260.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,188756925.56,190074567.75,187609555.78,201346307.99,1471473638.91,1466552314.46,1604605135.65,1416245109.71,1388836293.02,1489047646.66,1179794463.17,973076894.75,0,55076275.54,0,43962123.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,182192067.39,0,0,0,0,131200.00,264700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,0,0,0,0,500000.00,500000.00,0,0,0,0,0,30000.00,0,0,0,0,0,0,2310366.00,20000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,188756925.56,190074567.75,187609555.78,201346307.99,1471473638.91,1466552314.46,1422413068.26,1416245109.71,1388836293.02,1489047646.66,1179794463.17,972945694.75,992903947.04,55076275.54,49378738.63,43962123.81,43621856.75,32772089.80,31608899.09,29168061.57,28127962.80,34031846.23,28247521.54,34373039.02,28137621.02,28706949.17,30449296.60,28944251.00,31385343.37,28433572.97,24727441.35,26799588.40,28571827.56,24603874.74,21713788.86,26448574.59,60299241.54,22580695.44,63039416.59,23310044.84,71103098.90,39899445.26,60077750.67,28474338.82,20929999.73,20700644.90,18762781.88,21699843.14,19686987.57,10019528.74,9559991.82,11906826.31,20403912.65,27604215.16,27056952.52,28966903.42,36889051.67,26910193.51,30656207.27,28196107.78,42887376.49,28978259.48,41932269.55,28824625.16,39269226.36,35279065.63,29212508.51,33515248.69,37152695.76,45455625.21,35035888.65,39649158.05,48110357.86,44199017.80,61309976.14,49836114.21,68751405.60,15761873.36,43596484.30,21620604.11,0,61165733.41,0,27336658.79,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,782849124.62,791164351.30,725742370.19,786850805.71,1303822271.58,1289253658.05,1409611902.78,981366768.63,1117714285.18,1079728146.17,760131829.03,591424837.65,504943674.33,27394533.39,15161241.65,13656970.41,52562094.07,21118516.22,195460298.62,188012311.76,200302900.36,195026437.13,311863697.04,7538937.51,16012824.94,8496023.73,2669944.95,3294942.64,1365709.48,3664178.58,9990995.32,11188788.22,5044257.44,3926949.52,4729204.94,7407283.31,4142512.82,5540992.03,7652241.91,34314587.25,240315835.11,232294373.43,226662958.08,225964118.62,16506241.22,13607233.94,14549295.37,14994982.15,30950092.11,46564825.35,85975953.00,85738070.11,8840022.48,174330434.34,26416623.40,23930377.30,5995301.43,22067445.99,206880212.18,221782725.48,31415086.29,31345155.36,32475068.74,29617961.84,12835594.28,100941054.32,123599502.01,138127729.21,27571776.21,55470119.70,11792932.26,11093141.72,13888676.34,72530939.09,31640146.89,61470515.47,7057623.77,2977777.45,1288993.10,2212813.52,0,1222208.69,0,2583396.02,0.0
10,其他应收款(合计),613212855.35,718105448.65,781649916.58,818052379.41,967775631.36,946881748.02,47253621.85,893340808.33,50714625.66,16941827.34,16494896.51,15931045.71,0,14384932.23,0,9412286.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,8999274.87,8999274.87,0,14997586.39,0,0,3497424.65,3497424.65,0,0,0,0,1108.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597196.90,0,0,0,0,0,0,0,0,0,0,0.0
