,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,323812998.12,416105423.75,378962829.60,334454282.36,459875366.96,443505088.44,475402704.57,632707578.57,700476318.28,655795576.94,668503580.28,824188988.06,934855269.38,924507392.92,919525490.83,894158063.77,867291939.98,846656399.16,819315262.50,805845429.70,606521933.40,797434536.86,762308831.14,744797666.86,734913410.34,695921980.90,571274443.06,276780499.58,246395694.53,261154029.70,155240902.07,147554858.86,206177437.16,109958943.77,86733019.30,200865475.75,341735647.97,297391365.52,261965634.89,354787048.89,334389458.11,297411353.31,218296201.40,213498755.82,166269467.11,185708563.72,176180613.41,177906304.46,136538871.74,188039683.57,212662160.09,227502942.87,165806937.15,165386605.99,102487601.23,88077518.42,43247503.30,79265713.32,39912511.01,61459788.20,91958187.91,42968648.33,53374111.70,83489423.24,85262677.21,82219232.05,61200533.95,55781064.89,43757311.19,44496609.37,103294738.12,56018974.28,42163269.75,41786708.48,53990560.70,16430169.28,35332023.89,28252895.19,19124753.17,33502598.33,0,0,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,500000.00,500000.00,160000.00,160000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,13926162.93,0,468.00,2779194.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,13926162.93,0,468.00,2779194.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171.82,207345.81,661223.86,91735.40,1539645.99,1781981.99,16063640.99,217262.74,-378871.42,-378871.42,-129565.92,2825846.21,2302434.15,5861183.29,5085487.29,2660267.52,4232032.65,4126838.65,16729464.65,4867301.29,10009991.42,16924123.36,16680094.47,14071622.76,24473579.86,19721585.86,19329080.99,11531339.25,21232037.60,17938088.47,19202334.61,21316267.01,33517555.30,30103305.77,38371224.14,14514509.34,26279388.06,25147355.17,24575770.50,6880249.03,27312428.29,25482281.50,27331593.65,14237656.62,20477063.03,16223539.83,34428585.40,14088424.58,17249260.34,15296022.41,14639016.98,14814969.54,11210120.00,8283597.01,11854481.17,13937790.92,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
