,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3313154.42,2284009.27,858027.56,4324740.64,452172.24,804987.17,1377615.25,1772450.19,2277439.08,3313215.95,7309485.38,19153496.90,13853518.83,5029140.36,6103362.23,29303271.86,42334600.23,44049736.10,45382198.46,50659747.63,45471337.93,53587367.78,53737872.41,44980604.09,69131154.14,62588854.55,43860210.97,45627329.91,15213580.12,9966901.60,3320253.73,3414788.70,3833402.23,4033855.24,2721993.19,1023742.42,9328949.59,8395755.81,18579307.96,7067923.03,4554367.68,6147947.11,1707833.86,7026380.14,5246053.70,6237552.68,11560457.46,13560257.12,5319759.10,4376983.10,5056284.85,6285520.41,6505740.55,4937490.81,1729885.34,18490810.16,8825191.45,1462237.99,3746191.95,5594000.30,1133439.77,1790112.78,6366669.03,1399084.23,4343411.98,3917942.48,998201.09,2833955.64,1613370.25,4068225.08,22564989.59,30168688.10,186968457.10,26025330.30,1154783.91,1957927.31,8499927.56,1648102.37,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198007792.40,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2022118.76,671080.28,1619546.18,1145479.28,711367.31,710167.31,1458237.46,783126.81,0,1514220.00,0,5613520.17,15730332.58,16443791.05,17320094.63,7904091.16,2513402.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,1619546.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,220000.00,0,1050000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,2022118.76,671080.28,0,1145479.28,711367.31,710167.31,1458237.46,783126.81,624508.36,1514220.00,761118.42,5613520.17,15730332.58,16443791.05,17320094.63,7904091.16,2513402.35,385199.81,1401653.16,827744.05,2643424.34,1048733.14,1455540.26,883832.80,2792321.88,2008745.38,2717348.62,2416745.15,1047257.71,513975.83,8392124.33,11148841.74,7829045.96,7852865.96,17136535.89,17045426.41,30897412.25,30900292.25,38844981.54,41258130.44,36153416.23,46610063.93,49723660.25,56408483.49,54155788.58,56479703.82,55949007.90,48561278.67,77909310.47,82105096.06,81621845.38,70549072.56,68941211.24,62050482.81,62481052.21,41211527.98,55040993.79,48637409.74,43096346.98,37191122.39,34475117.79,25984297.80,27320193.98,20940127.90,65828981.68,66087322.88,77996026.33,69727168.32,78831352.05,74824931.05,80018959.84,77725934.71,74677580.37,71824692.56,89718793.05,70113604.74,63062843.73,42553212.88,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,3860739.91,2384529.59,1791313.26,815458.11,1967253.71,1997400.21,3724099.10,1390119.55,22938985.02,13674500.90,20110410.64,16608242.58,83278830.54,85885824.91,92851007.00,90116087.04,95815280.36,27385833.98,23685824.91,19280249.44,20680123.33,16932235.11,17954503.81,16442061.86,18636039.76,16777223.45,29833411.37,15594388.61,29597611.94,23719693.45,31384065.15,29486618.16,15604139.62,11649172.33,20447333.47,15047713.01,4797789.70,4847158.93,3946026.16,1951016.81,30268134.61,29682953.55,30246192.04,28584355.83,33416181.65,28361870.21,23853273.88,35180553.23,34040725.15,28803199.64,31436799.07,35372518.25,28854167.19,28563370.72,26777956.24,29139942.17,23643161.87,17777281.38,25139589.40,26293629.15,40698894.49,41580305.30,33386577.89,31702951.30,54266933.16,58469284.61,58400977.02,63541095.09,50350378.25,41241776.37,44163622.54,54431623.10,63154912.17,58275871.88,50744994.49,52591598.24,66722635.76,18780587.32,0.0
10,其他应收款(合计),2692766.70,2328426.08,3428876.75,2444590.67,4083733.72,3469495.97,4359123.66,5390185.01,0,3045616.24,0,6599499.41,18629646.06,7873728.87,6579934.28,5362804.43,5617572.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
