,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2897039962.21,956808087.88,1291853139.20,1520132474.67,1644639388.07,708907318.94,1078935978.19,1601654408.68,963887535.54,795706297.04,1008225915.85,1902871049.82,891685795.77,764062244.21,663538866.32,430258242.19,527853247.45,327855194.64,607613117.23,436355167.16,300163639.53,349126558.35,501289327.77,369291837.48,250163436.58,314121501.54,537986802.42,153189599.85,329820660.92,134835800.49,201532311.61,327960907.74,273650318.15,294021353.91,342981713.20,448400359.37,401980894.94,380038461.82,631325664.15,584270634.11,599553048.53,502723400.49,611526396.74,565777486.24,522726491.03,737662259.04,734606779.31,908993305.18,715942892.90,720858263.25,1131277267.92,241193227.72,254594897.00,231072278.78,304038184.01,210958140.98,309157986.83,288730143.05,268597669.77,248351423.37,322900925.33,180245793.38,173716631.06,196680870.73,284005446.13,129114906.21,201774932.10,171230449.75,228539316.10,143881638.68,138278279.46,80971777.96,176366747.17,153536919.28,89265470.42,67903065.11,99978542.01,51333731.52,83603769.99,17050043.59,15790497.24,0,23444101.12,0,20463437.36,19440763.35,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.00,0,0,0,57621290.80,57519629.15,58238254.50,60000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,6195965610.92,9660240355.95,9050423428.42,8256547294.44,7786601790.43,9234770637.14,8647605190.61,8516868851.09,7257714685.37,0,7281408181.02,0,5912233302.89,0,3028436006.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,848191818.43,1179662302.61,1358214043.65,1659256533.07,673384295.70,845056781.19,956609755.64,1019790755.86,496852032.53,533866724.41,706267159.39,959407139.45,448997179.37,159417128.20,151401348.40,205505990.25,137185085.81,130108670.93,189818020.00,253737720.46,101515565.87,99971601.44,129187998.46,166783550.19,76938567.24,69972156.55,85162528.06,106004489.93,64632317.99,52222544.04,59837259.74,111442187.21,49689977.98,55781723.08,43250417.14,77963421.88,39481366.06,35244476.76,34617419.30,40929701.52,23755925.00,25780732.07,22831371.05,36949809.91,16264964.43,23284003.11,16952641.92,37040125.63,8269507.46,11208621.00,19864373.00,28621886.00,11329265.14,12656146.84,7012290.75,15135906.87,5810250.60,4336739.66,1570000.00,1270000.00,1400000.00,1400000.00,0,0,100000.00,100000.00,100000.00,0,0,0,0,0,0,0,0,0,0,200000.00,0,0,0,0,0,0,0,0.0
7,应收账款,6195965610.92,8812048537.52,7870761125.81,6898333250.79,6127345257.36,8561386341.44,7802548409.42,7560259095.45,6237923929.51,7466927928.99,6747541456.61,5795451433.03,4952826163.44,5262912130.64,2869018877.96,2201721644.81,2161609094.33,2245052105.73,2084966152.83,1622960975.44,1396753600.72,1174319852.74,1107634104.33,965213985.86,746631570.05,846454680.93,810179376.75,725246406.95,659109427.05,828296654.40,818235521.49,706809816.28,532999838.32,818859737.78,742975784.28,669529555.48,548243454.57,580281276.53,702055282.27,696937655.74,631150623.78,866553438.99,841137399.14,796220952.37,669517485.76,872758064.00,722220525.10,573552574.61,490497566.07,553435682.89,543760004.31,484666531.54,319048949.89,433018195.46,380422412.29,415852914.39,246343388.60,356116087.67,281062360.03,246703010.69,160913891.41,235209687.59,263013590.20,154006000.89,167477724.36,195353974.74,208191079.99,105784434.79,68069076.87,39973040.60,25484422.04,16637108.44,111932.27,82476.41,37099677.00,92316530.67,78284704.56,87888321.51,64671424.94,59224084.73,48187753.93,0,48873306.06,0,38760430.97,37772334.06,0.0
8,应收款项融资,1189486079.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
