,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,285087237.03,274170259.49,91445238.03,105700597.62,96793432.22,89562841.19,126224883.15,99858093.00,141288032.06,106168077.60,68217360.99,120229794.10,124352703.91,97713529.69,103198117.29,77985528.02,126137242.52,776283895.98,643087532.90,606247949.75,623596026.84,16153677.19,18368807.59,53590678.44,178286828.54,34558426.78,855024.55,44751745.29,33736484.90,136307976.33,114067802.19,210357471.86,308847353.87,26615702.62,23163669.45,25456642.78,26409483.98,44780690.75,42332295.58,44890352.12,33213881.36,33535619.94,37074552.74,47470282.56,21363456.32,14510140.27,57026135.61,46682590.33,24386836.42,33345359.73,63376319.08,114335498.48,81151996.02,85480263.13,68358293.61,86104387.59,85960779.48,15625102.78,21177743.30,206331841.52,22781496.49,13908625.01,8404922.20,10287363.27,8755354.05,15253574.09,27708394.60,17448445.63,41476746.15,34410447.66,33351552.92,28228031.08,24835077.14,26313159.02,23272202.42,26361844.52,8297436.84,508519.88,8540153.11,5971948.59,0,5761024.45,4299951.23,4097635.27,11407380.87,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.00,0.00,65000000.00,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,146125083.91,175915421.65,146568604.37,171063583.63,176775026.21,162947240.64,144020157.30,139289547.30,0,136591133.31,0,105331767.17,0,104636399.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,15736358.37,19457709.14,4510000.00,8678953.91,9516107.35,23689608.98,15399018.25,41106913.58,24156000.00,10068701.47,14990692.36,5021854.87,19238536.84,14274813.24,13244023.02,23366540.15,9978061.80,1411900.00,3615639.00,0.00,32490000.00,110000.00,1856715.00,350000.00,3890650.00,878277.62,916493.62,498650.00,46824.70,869467.09,1369373.30,9043623.67,19187740.87,6041343.29,16859067.66,5089622.44,27260131.35,9052491.95,16163586.75,9261185.80,2043409.01,3501968.00,8700993.50,2770833.64,8959506.00,30000.00,5760000.00,5400200.00,3434331.57,7741875.00,7040000.00,4602625.63,50000.00,8957781.41,10650449.80,10242393.28,11680845.55,6927893.42,10921201.75,634484.22,14708293.04,11149999.23,6199999.23,15942897.29,2073000.00,7288617.60,1150000.00,0,0,20000.00,40000.00,0,0,0,0,0,0,0,500000.00,0,0,0,0,0,0,0.0
7,应收账款,130388725.54,156457712.51,142058604.37,162384629.72,167258918.86,139257631.66,128621139.05,98182633.72,94191076.77,126522431.84,95866125.25,100309912.30,123561292.49,90361586.08,70422894.36,52633130.74,46861574.70,15280855.11,1175578.50,5673823.92,681404.94,681404.94,646536.17,2803251.17,2669016.71,883751.32,1062644.02,1630992.58,2560267.77,3604565.67,4648882.58,4440080.74,20462710.27,46390891.96,17841894.28,29141620.51,22269272.55,25818796.90,27280425.72,29631963.33,38053026.16,48874630.80,41225856.48,35848136.35,48380579.97,54891663.19,52118617.49,54049861.10,51513469.19,71744138.80,65953461.01,48828907.65,79662229.43,91580072.44,88802811.00,67034828.98,77547383.86,57386222.07,48209960.36,38423773.95,56010594.73,62227028.07,80854724.35,63932341.10,82409075.11,79069538.30,69341856.42,65731640.34,61772934.88,80613056.46,70423855.19,61518948.23,86143728.78,59604653.87,77659116.51,68162376.42,52214196.88,98471368.43,121244668.24,112336420.73,0,41619684.72,30221797.02,40510170.78,36015901.13,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
