,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6684578746.74,6305208109.57,6332476315.21,7082084170.20,8716551560.53,4063110453.55,5710396253.69,4440704836.98,5789100950.98,5163856247.33,5888909962.94,6054057090.23,6683882450.52,7102134490.29,6931366247.39,8022951173.87,10078228478.95,7694634195.76,6415123726.16,5397753881.64,6891292930.19,3569674904.59,4955836022.86,4213177333.49,3034904716.84,4395920874.88,2889452420.16,2892017733.66,3597369534.20,4069955261.16,5003014081.08,6229818425.17,12977436688.63,5084985324.03,5070804915.91,5005282181.28,3469693347.19,4764446115.67,4145808535.69,4289037889.08,2336694902.84,5449136239.68,5388666028.13,5587340558.28,3760506947.78,3390573723.39,3901209303.25,4665956956.89,4429086370.47,3037851891.83,3270938820.41,2019731591.31,2149313132.58,2673326863.44,2882920854.30,3147758884.21,2590373958.11,2459162017.56,2755316308.00,3008650820.02,3533054100.33,4189909198.32,2143797981.53,2404240682.62,1782449559.67,1819653485.35,1628097598.13,1483881656.14,1187764836.11,1354970814.46,1698782151.63,1774825169.33,1205890751.15,750900474.30,400658693.77,567335197.11,399504353.49,79676826.69,90946144.49,59193511.50,9018546.38,0.0
3,交易性金融资产,1310646789.96,922200000.00,917750000.00,719300000.00,1130120125.00,1037398930.00,1046071926.46,1066312910.00,761528364.77,563643509.20,512696988.85,465533597.31,612833450.67,489791348.87,481526812.50,466683816.50,496609449.12,599181070.06,249034605.41,207403166.70,208047295.00,185924749.38,165289852.74,226894268.57,343691650.00,254611072.35,93609372.81,188517000.00,159263140.00,258437821.31,156549881.31,50386450.00,145234770.00,347915497.05,469528218.33,338967990.94,535037427.44,375782856.76,391639970.77,793000.00,0,1449448082.10,45049559.33,28688074.28,0,690000000.00,0,0,0,2114992.00,2124776.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828253378.85,198394911.00,197016361.74,197016361.74,200000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,569280.00,1509440.00,28893920.00,10453400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4195095690.67,12531008070.51,11975720539.71,10561423083.71,10019021755.45,9051056184.67,11613794597.12,10813697783.64,8624627170.48,0,7640472406.11,5577958443.38,4186048607.14,0,4314514481.40,5374440358.24,5469653227.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,605133835.00,9036877257.48,8229835762.84,6999364607.92,6805993715.93,0,0,7664572866.17,5944153436.31,5504468620.32,4843140506.24,3046266112.94,1734136967.20,2191474131.89,2256070170.05,3095272556.66,3218947099.43,3987683032.53,4474823723.87,3590564666.95,3763875814.97,3878937206.36,5198143579.74,5224251181.94,7574439884.71,4574601705.16,2984085862.99,3161763669.11,2501656627.76,5018267671.73,4092531811.76,6014185812.21,7618656832.58,4920744661.87,4260085555.63,4224745077.32,3097886820.60,3180270836.62,2844297997.20,2583849485.18,1147221585.84,2467682927.15,1695548156.85,1212566515.28,480537818.74,3489070648.37,4451728253.02,2387695462.91,3640351491.45,2845448787.24,1903857515.92,1626750949.61,1227492239.01,1472367952.77,1306992132.88,1131967116.05,634674286.29,2167228465.43,1774740655.38,1210301533.10,1759008975.82,1489908148.50,1402081067.24,939135773.72,713830256.63,0,593241146.43,354515692.30,287507691.59,428276834.33,583557861.69,352101436.15,275003865.25,231647447.94,242795270.99,239005304.12,208920234.12,91167691.07,50325000.00,46550000.00,13330000.00,0.0
7,应收账款,3589961855.67,3494130813.03,3745884776.87,3562058475.79,3213028039.52,0,0,3149124917.47,2680473734.17,2916749296.34,2797331899.87,2531692330.44,2451911639.94,2231691745.54,2058444311.35,2279167801.58,2250706128.12,3028927925.40,2506339654.93,2528599549.52,2094556810.65,2478415697.44,2063720355.11,2321716496.60,1689694583.78,1561216461.55,1938923957.96,1829624560.37,1367707161.14,1622175552.93,1802265950.68,1841607371.15,1303113533.12,2069155959.68,2075410566.14,1745559471.96,1245473039.88,1598379675.80,1317472979.12,1421659479.96,1027722592.90,1091556080.51,965256402.16,1459132882.15,1255445896.02,2368543950.66,1319155702.28,835235699.41,640402450.41,975779294.64,1411869270.71,1083316236.28,997999216.65,431025420.05,396623131.92,646282461.32,424398809.59,277789694.37,300524142.31,211065686.59,135731986.46,230124812.43,266367348.48,197998186.11,149803755.29,256174994.72,279643452.90,366730615.14,355393667.26,359268214.70,428045117.17,442187131.72,473096037.22,619265926.01,607397363.83,737951796.65,694410744.69,875262105.62,793405978.39,755518389.58,576920224.26,0.0
8,应收款项融资,6995585606.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
