,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,978645677.08,456148494.70,596392224.06,973795372.65,1200275434.62,84886539.25,341006250.50,126790409.35,187197344.19,212129616.43,189826581.90,282614108.27,301703446.56,355937459.33,399126541.60,263964361.89,421892245.85,262304724.83,459834165.08,625745951.26,618485302.48,801098259.55,745456288.18,1348536963.68,1512382199.64,1047838240.91,1245149579.20,2056211244.86,1769724511.45,1596700060.07,2300837551.97,683975654.13,688812625.62,194179056.60,244679166.13,353612824.07,263496797.35,540454442.13,565330023.25,613071703.19,363202977.51,391231927.48,587190856.07,921757721.75,600128516.96,449483344.59,729118023.57,848172936.22,523842534.22,490728404.88,571060977.28,876811291.27,809490973.83,936976033.76,1058400231.84,1017378250.58,745584832.60,747098360.24,1313860661.40,803106008.37,545824725.08,541616356.40,835376405.21,948668306.48,861887522.80,886868931.83,914279250.89,970472423.03,1089729186.07,874922520.98,899531212.34,858156731.51,904463010.60,1007315308.08,671706431.52,507808511.81,829313045.33,555422632.45,37237427.62,32838077.78,106882138.00,0.0
3,交易性金融资产,0,0,0,5000000.00,0,19999958.64,0,0,0,0,50000.00,0,0,0,0,0,0,0,0,0,0,0,0,33000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,33002894.72,45262831.86,37285774.72,109600756.60,74600756.60,100518132.66,113118182.66,124854420.66,101391639.65,130096960.36,149558040.23,212318856.25,143294131.80,299447432.31,336710897.44,280705839.52,230750809.52,247163640.00,414788640.00,391880000.00,164997990.88,99986268.13,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,19690979.96,148401784.07,175816340.37,86247763.09,34090421.21,89425026.85,146056936.84,133677752.08,33948071.47,0,0,114853671.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,100370167.48,104943277.27,0,19051648.44,36541759.68,103548980.29,106267339.63,27207106.87,39909259.75,19294875.87,58404345.00,30012205.50,23102831.85,49615836.30,15133720.50,8513174.43,20948044.42,88025346.91,99975234.92,71969403.97,113976125.99,160841493.31,111869422.49,106771551.82,169221154.39,169169106.83,346990984.29,307838282.82,196825905.34,92066562.89,92544018.75,97916699.98,59462223.87,179376462.28,98906834.97,112464399.26,140872093.93,59787090.80,86361665.27,97053507.73,62557183.71,42479288.42,45494595.97,120636277.34,225363439.16,268018636.42,132889419.96,135987018.05,162718477.39,92902678.56,46283786.86,92987375.17,108851088.59,74489907.16,120382643.44,4557316.19,1191000.00,180000.00,16065850.00,13207382.35,17223090.24,9404628.59,18780315.00,4457695.00,6444935.35,27997541.93,24778931.93,11912950.00,620000.00,62993800.00,80987569.81,46758300.00,54853600.00,76907000.00,6270000.00,27977500.00,22875000.00,33100000.00,78800000.00,6000000.00,0.0
7,应收账款,19690979.96,48031616.59,70873063.10,86247763.09,15038772.77,52883267.17,42507956.55,27410412.45,6740964.60,10180403.17,13423054.54,56449326.17,18106812.59,12530565.47,16658912.56,16414622.24,3639517.51,930122.55,4211676.03,87687600.76,134610185.49,96387884.35,112787219.57,58371804.24,65220931.58,204498895.50,277189610.22,255366968.64,217252145.58,172289207.61,120810208.47,99311334.40,87541466.13,79806825.38,68901359.23,80250577.74,77386542.74,44416373.47,41245619.12,203938410.05,132738873.22,49158966.66,36158932.64,45370761.14,59254503.82,9227054.68,55217106.70,149256433.76,135248840.39,19786142.54,59981844.33,36633387.50,1037482.72,12475900.84,20701760.01,44843338.42,40457008.90,3930191.02,3201602.98,13764186.42,86138851.75,911865.45,2720606.71,4793212.99,4330516.50,8206595.39,12336913.89,20290938.01,17033170.69,17964244.44,15019623.46,11643383.07,14324248.06,11658535.95,15467238.08,51923860.64,29952103.26,16795725.85,49187802.66,32338141.03,2746547.31,0.0
8,应收款项融资,7176390.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
