,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,48399543322.75,46885003694.92,43777109011.37,54589600864.84,41144364232.00,42088734157.91,42298128703.67,54228260521.95,43303402881.77,43206269237.95,41038526165.86,49356698082.41,34969635773.61,33826668139.21,31932720062.20,38819889700.69,30655536220.75,25615621114.91,25321487122.75,31504929264.55,24332754940.69,19876621705.68,19709327837.93,26945240046.59,20999304389.59,20477669420.19,20783377449.97,24780176214.79,20096893559.01,16950684448.81,16332043154.54,18919388728.91,14226255414.37,13030333861.71,13163912736.12,18256851709.76,12571168398.98,12920774737.20,8953634818.00,10448350504.00,8684455298.00,8051689184.00,6750214125.00,7443824881.00,6044549375.00,6049990071.00,5360304402.00,6327934888.00,5250453198.00,5154568470.00,4907225180.00,5022509630.00,3938571933.00,3651668223.00,2944152696.00,3126316018.00,2475349895.00,2245744110.00,1780588224.00,2164022311.00,2305817292.00,2319244198.00,2176380583.00,2345653748.00,2180967341.00,2361143296.00,2277328482.00,2473422465.00,2086886828.00,2106241901.00,2126837124.00,2068768296.00,611559963.00,604679451.00,950931851.00,1119660112.00,982883585.00,1460307264.00,1682485628.12,420892559.00,468953999.00,373456303.00,0.0
3,交易性金融资产,2858945371.37,3007102585.76,3190439036.36,107123975.43,118551378.00,109916422.43,111431342.16,119633347.64,122593076.08,106612106.96,105970098.52,104696627.27,105515072.15,98304905.97,106707423.20,106312773.43,109387154.16,116745919.96,123461989.31,133705355.65,127657120.45,0,30379562.45,0,0,8152921.06,46982530.73,21579495.80,48625037.21,132866974.50,21527325.00,658674.00,3655924.00,2919075.50,1783770.00,13846959.40,545556.70,241245.00,159420.00,444000.00,179945.00,0,0,0,0,452265.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.00,0,0,0,26519190.80,800000.00,0,3000000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,32271502013.44,32371034746.54,27105278157.34,30199621302.42,24506138933.90,22843094439.14,17717810377.40,20926153376.63,0,17461603544.22,14229102218.80,19361212674.87,0,16346480355.12,0,0,0,0,0,0,0,0,0,12838134888.12,0,0,0,9461986807.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,6021046522.33,6209229934.21,6810287921.97,4774249529.99,3179714480.12,2808727198.15,2412448222.86,1913312725.66,1140756359.57,949014900.97,880964315.61,829939118.72,819967415.36,1038920027.58,1294306852.60,1395846471.76,1224945613.43,1476636446.60,1703638848.33,1383189277.96,1530499769.10,1601969671.72,1610255885.23,1214640814.01,762563501.91,450063082.56,290573247.95,374979003.07,364849732.04,403055031.82,383170408.07,304735944.21,240687723.52,210481183.82,247956344.33,164796341.23,86405575.42,105081773.95,21887897.00,15295245.00,17883916.00,2288291.00,29669515.00,40229500.00,5157475.00,4546563.00,2277934.00,13018248.00,2960000.00,5465842.00,11828694.00,5938845.00,2587872.00,1641872.00,100000.00,1740000.00,0,0,0,0,0,0,0,0,0,0,0,0,5200000.00,5200000.00,1000000.00,2352650.00,0,2000000.00,0,19430000.00,2200000.00,3300000.00,5000000.00,7300000.00,2205125.00,500000.00,0.0
7,应收账款,26250455491.11,26161804812.33,20294990235.37,25425371772.43,21326424453.78,20034367240.99,15305362154.54,19012840650.97,16304007961.97,16512588643.25,13348137903.19,18531273556.15,15412367202.76,15307560327.54,11540845403.41,15882180852.11,12695259181.08,11892421305.08,9813589044.07,12067555246.56,10406910079.53,9745031609.27,8767647717.20,11623494074.11,8692047984.41,8710866054.00,6894352859.20,9087007804.12,7635004631.52,7940119785.57,6788727717.10,8487958685.60,6682113053.91,5782582204.45,4862385441.09,6411501384.51,4937809247.18,4563644035.72,2250656597.00,2901046178.00,2420102493.00,2382435172.00,2179801662.00,2900990771.00,2077305706.00,2033028984.00,1751154432.00,2002053785.00,1703741414.00,1683822184.00,1397870919.00,1809323000.00,1703690467.00,1635924685.00,1384463262.00,1697672275.00,1393226423.00,1342925518.00,1298512709.00,1426295712.00,1324849916.00,1312171039.00,1225090178.00,1250891167.00,1137099567.00,941977661.00,964266357.00,958665568.00,860365266.00,888533922.00,827998525.00,852179556.00,707025771.00,674963495.00,603799587.00,623302426.00,659632337.00,929620493.00,646415998.11,292602229.00,269362692.00,229576655.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,2854601631.22,2756498457.25,2565386844.39,2757063258.96,2367535674.92,2341371304.55,1965707306.59,1572350187.80,1758124204.43,2717721712.69,2134685585.17,2188340869.55,3906419728.74,5797687583.33,5790235516.09,2116279549.58,2042655487.52,1969879001.91,1874709034.80,1615293739.96,1966154445.17,1742983019.51,3693154044.95,1564048285.10,1508197045.14,1851359407.11,1736237830.26,1430613593.07,1640412382.07,1473047983.35,1574365118.22,1378386118.07,1327290311.00,982400917.51,1116174683.49,1640777096.12,1583176944.76,1237294137.48,476660002.00,434100835.00,502643355.00,563692361.00,390490844.00,172997703.00,180686456.00,226505369.00,309533864.00,176353154.00,208988210.00,172503591.00,174652121.00,153527854.00,96120015.00,110169557.00,73112237.00,34751488.00,53695577.00,36457760.00,100627002.00,66452819.00,74633636.00,52624026.00,46262432.00,63225017.00,50764920.00,27644618.00,39115075.00,50526131.00,0,49226022.00,48473589.00,55280483.00,182659434.00,205310999.00,323747163.00,186995297.00,285101467.00,592908993.00,600972074.08,64421210.00,65289567.00,86350979.00,0.0
10,其他应收款(合计),7702226114.67,8440809919.11,7597886332.99,6581256873.73,6075876191.18,6042692479.62,5786696925.80,5989123933.08,0,6871237972.12,6139450080.55,4478715474.22,0,4324375180.54,0,0,0,0,0,0,0,0,0,1860603513.00,0,0,0,1575896789.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,85668274.39,95059196.44,120100042.18,98299019.32,83006516.18,89947182.37,105799237.46,82948721.33,58972377.60,63556860.67,86485864.19,68182292.63,76374582.21,58192590.21,55165983.13,62863735.50,55078577.18,70201174.73,63335002.22,72605981.18,88643703.98,84169415.16,63479362.42,72790046.17,62554297.10,58206372.48,64401479.49,58433934.68,66145681.00,59460829.13,59129637.77,65024869.25,48016393.40,18160502.08,16624519.37,45486105.07,17530651.44,16257961.08,10818389.00,13816820.00,347841.00,346961.00,293436.00,287761.00,210781.00,144450.00,144450.00,144450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,13880049.97,13165650.97,12373322.21,4542089.33,5499205.84,4618919.73,260000.00,104626584.18,121879710.18,114188132.80,104926584.18,104926584.18,52057170.42,47193000.00,5106662.73,300000.00,974703.55,399703.55,399703.55,699703.55,4904002.34,4604002.34,399703.55,799703.55,0,0.00,0,2521087.62,720000.00,720000.00,0,0,520000.00,0,108600.59,4509729.52,0,37801.61,0,0,0,0,0,0,0,676804.00,676804.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,8332585071.70,0,6478415765.08,6075876191.18,5948126377.52,5680637688.34,5801548627.57,6778135112.03,6693492978.65,5948037632.18,4305606597.41,4716765332.46,4218989590.33,2933646568.76,2519047057.81,3097428401.48,2955703148.92,5096087864.48,4166160169.87,2036884100.14,1944448361.77,2745835532.69,1787013763.28,1844154520.32,1834673574.26,1705581483.47,1514941766.84,1885216620.10,1853492564.09,1730781486.86,1650974448.51,2000189678.21,1810344361.69,1755844616.97,1991496263.73,2614403590.57,1403371949.33,432064211.00,537930747.00,490429440.00,426795345.00,413468856.00,357799004.00,361690769.00,439537919.00,344548867.00,308424574.00,320964270.00,486489001.00,311529449.00,255194913.00,289992656.00,246592929.00,219930001.00,195856705.00,136009777.00,133894986.00,107019134.00,101547526.00,122172179.00,146295573.00,78661834.00,45986984.00,136983161.00,112211635.00,72569881.00,43365722.00,46426382.00,48324755.00,47942448.00,46220857.00,66244449.00,67965939.00,172174993.00,86150304.00,94046584.00,94730417.00,71942697.51,58143481.00,26067120.00,32193143.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
