,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,19984210581.72,16945772392.43,17313051825.69,16567471755.77,15498765186.18,18570241607.21,11093558097.39,17037713410.49,12382277330.45,12240579151.57,11455441876.19,12931912017.84,8837200495.24,7772079707.93,8185319102.34,5140480509.97,3742891429.38,3695567815.50,11018481388.68,9792940409.40,5760636246.29,2971642559.12,4349177238.63,4574532598.83,3144000179.17,2415937909.49,2769574785.91,3620975109.53,2476467649.91,2918534558.70,3176379576.76,3242956479.92,1444279303.57,2991857388.66,1915417437.04,1475045148.55,1775213052.98,2570517350.82,2054888391.83,2842961050.60,3592269445.57,4531352009.75,3954770058.67,2220835995.51,1571302790.72,1431038506.69,1336179085.73,2242866884.97,1750497649.37,1887715080.97,2272462698.30,2184200692.94,0,1812756869.36,1751508011.78,1897512783.95,979978882.11,1317974915.70,0,1404212965.18,445072530.85,477026117.39,0,1003194930.31,1137793357.00,1043759720.00,0,896668365.12,497746709.17,129879710.52,0,83320039.00,222615683.73,262329200.00,620411200.00,125297638.00,32439207.64,38809171.00,211127732.88,244932965.00,0,15828806.00,62724.00,643679.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,274000000.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3239574237.71,5132735065.97,4204362257.56,4219628324.83,3130334790.84,3872783634.30,4602469816.43,4575031627.26,0,4022568567.94,0,2654546565.28,0,2993010420.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2647287059.10,4518016226.76,3815821668.89,3580145843.38,2350933803.35,3164893647.96,3843305009.16,3846433700.87,4591065268.47,3486513747.73,2497510577.11,2030681138.03,1982687604.81,2540306429.25,2183614447.39,2449682561.16,1775510647.83,2946050806.58,3301262877.64,2089039261.13,2854481908.80,3370649977.15,3891238881.43,2433550653.99,3343056125.13,3531940793.15,3520837574.51,2942033786.43,4542062854.08,3875034975.58,4130613985.25,2913462068.17,2787776963.36,2520421814.29,2058595570.62,1900062739.70,2266847918.03,3019989658.02,3323802241.25,1758593662.55,1372743330.87,893260848.07,819214332.63,849900747.04,682644814.38,942994941.84,1027259981.43,834324393.98,692519287.18,609102407.80,476975246.42,504831161.54,0,454902079.05,508209274.50,446048708.25,368751008.25,192387820.09,0,77757622.17,11830000.00,56660000.00,0,378485000.00,129097550.00,117086400.00,0,130598386.00,16713400.00,433753891.77,0,187140175.00,204148600.00,132390000.00,214590000.00,207017700.00,5047903.60,19803000.00,54300000.00,132400000.00,0,0,0,0,0.0
7,应收账款,592287178.61,614718839.21,598540588.67,639482481.45,779400987.49,707889986.34,759164807.27,728597926.39,593371229.51,536054820.21,641281179.62,623865427.25,396484752.46,452703991.36,423836338.77,488584624.72,492383200.73,330290802.90,420776890.42,487767042.22,293070803.93,398256207.15,394319846.01,354770643.94,248144876.25,220584238.47,273790295.88,285077905.13,390439168.40,400251531.82,479420075.97,412780417.60,321563274.39,325640391.22,357748860.43,344857035.57,524413747.51,628656027.68,600464993.27,578413768.04,716259347.65,677337336.41,509408309.49,507305392.11,945906650.59,853203741.34,860646454.39,817330942.52,1659527537.18,1621204318.15,926696485.49,1370755073.38,0,106972660.42,34775369.61,22911.26,63016173.06,35290479.11,0,177061781.98,98901805.59,96722761.95,0,117407859.19,215416034.00,211580827.00,0,42407510.00,176727813.24,93124096.70,0,30349279.00,14061014.80,24874977.00,44134794.00,43965859.00,39407864.44,47773670.00,195589558.91,143699839.00,0,295475725.00,582763709.00,346418339.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
