,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1519224053.34,1283709433.06,1144992287.05,1211947461.89,1212141121.28,1131371979.08,717647279.73,552457849.52,464064797.78,589641289.53,602530828.15,902660438.82,525403563.09,519744065.85,1005935705.17,1489090558.07,1412057284.92,1221269794.93,1277095413.19,1233486737.23,1422673036.23,156961918.03,158511735.20,361192092.96,518562285.81,172870332.11,228696853.06,266589379.63,367049744.71,301773321.61,385825026.21,312031949.09,313613566.83,282508462.50,280805686.12,313933647.66,402427782.08,554143410.19,495938893.52,504200880.17,400305436.37,610305429.28,883953529.64,863809573.00,480999616.58,363156318.15,434743970.22,562292266.22,444914354.57,379704987.79,182069764.83,183973615.51,162687792.74,122324789.26,161547882.88,147861929.76,200220350.02,256860668.09,194019900.48,702244891.87,700238132.82,604340969.97,613580004.00,419045727.48,372060798.81,339673840.58,363125664.93,310794501.36,371781770.67,375265527.60,428873434.59,367112200.00,283075001.48,445507606.00,842371986.44,1033357749.95,172270002.70,174915557.30,54343419.65,107888378.27,131497566.33,132725923.35,69779564.95,0,28266290.64,43172864.01,0,0.0
3,交易性金融资产,349780252.78,0,0,11146.32,0,9208.92,0,0,0,36907.36,6895.38,0,0,0,0,0,44645.00,0,0,0,66955.00,12998235.00,14360100.00,0,6416.04,18011354.74,41878415.71,18108804.41,9608268.88,218515.56,9790.23,270045.56,21309.42,10502155.37,10758948.83,67768.59,952084.52,846090.00,404120.00,1774100.00,579750.00,240075.00,9900.00,9673416.43,9672741.19,57998709.68,117182503.04,114236563.76,233659863.80,133467895.17,170428581.17,129285394.18,72624007.47,36343394.85,36343394.85,42996454.16,42996454.16,37455636.80,37455636.80,27058248.19,33523248.19,37588868.85,40923384.85,40270350.20,40270350.20,26212660.50,26212660.50,2345993.99,2345993.99,2735694.00,2735694.00,0,3378930.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,636534553.49,899825501.97,936797927.60,1017988474.97,1247337396.14,1269302895.71,1238586686.92,1090668601.82,1342643932.88,0,1179796678.11,0,1157009576.14,0,898876621.61,0,1067391072.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,325109952.02,302237709.42,346427934.84,342394006.62,206957890.21,211700646.89,297847628.53,455790815.55,332219433.58,311526386.52,304584584.99,290715204.83,217122490.41,195954134.92,240029627.13,240117563.16,136224571.68,299903215.53,242045825.60,287452111.53,145755538.67,203371244.44,195196829.30,312614451.31,126749485.20,126049707.26,140020308.81,152512655.65,129149417.60,152770642.96,123419132.17,133146324.47,106679472.80,100175384.89,125899766.14,133013532.96,134935063.70,139899378.22,113047606.68,114509045.61,79558656.39,78548640.73,53031866.29,100783953.60,77287859.79,86379735.94,75503088.24,113875758.29,51881263.11,75327522.95,67558536.99,54207453.90,51775055.82,42707160.19,17404477.65,46842907.96,24450872.13,32681987.38,32704233.04,21370410.57,48752273.52,36714362.14,31818844.28,30267743.27,24795199.47,14234874.04,11674548.84,26971165.54,18253980.25,5235278.20,0,11245108.26,14427921.96,34555039.00,16690508.39,9636105.01,1810727.52,2160426.01,1355693.56,934427.12,1382011.79,1530206.57,0,992513.70,0,0,0.0
7,应收账款,636534553.49,574715549.95,634560218.18,671560540.13,904943389.52,1062345005.50,1026886040.03,792820973.29,886853117.33,848483621.03,868270291.59,761452405.69,866294371.31,722442058.45,702922486.69,634410448.96,827273509.07,559551400.23,425330405.30,402064249.46,441141473.87,467933360.18,447991549.98,443384564.78,356763361.41,392585183.93,383543917.12,303791593.67,321267132.71,350713648.81,394337878.42,289113004.32,304266922.76,369687077.49,439926760.27,366699468.41,348506539.34,388517141.29,400750801.37,348076856.14,326191146.50,375188201.31,331631112.96,273273081.68,294580293.07,501838292.78,494619529.30,412470357.55,451812733.09,455199585.57,437030187.92,388775888.31,417081368.26,442957420.53,453591194.65,406385804.33,374320717.49,402436143.88,401822102.98,369483785.84,420750284.89,447390669.82,477581387.50,532424765.50,501998791.25,423322868.10,381901884.87,384171803.98,374394782.39,373204173.88,332600856.81,291855200.00,274647075.50,316947752.85,286528124.43,269159124.54,208049194.41,299946268.37,270844240.85,184700003.75,123565206.46,94980649.26,138990231.88,0,35231467.46,31841378.07,0,0.0
8,应收款项融资,346759874.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
