,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,369044786.22,319873093.40,401922493.43,268700899.24,575776711.01,465097629.85,368644012.35,442734422.41,439574727.48,382309319.23,340126391.11,532463615.02,392688853.41,328123729.56,446927108.19,668430685.93,464654297.64,496128367.91,334875281.55,73803751.75,124557861.94,107289333.89,126719247.29,83209835.20,105272693.13,37873089.56,61950356.18,36166069.52,56175053.50,64572526.50,57618448.44,157774715.34,75126400.69,163471126.51,46416309.59,77672355.84,34493067.87,67928445.96,98102995.14,232751986.12,154148894.14,30439931.76,39606767.62,108284027.19,59133297.51,88906659.36,31510194.87,78739653.90,98213662.12,147092293.10,204064226.29,232892724.22,266218722.18,64452382.41,68532411.57,59196760.39,84475346.34,79318587.69,106253837.76,160270835.35,154330170.45,185724793.60,287134574.88,207373938.98,194123785.60,193244477.57,272702739.58,210692531.60,260395215.12,332400155.44,322892810.57,311336245.22,407071791.08,443261151.54,503822162.22,475812667.62,20436906.04,20379543.44,12369257.44,0.0
3,交易性金融资产,59220.00,74160.00,66360.00,71940.00,53520.00,66600.00,85800.00,61800.00,47160.00,52860.00,53100.00,58980.00,61620.00,68760.00,66240.00,74400.00,74400.00,0,6567742.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,27977381.34,38968398.44,27552164.94,5429398.17,6177651.17,3051365.64,4283174.32,3572463.39,3791125.21,0,3373357.14,0,5462501.49,0,19417305.29,0,11938419.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1800000.00,2100000.00,2100000.00,2100000.00,2400000.00,200000.00,0,0,0,0,0,0,260000.00,260000.00,0,0,615240.23,9886681.11,7558285.53,46669642.43,20195840.68,15777204.48,12512500.00,89271717.35,135579408.01,113148467.98,117335938.04,108496344.17,83321488.90,120099963.24,152907209.09,112657999.93,271033006.43,229822975.53,177731732.92,180417126.96,170137930.35,69348696.48,75430379.07,37292029.12,21708591.10,4025600.00,427700.00,0,0,18678993.60,6888108.60,7206647.50,0,1170000.00,0,1017520.00,230000.00,17567118.72,22844399.69,18741687.41,23788132.35,13114265.67,9103664.48,17660141.16,21863616.33,24598515.00,19376107.76,20650663.56,19165201.78,8908344.40,12728442.15,7960000.00,9077713.48,8366725.64,1909350.00,11291555.13,6327901.19,5569240.40,1985552.00,7910000.00,6960000.00,8502000.00,3391898.82,0.0
7,应收账款,26177381.34,36868398.44,25452164.94,3329398.17,3777651.17,2851365.64,4283174.32,3572463.39,3791125.21,2720872.53,3373357.14,4052176.25,5202501.49,12145494.96,19417305.29,13262443.87,11323179.06,13821916.34,141952025.88,4502465.06,4623435.86,4250560.25,3772226.74,3786850.85,3824334.99,3434453.13,4631406.35,16605451.84,4786502.34,7588394.94,6949089.08,4062528.15,1250857.92,6741040.70,6832082.70,7735986.20,4333221.70,6498797.67,1817382.75,0,0,8889570.63,14254356.46,2309974.75,252558.26,316093.14,70383.74,755332.77,1120637.37,796456.21,2547774.65,3003208.35,1829689.19,2508174.19,3784852.92,5790851.04,4979766.70,21592699.46,24581240.96,23041132.76,24155090.48,31086228.72,34634639.09,67902590.58,47678134.39,69280402.21,69050487.28,71088417.27,67748515.74,104436658.14,96686610.01,100226696.61,98388423.14,79413779.26,84712307.97,80856463.91,93723410.71,66115621.55,59149044.22,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
