,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,730975816.66,790857933.91,672834838.46,622982051.88,790219268.09,673515236.84,651032313.46,578988909.79,545763130.36,619286227.44,499256684.14,374095977.47,693547529.82,449763512.55,453216208.18,479223271.86,646507873.36,556069448.17,658381593.08,536551426.83,582603114.51,645732675.19,530313580.61,811513843.22,516714610.96,534667544.03,468668171.37,474340953.39,449963122.91,441368994.61,414554346.15,441610563.95,880242548.77,804182772.70,750988951.24,823790931.95,505634677.90,423100612.25,701101901.02,527187742.93,314525449.99,284513711.62,314735277.43,334030001.03,300250737.11,326252444.58,286621773.38,220636836.26,311742795.81,223402507.41,199467186.11,255393852.98,238897637.74,155907433.87,185125778.23,147946849.72,202155026.79,243194964.73,255238781.26,204815628.80,164525318.52,212047923.25,382784164.22,298394271.52,296891316.50,66489968.68,17323863.28,33307796.40,22075871.57,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75621.92,1305161.95,5682586.98,18105336.51,19892750.44,8653446.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1539340498.89,1352485073.44,1182191926.09,1179280334.95,1284593550.82,1151032941.66,1264912431.12,1159392064.07,1224865457.18,0,1014575288.21,1010005812.07,1115691492.57,0,982090915.53,892455418.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2000000.00,44163213.55,50779800.74,17001080.01,14547173.41,15242464.22,34868299.47,26095760.96,39407000.00,42253113.00,56991317.83,37584763.00,52067251.97,10983639.00,19613450.00,49874459.35,79498398.96,29262001.37,34648665.55,10198950.55,13061069.99,20800000.00,24345845.00,18877299.07,14890179.15,21203800.00,6614454.00,14240235.57,7620000.00,16530000.00,3617600.00,11113940.30,2000000.00,20240739.47,2306000.00,24050000.00,20800000.00,13246003.31,4996543.36,12202116.00,700000.00,12770430.00,9912000.00,5259570.00,972300.00,5331650.06,8585592.60,843326.40,12948851.81,3830000.00,37876277.54,61723689.05,49839261.52,35981431.00,39628070.70,24484644.00,30459645.08,5820000.00,24615000.00,25154388.60,63310100.00,66089124.40,7842700.00,6572400.00,13276002.24,2432000.00,2418200.00,400000.00,0,0.0
7,应收账款,1537340498.89,1308321859.89,1131412125.35,1162279254.94,1270046377.41,1135790477.44,1230044131.65,1133296303.11,1185458457.18,958043655.08,957583970.38,972421049.07,1063624240.60,1057337120.66,962477465.53,842580958.92,985411245.84,840988293.50,739621842.98,627310329.97,801176531.23,622698836.45,617382014.88,581987106.84,584838428.98,508430612.34,430316056.07,356058807.48,430427679.13,408715456.38,420057261.08,446781693.80,565834610.73,525815787.73,526473581.65,490374894.05,522527137.48,396762668.85,414271259.55,466837598.23,534198481.00,519309377.46,516756636.14,461090196.32,555703877.66,431806819.05,447433224.26,397023551.56,437797364.26,520113031.27,562064359.59,596506440.28,723027801.79,620339493.22,543399630.53,515994652.24,491395713.28,516624446.79,513957201.42,450108355.68,412101456.42,360027995.88,328167633.08,264029315.32,245702482.96,155631118.80,110114287.91,65124527.52,52977667.39,0.0
8,应收款项融资,17411183.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,202485256.26,272986150.62,248002152.14,216572745.82,173044036.71,259835789.41,168603259.73,144069619.45,54831558.29,107605997.64,35203388.87,32730667.30,26994483.62,66050586.49,53752648.67,55062073.49,37721606.44,79732721.28,84859290.46,126769652.75,61348573.80,132364581.11,82543500.25,112784057.95,78300046.06,96777392.49,90554300.20,96941492.33,94727013.95,130770619.86,112657961.60,113841058.87,67265949.52,121475223.23,107247665.90,109102975.44,73026422.62,83975329.33,114607525.71,138359430.03,85902814.93,118509933.64,109493799.81,107872292.54,55334419.20,201771063.82,151479546.67,156758713.33,155212966.65,103044729.08,104401164.44,163704756.43,67768760.63,110623464.79,89909753.19,72145971.93,59726913.91,80201761.74,93250564.80,83827935.46,70662397.67,76841005.84,81994883.48,72525232.57,31994193.64,22826223.73,24903287.37,10165217.97,19705472.98,0.0
10,其他应收款(合计),80742594.22,111230268.23,123838408.85,136482970.81,114402908.38,137336507.06,136246824.49,72245227.06,67583315.40,0,54375922.37,44845394.67,69565740.00,0,71683039.90,45495604.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11816.45,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,80742594.22,0,123838408.85,0,114402908.38,137336507.06,136246824.49,72245227.06,67583315.40,51968377.39,54375922.37,44845394.67,69565740.00,73311763.03,71683039.90,45495604.60,65787284.14,77319968.96,54626627.63,88087625.72,74097979.25,83710065.37,75425072.71,82389242.39,68632112.23,82315897.56,66529291.40,89204550.18,76776672.68,98172088.77,92088928.45,88048286.71,78814412.05,62507220.84,55982581.00,203932218.82,102232986.04,106740435.72,119562683.15,35874832.71,34460072.60,28674795.48,26872501.29,25914450.71,54882711.28,40527365.46,36702901.34,47917708.78,44088057.37,36349878.54,42300869.62,48051241.02,39133276.20,48150506.87,42627467.66,34766188.55,23440539.23,24804847.78,24058342.49,23022099.30,18891974.20,29690083.73,23373325.67,26948031.82,16472186.83,14766637.10,20973285.61,9213073.01,30159665.76,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
