,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,761718842.71,644222243.02,631627281.76,585695819.15,696732798.02,440990869.29,308810918.75,303588581.95,404822642.33,443626188.96,297017094.55,481792272.08,207379365.81,343587256.78,337256845.20,357679776.29,700902584.90,65330814.46,84615804.72,73083927.66,58318799.87,72460644.63,122013010.08,175901674.64,162442576.80,208088723.38,286785417.55,276877457.95,218238312.90,273281539.50,424036783.74,543247306.04,345502731.86,716341426.23,335544806.33,479515503.26,261132165.01,391014030.66,673356136.24,917413994.87,373906979.69,518292920.49,192730129.84,124378618.15,90402606.05,157740122.05,183595272.92,53842205.45,44270591.46,25100297.08,34433163.65,72781522.21,26575131.28,9016944.55,18263874.37,0,18967074.06,11862538.60,23430438.98,27383680.94,25205245.64,36135006.03,39681261.98,43534642.29,13464103.34,19704357.71,83858220.85,13337086.60,7441014.54,923726.65,1079515.83,1267873.19,962276.54,7322029.17,11634216.31,37389093.22,37955949.07,318108919.12,378949730.97,15548525.13,9748281.50,9986427.16,3167787.29,0.0
3,交易性金融资产,0,0,0,0,7989798.96,7890780.08,4180986.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45227250.00,45227250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,154884358.56,134825576.46,80290985.38,85298911.66,56990549.81,149570687.19,86672733.77,75111495.25,45463224.63,0,283972705.49,0,109063496.99,0,118676806.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,120000.00,100000.00,200000.00,800000.00,600000.00,0,0,50000.00,100000.00,93423794.39,132958485.97,25446442.96,38056287.46,19494043.12,20813513.02,32157761.71,26725467.59,29131054.51,44500723.84,31415505.63,48886340.81,82278264.07,222407768.16,228936169.34,196290116.80,202869345.19,96803475.77,82411170.94,118060259.21,126344362.38,146699893.24,179116256.42,167741872.53,122134395.03,106570891.05,70635156.79,67307179.43,51787989.06,81986641.28,84589835.44,51323109.45,200000.00,0,0,0,0,0,0,110000.00,0,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,154884358.56,134705576.46,80190985.38,85098911.66,56190549.81,148970687.19,86672733.77,75111495.25,45413224.63,62408417.96,190548911.10,81280935.76,83617054.03,110397954.24,99182763.08,111103662.87,85042442.25,86874114.80,71388482.74,80810377.62,80265505.37,78897241.86,77217870.46,84282047.86,85482746.16,106256085.58,79742724.28,75919804.37,75380742.19,107744774.93,94841323.55,58701299.37,73462041.83,118037406.52,154845696.70,152508595.45,153936108.91,145601084.04,170452221.42,130019306.24,135022374.63,171365634.23,41649251.20,42060945.68,1282775.76,1637316.08,658966.08,1749143.43,5799810.74,5978708.19,5873005.12,8482931.24,16058184.85,17587702.48,12890397.01,0,19171411.17,22304386.85,22096935.78,28037827.22,23755243.54,35305234.47,33269309.62,28343761.24,31735612.34,54495249.95,43550592.16,28734023.27,54967901.77,64217132.26,61395163.12,87644353.31,62744040.44,95371532.42,105826005.00,81069112.51,135760604.96,84333578.65,41345809.01,46079959.00,47683091.50,47580580.97,37097833.90,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
