,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,217799856.45,240887631.60,293214854.83,429012719.46,1166430489.53,413842578.03,354097671.20,64681591.39,165800002.09,1237752228.88,1225439022.74,1387353848.69,1020777254.82,1323605301.76,1721420002.92,1894887306.42,251326107.18,346329371.05,220730107.87,332649045.70,234825402.62,469385714.07,411668176.66,451812899.99,328513836.48,567686254.95,406190204.93,393840103.60,364876221.85,519076335.71,604968383.62,558294222.23,578047137.15,470614002.96,507745913.52,341915389.58,345026588.74,570038833.85,396313068.48,577020281.11,315608813.87,479280685.67,382239194.68,468550418.32,502379837.03,261635241.44,275103233.26,100005791.30,156908316.07,128116465.56,139151155.58,120212198.43,134235609.56,302958177.05,132990886.43,0,131773981.25,113593584.54,100400792.59,82859049.86,74109924.28,77749317.65,162556584.80,0,202024785.25,0,273627691.02,0,184206193.11,296383152.72,435016173.35,0,439231225.63,286431513.26,488209545.57,165101056.23,290614439.59,184170103.37,160651003.04,210946321.00,487717028.00,7475547.00,10950961.00,1360114.00,0.0
3,交易性金融资产,280000000.00,480000000.00,480000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240285.80,2524344.00,2334229.92,2133605.47,2117530.79,2318464.37,7775518.62,6128590.78,6341129.39,6185151.15,5692897.77,6090551.19,5935137.36,5755519.18,6306480.07,7082865.25,7187221.30,7781945.52,7326662.30,6260118.44,7370068.47,7711658.64,6577662.43,6616931.28,5339967.34,4502875.57,16849853.56,20428635.61,24031065.34,11468193.32,10871366.91,25074679.61,27480372.96,21478771.60,62739472.27,50956131.53,0,78702320.35,91027554.56,87298322.13,92389807.77,94860068.84,97793576.46,96124872.95,0,44107269.81,0,13042139.53,0,137188480.95,75805771.12,65120952.12,0,70127288.80,60000000.00,2286736.00,3154736.00,0,0,0,114450336.00,98450336.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,515937162.52,364317713.44,348492687.04,368053933.60,372056900.86,288839352.73,333290102.23,195924745.08,432379959.53,0,293138850.54,0,487113548.63,0,293226267.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,241258281.91,77240000.00,173472985.20,134578625.68,67154627.40,127292984.50,107909034.50,39053231.80,72794414.52,119110891.67,148636276.02,137412278.73,71929451.14,150065327.57,171930389.45,124470573.78,105258615.78,37531640.65,84784796.67,105874552.69,95199283.49,88946881.81,46588998.61,38187939.60,66979225.91,13620000.00,65147283.94,41725000.00,55723656.05,67635898.75,130199225.29,79802693.83,161714727.76,133489458.07,62585962.00,96173194.82,95910999.27,29103812.38,20545280.00,16463837.74,100556779.36,14313947.65,15995625.21,43434040.82,22453714.05,19134440.74,40082805.40,4965790.00,7700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,13793706.20,0,3955524.74,0,7056000.00,0,13050000.00,16953003.04,6258000.00,0,14373600.00,13220813.21,0,0,7000000.00,0,0,0,0,0,0,0,0.0
7,应收账款,274678880.61,287077713.44,175019701.84,233475307.92,304902273.46,161546368.23,225381067.73,156871513.28,359585545.01,166874035.58,144502574.52,284865160.42,415184097.49,208069098.08,121295878.10,231661522.67,242067598.68,294571539.35,216709430.81,272501233.52,319318934.58,312943756.03,173171889.28,275877292.23,257675713.88,221287971.74,163734994.95,301688142.08,247819911.74,191381381.25,266045989.16,272675823.35,264209066.53,315704434.95,200539810.77,199597135.81,263078674.40,196687949.31,228104489.36,209276364.75,295744168.49,305450584.95,301931861.39,222579377.58,254776174.90,496330513.28,500370025.54,96324650.17,52139134.43,129106959.97,113661250.20,124884507.59,85284323.90,72415467.79,94778799.94,0,86458595.93,86452420.49,101674511.32,93041034.78,76063559.22,87698090.24,96830717.72,0,72165329.49,0,82658582.66,0,81180064.08,117286155.66,86656248.90,0,86631993.98,103504233.34,125399051.79,82621772.29,97335788.93,153011862.63,147565936.14,44674832.00,62464193.00,2701898.00,771818.00,1546738.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
