,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5667277571.80,6075346314.47,4603213265.28,5425060498.86,5152024607.66,3948902870.82,2724145311.32,2783678718.62,3074668197.14,3405205767.87,2844587094.44,2786249242.55,1541625380.16,2095812714.11,2874593934.12,2702613189.43,2924530560.74,2795448694.32,2725816019.52,2476216634.18,2746588370.59,2570810232.96,2553118231.82,1846395957.73,1763206428.43,2105769519.81,2189476567.50,2453480497.83,3346420785.88,2988140709.94,2534455711.40,2770032819.01,2768966505.32,3795769007.15,2611043751.72,3735650137.56,2615489007.53,2737757431.95,3012966368.40,2232621833.40,1994535851.79,2515046068.67,1865045127.18,2399316068.39,2670218494.50,1729288183.89,1295542422.79,1400072725.95,1123159376.84,934441891.51,892406211.46,938293495.35,1016645406.08,985209893.15,623747344.77,809089632.65,950681624.42,1121276458.90,1145898541.31,1247022825.60,1290238479.20,1294670412.24,1271980153.29,250376422.07,151004669.93,88136500.56,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500.00,0,182401.00,0,1000000.00,961278.89,1000000.00,1000000.00,1000000.00,1000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3948365270.57,5063715464.84,5055876066.05,4763867800.04,4291856212.87,4468966715.62,5338547378.77,5027159105.12,4574890091.24,0,0,0,3170557817.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2240856640.03,3190437290.16,2832905649.75,2022155125.77,2218571236.72,2482421758.54,2757428997.67,2088021892.42,2578674611.64,2575058501.89,2088120925.60,1971203603.75,1592201142.83,804399573.30,1043268720.10,1105819814.17,1266199828.72,1447682628.92,1713713884.05,1552063625.42,1745871059.23,1668690349.51,1959238063.11,1678612157.87,2169160084.37,2667966005.11,2790567325.18,2680115375.02,2403005651.07,3311357529.55,3595944997.56,2642456201.01,2727921891.36,2921175848.67,3120404983.02,2681023699.98,2378514417.11,2074563092.44,1984337386.53,2093185695.01,1976358607.69,1393778201.46,1160987032.18,975324815.28,641737715.50,1001245203.39,1253171276.41,787097608.99,677491344.42,526592551.30,526985696.51,484897959.13,282569569.75,382527503.00,313868894.65,303366475.91,194262315.00,197966181.86,161313350.00,189058766.37,152189000.00,148672718.28,150284562.21,121770000.00,115796833.58,126247900.00,0.0
7,应收账款,1707508630.54,1873278174.68,2222970416.30,2741712674.27,2073284976.15,1986544957.08,2581118381.10,2939137212.70,1996215479.60,2354213021.74,2391656232.53,2619425409.54,1578356674.86,2878200540.53,2253310862.64,2167459376.03,1485221797.66,2340604537.05,2185153656.96,2292750577.43,1827974030.93,1931457111.33,1515927102.11,2231307752.53,1508000095.78,1517246811.45,1318582713.26,1811184032.32,1122762101.18,1255621858.14,713873342.29,1169707610.13,981393130.66,1409572956.89,769754236.25,537037061.61,300284362.63,459342094.84,476291683.94,311800107.95,160112592.19,348512806.28,615354446.51,387560155.65,710671466.16,417171147.65,68859673.95,254807469.73,48804751.80,227932162.11,162114152.87,174512165.69,63685945.66,77481857.24,53668352.52,129052193.32,73260740.10,85130402.91,49542032.23,50335269.01,41387839.69,38966881.69,38368261.32,42726846.12,61002142.08,64331345.64,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
