,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,558002985.01,812951715.31,560188590.45,565842137.80,575785235.90,318480848.79,302636320.76,232886184.60,365646541.90,364686077.25,343202733.24,415056070.32,212857365.92,272188201.39,238888741.35,385893198.18,98808680.69,21330259.54,12805405.51,14435170.06,21322431.52,32648179.88,19359838.93,35806645.62,49232364.14,138392423.83,39321937.44,59361565.65,47508631.70,74330654.24,25766376.23,57496475.68,73745970.76,66393389.17,79970565.72,90642256.13,45638484.69,76730832.49,70921330.33,103130174.72,95528643.80,131875879.23,18929381.74,38316363.28,16989328.74,26224080.99,17975703.97,62035253.95,33519306.91,51170677.58,10947644.33,10508308.61,22245322.85,31357415.71,15145263.11,38254021.06,64723461.34,76390384.12,106551634.07,244970588.45,156443397.08,327496710.14,68383002.04,126692401.22,70836208.27,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,81600.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2559122690.25,2368055554.38,1989947043.64,1997069219.26,1906006555.56,1901102528.19,1793347602.47,1785123960.27,0,0,1398375159.09,1430640492.43,0,0,1310845790.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,75819591.78,53206327.55,63445630.44,127456344.27,60036374.81,49303625.17,48777583.81,66541600.63,12589024.58,13562430.46,24608867.91,40553144.84,14478042.88,11521500.00,12050905.56,10954290.25,20623571.99,8943148.75,16121808.75,18691000.00,10146800.00,7330000.00,3080000.00,17136476.00,13419019.22,3800000.00,44720600.00,71630799.20,7680000.00,16320000.00,28900000.00,78976190.00,9298377.61,32464500.00,66564972.00,127772625.88,76031200.00,41810000.00,7938000.00,27042000.00,18264960.50,24974200.00,1062200.00,22740000.00,5675000.00,2617910.87,13360000.00,10535000.00,15224700.00,20621400.00,2715000.00,2280000.00,1230000.00,8255000.00,6367600.00,1050000.00,15868527.60,26686000.00,11603197.00,18205442.00,12196505.00,17534580.00,0,0,0,0.0
7,应收账款,2483303098.47,2314849226.83,1926501413.20,1869612874.99,1845970180.75,1851798903.02,1744570018.66,1718582359.64,1704251527.14,1607393344.33,1373766291.18,1390087347.59,1488919903.07,1427712097.21,1298794885.25,1303293305.94,1313068795.06,432250409.41,411547025.20,415476515.48,471238025.55,504700658.05,488554450.98,483555552.38,451919264.33,464138464.44,393477280.82,422522001.58,387686886.50,390238234.98,329384148.58,295517992.15,286806714.14,286183447.50,201490098.08,200868615.25,236207833.85,251536450.00,232117218.19,233989987.53,279635531.92,252538553.29,293107137.45,141704351.09,197825658.87,205228784.79,157990701.30,200589928.20,240505522.92,211275293.02,170171602.09,168827971.27,226729667.33,212629146.74,180360427.46,196993308.84,240245087.73,221380636.50,178271364.57,150967346.22,177586661.65,148678651.95,43408323.24,39868081.09,45772453.20,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
