,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5940107396.38,5170580535.43,6168075246.48,6172687410.61,6226431261.32,5051554109.02,6125614414.42,5903685123.86,8172472947.00,11629887846.45,14063407876.20,13238068139.45,9764983135.18,11588847063.01,1666175795.49,1861105699.99,3007793540.86,3579688484.53,2227116733.41,2515450008.13,2157148003.18,2096848578.86,2391533085.73,2091830084.51,2136365469.83,1801967863.01,1552719800.80,1837123270.87,2716872044.92,1931172029.85,1770345109.96,2186562678.28,2191084040.22,2496547984.51,2079952767.20,2023360644.87,1374374654.08,1321209929.62,1372327814.00,1410307191.48,899600731.04,975878160.62,1126271115.46,1445267058.81,1139738848.88,1082543344.06,1148411631.79,924122639.25,1326590314.02,1086979392.57,1085774667.54,1068697480.94,1243216147.32,1233876114.08,1122700024.42,1229989340.60,1191904383.25,1193209765.32,1036640435.61,1161041014.78,1069011897.96,1149048543.83,1070814911.10,1268536557.90,1220300793.40,1060869473.85,813363049.98,807978971.95,1323366027.98,1405528680.62,1275416449.31,1132209536.64,899849816.81,1145607905.91,631405597.16,520944422.69,119364421.77,79962737.15,54250336.23,46270814.27,0,60840493.40,0,12703228.00,0,9156212.00,0,136352184.00,19606855.00,0.0
3,交易性金融资产,430846872.69,42080365.17,56117320.45,4393303.03,993123.30,1278139.33,9949303.31,2105356.09,608571355.19,471015830.28,437821666.97,610985703.55,632408315.02,559018461.17,599217592.52,670801081.85,513875263.96,64199713.58,0,0,4680.00,0,28700.00,339185000.00,371245000.00,734977814.56,833471296.60,0,0,0,0,0,5000000.00,105000000.00,0,0,0,5230000.00,5051960.96,9011960.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203710.03,203710.03,238680.00,238680.00,249068.89,180074.24,0,651365.16,677318.36,142816.50,1638123.26,1638123.26,1506603.80,825492.80,825492.80,1023967.80,0,499998738.00,0,0,90000000.00,90000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,342945706.95,307410084.02,3142430607.55,3076564238.16,371517296.29,229585911.88,245605588.35,219197574.64,0,0,285740447.97,242240029.17,0,0,329147973.74,375829160.25,0,0,0,231976027.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,171000000.00,171000000.00,301000000.00,250000000.00,289945014.48,155945014.48,139624929.48,126010000.00,200001055.00,200000000.00,200000000.00,200019800.00,0,0,200000000.00,300000000.00,100000000.00,0,0,0,0,0,0,0,20000000.00,20000000.00,40000000.00,0,0,0,0,0,10000000.00,16630000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000.00,560000.00,0,2840000.00,0,0,0,0,0,0,0,0,558988.37,0,0,0,32208097.00,14964299.00,21110054.00,11889922.00,8840000.00,2050000.00,5860000.00,2599860.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,171945706.95,136410084.02,2841430607.55,2826564238.16,81572281.81,73640897.40,105980658.87,93187574.64,80350935.80,89731420.36,85740447.97,42220229.17,51507212.75,34385860.71,129147973.74,75829160.25,87405731.56,103571265.02,218692728.76,231976027.64,176130148.58,163566451.60,86650227.52,156764288.17,444845624.38,596085672.76,489175747.62,233465556.91,282158147.99,253988445.35,151403978.78,137469986.44,242101651.37,210973376.25,219407375.17,243800644.50,36420658.17,54282807.86,73613450.47,39992361.29,31227214.71,24517868.01,23805071.32,24652380.79,87289149.49,108280947.08,70316278.92,184724440.73,141245157.76,136779006.85,59336859.99,91270314.12,81971830.10,65560591.71,62801722.01,86642845.38,59980125.99,98953668.43,91352302.26,86652471.22,44380798.07,46147181.92,27943262.64,58765978.21,64286429.93,87534994.71,101492754.42,48266071.04,196428387.08,247617641.74,207816678.00,104387595.38,304659527.89,228628432.52,238386071.97,289879965.85,204160866.65,226476878.44,168877423.49,185626585.51,0,140856911.41,0,71801656.00,0,0,0,75831068.00,23145784.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,584455147.32,564852042.85,318818888.76,222493793.39,540641368.96,528842656.21,392225381.62,210837577.92,341300081.72,417049845.14,284064614.05,138138276.16,296474348.09,136176845.54,239352411.70,32742570.28,391513233.58,159430548.97,555883702.23,164699298.49,651183431.07,645634063.11,153310776.07,1947425422.81,1747568117.42,2133698378.14,2182344067.43,2179630730.27,1442915118.14,1149517514.95,1257694679.05,1394674261.66,888289885.91,576303406.76,817224145.36,1286934719.24,773096325.53,768699603.28,469508352.08,605813717.16,310421205.71,276107640.58,252851120.84,257212937.10,715380484.05,693648008.46,507048498.87,572897845.36,602526058.72,603370809.19,598713747.75,550366116.63,636752583.89,637655360.23,632272980.36,632645082.24,510908668.92,561250662.26,789806201.50,700879362.56,213222253.97,561008397.00,549059064.73,545093829.37,280055207.62,169789008.30,79644763.77,95765467.13,327142014.23,172150879.09,165360852.10,134504227.28,163532219.67,122884189.68,119882499.47,126826026.53,146066124.79,84043470.42,94359556.18,38333684.07,0,30046758.67,0,12809090.00,0,0,0,0,0,0.0
10,其他应收款(合计),6228920221.52,7456477794.21,7308355616.09,7045665017.56,7379639001.10,7798831558.51,7653568607.00,6754640787.19,0,0,815130231.08,869214360.53,0,0,256066284.48,78505745.93,0,0,0,173575052.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,89254.79,1956805.48,2333100.00,1236600.00,745200.00,248400.00,293333.33,1129320.85,0,0,0.00,0.00,1300769.87,0,0,0,2500384.93,6572246.58,1415342.47,379726.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888000.00,8360000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,7542000.00,449182407.44,16317000.00,61313961.60,71528961.60,126002700.23,47097000.00,76024500.00,204125248.80,184396104.39,28180000.00,147577500.00,196621117.60,164439598.40,45313568.00,8201600.00,27941100.00,157750569.59,40406500.00,96737320.18,27400000.00,80805520.00,13551999.99,13551999.99,25871999.99,133345533.60,9600000.00,9600000.00,47858280.00,224954791.69,1279231.69,1279231.69,11949231.69,11949231.69,4447172.55,4447172.55,27325915.00,0,0,0,0,22308130.00,0,0,0,0,0,0,0,0,0,0,1629000.00,1629000.00,0,0,0,0,0,0,0,0,0,0,0,0,11661000.00,11661000.00,0,0,0,0,0,26000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
