,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,511116192.82,1054034052.77,1022579747.80,1148384744.03,313053826.45,396965987.88,475199725.98,577093729.80,276261498.65,450847029.03,391502826.38,530593716.39,221304982.42,373286762.18,479544524.85,845357331.58,206667422.02,241935770.51,375994538.36,768758831.16,243842369.65,219915739.77,303848979.43,549280971.54,252076666.42,304198697.75,351999294.73,484721655.81,193108131.76,225372951.22,285563443.69,465294858.40,418107038.88,537036032.55,317021444.36,480198707.36,469404475.03,682241126.98,709092119.88,645002671.77,565673855.05,205472854.34,168941328.91,184663010.26,101851082.45,114308048.57,148886144.71,247846422.50,270377895.13,244083214.26,346331995.07,301486033.55,273811537.62,297016398.47,301408005.09,289050061.97,289581241.50,303043284.45,264348943.29,295651960.56,305398562.43,325833221.77,307596797.06,333629257.51,408298869.54,417073037.22,74665962.28,62099997.10,61831085.11,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38342427.00,41164500.00,40738000.00,30629169.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1202600862.96,1163045925.68,1363866714.47,1544560395.38,1585697135.59,1654061692.67,1774073735.79,2047288602.57,0,1725431466.03,0,1859389322.23,0,1426537906.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,248698271.72,264017362.04,676309029.55,872121698.84,467080165.06,619471256.21,880578968.59,1014863854.71,574563454.62,561853706.73,974048632.76,1083865252.16,126446775.60,153467683.84,462051612.89,494594031.18,68362883.00,210841759.16,318915811.92,307756960.38,137998006.98,142869461.29,244232168.49,307298940.10,93689591.85,127319636.12,208047868.24,268924820.00,59789623.00,105222980.00,165960127.00,214832909.84,57542016.00,30032881.00,276040375.60,313043884.90,102915017.10,87049820.70,161443000.00,229050000.00,110582000.00,115175200.00,114818900.00,187806900.00,66000.00,9638400.00,10571900.00,10140000.00,8820700.00,13146800.00,17130720.00,23376392.36,13779560.00,13034000.00,11027400.00,24582323.01,25185900.00,22547300.00,27861690.00,19470000.00,26120974.47,14324800.00,7879000.00,6290000.00,1437500.00,5322359.00,2551500.00,0,0,0.0
7,应收账款,953902591.24,899028563.64,687557684.92,672438696.54,1118616970.53,1034590436.46,893494767.20,1032424747.86,1177141811.54,1163577759.30,913793613.64,775524070.07,1276063629.36,1273070222.69,646146999.99,584030413.40,883301768.57,750602906.23,649202559.43,628612146.10,629376199.53,618413288.54,521935817.46,426880339.51,717519196.25,558951621.26,535324983.68,465902807.23,730994682.80,716134984.96,629959937.61,607554631.93,786199632.56,717410633.95,634605947.66,513319586.94,708552821.43,636945721.46,628429581.68,449342833.94,474594332.24,377913528.58,450079987.65,346756809.45,182106581.87,156753270.50,154685841.67,134558357.63,201182132.52,182708179.22,159980548.16,150420562.12,175687958.68,149036155.83,115093236.57,78171250.86,96019762.67,84097214.47,87985149.48,75245931.67,74026701.87,67943014.37,66892886.63,57239489.15,69793212.97,58537620.50,42559385.43,35177389.03,27187763.35,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,275888083.01,304399062.10,290007929.25,207860162.55,198495244.56,135460020.10,125528333.90,95610154.24,140467111.96,91670795.24,81305805.45,72663783.34,115926807.45,100138514.43,271128754.36,92248753.87,240319941.10,267343748.54,256390764.12,209587096.77,114385848.81,120060069.56,115116571.68,130003472.64,138195789.75,141685026.44,151901639.54,112180949.13,230986605.68,278129250.52,256293089.46,301258804.38,342054647.82,274082133.89,412051945.69,382773484.00,565366798.30,331794240.37,295067652.28,320981052.49,212247188.23,219361141.93,140032342.86,86780566.91,12814535.86,12740849.04,11437777.71,11083934.20,11643585.62,12172050.68,17179890.36,10862458.56,12814305.77,17679791.70,17943656.14,36763250.71,12152842.91,12136290.01,20346175.18,10581513.12,18272475.54,11922009.85,16038047.49,14032911.39,14681061.73,9887491.83,9030654.43,10774593.70,5265469.24,0.0
10,其他应收款(合计),11503272.29,19803105.04,19171612.06,6046775.90,11746477.61,65630351.24,11827807.22,31037320.80,0,15240852.98,0,12324011.18,0,18195966.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,4375.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539964.97,671390.71,2855030.15,294435.62,296451.36,491562.73,476845.10,770069.94,985634.65,1051610.72,2108033.38,1679813.27,1075906.47,888600.45,1928083.76,2131735.18,1540040.31,1214161.01,2120566.14,3201938.08,2107726.03,1239775.00,1419558.90,765250.00,3001350.00,1757250.00,1660500.00,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,19803105.04,0,6042400.90,11746477.61,65630351.24,11827807.22,31037320.80,15922917.92,15240852.98,19275707.26,12324011.18,15569010.18,18195966.43,16089203.70,11829800.85,18751787.31,13909279.15,16050085.20,12571808.96,30083040.98,24259582.15,18270687.71,16323409.66,22119871.48,30095395.66,33706992.30,24399709.75,66986123.83,60621989.47,61604602.06,50751930.21,46848936.59,46680679.33,50198322.61,44332780.02,92716453.41,80350363.71,40439818.05,36065086.88,21754747.41,38107877.21,49632629.84,41468797.28,35153629.40,32137033.77,23142585.61,18911834.53,23921839.56,24645527.09,26204082.62,15227903.40,20182363.58,21470160.86,20750067.78,13901076.09,14505416.09,14749420.22,14849474.45,12526958.71,14490545.84,13609611.78,14132533.72,11371154.63,5142203.26,6464019.13,7827805.04,4366656.79,95602.74,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
