,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,646104237.16,606021413.38,498861420.19,721422899.25,588155910.70,917925559.10,732294705.14,738004165.88,925784100.96,940199727.79,996904034.99,627668592.47,627281296.48,440399243.65,674707054.47,535346939.56,792509248.24,949142815.43,1078601492.84,1226201641.50,722494756.22,356442688.37,399726415.30,411459877.47,232736662.23,287645511.79,575291340.88,392589607.35,502913076.25,443228359.34,500812972.76,234958587.97,385601679.80,306748272.32,496468030.59,332092930.21,432661812.51,363175214.09,281486406.46,383242421.91,362611807.93,321215601.56,113635913.34,131895482.04,166552386.57,205945174.88,178914027.29,192575817.38,113234100.77,130070678.44,110809077.25,161441557.44,131860108.42,149497409.52,141119048.97,89034251.18,146805846.38,66242342.10,84675961.63,157173083.23,188017768.01,128434004.57,75444299.81,79075350.96,99695226.35,61065539.83,54410360.25,69506868.73,71871265.00,66559845.45,12809938.15,83484554.50,51958613.84,27316432.98,104558439.38,83059152.99,111273165.32,53410279.03,68541323.18,48361305.54,64544647.44,0,84514534.10,0,47664683.77,0,27533000.00,0,47321656.85,447779.52,0.0
3,交易性金融资产,0,0,26089041.09,70000000.00,0,0,0,0,0,0,0,38755857.00,38890962.00,120461545.85,136611581.20,175479698.88,82760178.00,60320482.00,3869330.00,28786310.76,47235180.00,33421773.60,28708295.20,28789407.70,29446998.10,28759217.70,25546284.86,30957013.90,30603676.70,30682906.65,33264693.50,34520868.00,34429918.08,34440220.00,35195441.48,41189048.04,38049335.68,39035213.38,45871466.60,40511853.87,5716905.00,0,0,0,0,0,0,0,0,2184600.00,0,0,0,63140.00,63140.00,66360.00,66360.00,52500.00,52500.00,58100.00,58100.00,72240.00,72240.00,78400.00,78400.00,0,0,0,0,0,0,0,0,0,0,0,0,10000000.00,10000000.00,9997988.00,0,0,0,0,10000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,53847873.89,91928351.51,57559852.87,56890833.29,72758550.58,133285624.08,144013514.43,98484959.20,27632828.27,0,12060442.01,9356185.67,10057721.07,0,4377583.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,650000.00,850000.00,2647040.00,0,1200000.00,0,0,0,1200000.00,1200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,53847873.89,91928351.51,57559852.87,56890833.29,72758550.58,133285624.08,144013514.43,97834959.20,26782828.27,8829630.37,12060442.01,8156185.67,10057721.07,7921239.72,4377583.86,6301689.73,2619618.51,8473039.71,6775380.79,5030663.96,3744824.49,3882767.62,3822116.63,3567630.64,1943827.60,2089456.27,3278232.94,3695055.02,2383729.78,4147295.51,2943048.39,2993818.14,6277367.92,3661690.79,2166549.56,1911410.21,3192230.02,15881237.35,12982367.77,12417872.19,12699937.22,13869910.56,13231547.39,14442658.47,13887510.53,13453560.96,13260043.08,14693533.67,25665363.07,34387742.23,34537318.48,30379992.30,32786061.55,55280640.17,26161497.86,20551169.41,14116595.07,8999092.44,4296600.80,1392974.62,1729529.52,1358092.10,1468934.22,1641331.86,1778577.48,1873700.20,2369627.20,2295539.44,2798326.59,3060731.52,2531043.65,8148763.69,3604317.38,10855742.09,16735517.30,6527576.08,18356571.11,10715340.48,9966093.51,8978628.00,9735854.59,0,5148993.34,0,5747202.55,0,0,0,1311823.50,1464813.71,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
