,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2894716557.61,3619267777.29,3349171562.47,3199438179.60,2780639440.12,803448975.38,1349903702.52,1864391824.30,1803256938.17,2037392903.41,1854695512.80,1723851118.71,2013422273.47,1934690498.80,1882109324.76,836974716.47,939100200.10,964854813.06,1202263259.85,1334975653.77,1182385831.16,1281460664.80,1171847979.73,1537363897.27,1122734325.86,969665127.52,877475527.17,1352249268.58,554337742.72,545400713.46,473487233.64,394628691.88,491568422.96,437756012.53,441441828.58,257143018.69,268730491.71,291126169.70,370302264.33,314790716.29,359193545.76,213077840.96,292602248.99,302752719.42,364456729.52,313974151.89,224068131.88,200925903.39,242874855.59,279711343.65,290193663.64,261585305.69,297756820.92,201795776.86,224345089.95,196215476.84,145720167.02,129893755.80,144444730.26,189661121.97,206573691.02,141421931.72,172821522.15,225303266.83,193063177.67,213658175.43,274528124.67,274919141.27,287139869.37,272208883.47,307464232.63,279669845.36,323725842.78,312461807.00,54539851.90,95815967.51,26684740.74,33183470.64,57611296.68,59071357.62,64896259.06,0,5567474.00,0,2327418.00,1699098.00,3222804.00,0.0
3,交易性金融资产,650000000.00,0,0,0,5548574.25,0,0,0,0,0,0,4402.52,4402.52,0,0,0,0,208820.00,1553015.00,7521098.56,3673209.17,338091.00,0,0,0,105000000.00,105000000.00,0,0,0,0,0,0,0,0,209088.00,218740.50,213246.00,184734.00,216216.00,6227799.00,213246.00,221562.00,199435.50,180427.50,192604.50,204336.00,242500.50,288832.50,232996.50,232996.50,158301.00,0,109905.00,109905.00,117330.00,417330.00,418372.32,222827.32,225797.32,225797.32,62821756.11,101493734.11,98947992.56,134813843.91,160132810.52,157619316.88,164493726.32,164493726.32,60150000.00,0,99999639.20,0,0,0,0,0,0,0,0,0,0,40000.00,0,0,0,0,0.0
4,衍生金融资产,6231267.14,3955783.61,4913597.31,11891693.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1609633227.72,2782599770.72,3056284228.15,2928971764.74,3218107048.50,3292618944.28,3523034799.55,3173106022.63,2529268522.50,0,3248818607.28,0,2178626026.83,0,2701774983.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,107013578.24,1097031924.82,1205358236.21,1120465829.83,1782399030.91,1609990576.70,1723414877.06,1346018398.57,1402588285.91,1513665881.47,1428629403.87,1255757168.42,963436756.81,1142845047.98,1058114169.11,933930218.81,848634987.53,1095408894.71,1092949183.11,1112568973.39,1120828400.99,1491659022.46,1333086604.13,964536232.92,1351777818.70,1883017829.32,1380606533.39,789036152.29,907693626.16,1164973373.30,852692891.11,984133250.14,1065795143.84,964589954.96,768089311.95,767057273.58,672681923.23,581141498.85,350846207.37,348894079.03,300309140.62,376374903.31,319271640.66,149556121.49,187388076.29,139751467.62,164842193.53,173319809.92,193598663.23,214948205.79,175842588.87,140985048.50,182593342.28,263006359.61,186099033.63,113283062.07,161233158.62,122984432.12,118347382.33,137637518.50,160125288.66,116953611.30,131940820.03,102102273.97,102585134.70,153823574.40,127571744.47,64846623.44,98481443.68,79010847.20,32802461.95,2460000.00,8040000.00,29697240.00,500000.00,8000000.00,3800000.00,8490000.00,2500000.00,3151140.00,1593204.05,0,2655380.00,0,3709301.00,0,3172644.00,0.0
7,应收账款,1502619649.48,1685567845.90,1850925991.94,1808505934.91,1435708017.59,1682628367.58,1799619922.49,1827087624.06,1126680236.59,1465948068.63,1820189203.41,1699197511.83,1215189270.02,1437456978.81,1643660814.49,1625539280.56,1364812360.36,1378163098.67,1589530085.10,1607413261.90,1200895143.43,1349091449.58,1614390860.26,1455679772.59,922946146.37,1263270507.70,1889113902.11,1620598868.39,860882237.12,1305057372.18,1362796272.14,1089722363.02,741202693.23,1070260049.21,1134872436.68,863919384.20,586150659.48,880190571.38,1093551809.08,854308786.38,493811455.25,743547564.69,735495554.54,649844734.12,360492705.04,522561625.56,631356305.23,527422035.28,311025465.29,425932397.96,469810159.04,444680149.57,299169751.10,352272708.17,358260899.62,378470919.06,293995823.21,338385911.79,355678575.39,303838347.21,241497060.80,382400436.80,381072315.17,331855111.72,266891158.83,280430610.94,297461537.77,237570601.67,230366359.96,366863293.04,147146136.29,140102214.89,148504529.34,136225558.11,105699985.73,78102751.60,90654500.94,132069586.54,107161516.40,208526293.97,135340038.82,0,65255249.00,0,9835285.00,8550891.00,18948501.00,0.0
8,应收款项融资,1371218800.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
