,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,30506422.43,56603429.38,41913742.59,31844011.60,61309757.86,73242728.42,49709319.18,44942223.70,46244660.52,78800076.79,82664521.12,89343862.86,89544993.38,102105509.90,82732042.49,87345482.39,99627764.00,113804380.96,103778184.45,105800782.52,111901960.41,132357414.77,121843015.56,131967456.31,134659606.86,147297390.93,124177350.17,128502997.62,155482544.60,175445632.00,197002315.41,12929142.77,13854513.05,23600010.03,4142828.60,0.0
3,交易性金融资产,46695750.00,46278300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13120000.00,13120000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,73331003.61,67119816.55,61161266.20,59612363.12,55121776.01,63516507.00,73836523.83,73925668.77,67778075.75,73386842.32,0,68446391.79,0,64185021.09,0,60802487.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2934989.23,1647106.68,1375760.00,1786400.00,2540443.25,7462965.42,2969150.00,4884950.00,5200870.00,2769490.00,708929.10,853500.00,1881645.00,826600.00,681000.00,638877.20,1172430.00,450000.00,212200.00,505000.00,402857.00,571407.00,400800.00,0,1600000.00,1600000.00,18000.00,53200.00,53200.00,170000.00,0,850000.00,181774.00,0,169200.00,0.0
7,应收账款,70396014.38,65472709.87,59785506.20,57825963.12,52581332.76,56053541.58,70867373.83,69040718.77,62577205.75,70617352.32,71056209.24,67592891.79,59251064.57,63358421.09,64162693.75,60163610.11,49271720.84,56032308.69,57332585.70,54339242.64,44821424.31,50004730.07,45940094.94,42498751.78,41129514.27,46147037.50,45566244.41,43210473.28,42254993.89,56074219.28,43806330.93,37887270.57,41535440.85,25889668.91,13806479.35,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
