20,固定资产,18365000000.00,17848000000.00,17911000000.00,18143000000.00,18444000000.00,17199000000.00,17125000000.00,17070000000.00,17162000000.00,16647000000.00,16476000000.00,16514000000.00,16015000000.00,15044000000.00,15687000000.00,13756000000.00,13707000000.00,12855000000.00,12318000000.00,12335000000.00,12441000000.00,10819000000.00,10320000000.00,10259000000.00,10065000000.00,9101000000.00,8947000000.00,8818000000.00,8858000000.00,7839000000.00,7519000000.00,7432000000.00,7327000000.00,6688000000.00,6366000000.00,6431000000.00,6453000000.00,8009000000.00,7885000000.00,7852000000.00,7858000000.00,7067000000.00,6678000000.00,6308000000.00,6361000000.00,6042000000.00,5903000000.00,4374000000.00,4430000000.00,3621000000.00,3834000000.00,3810000000.00,3777000000.00,49194113.00,21523626.00,4574266.00,2331540000.00,2048610000.00,1344480000.00,1096580000.00,0.0
21,无形资产,3652000000.00,3144000000.00,3157000000.00,2773000000.00,2886000000.00,2168000000.00,2150000000.00,1463000000.00,1545000000.00,1166000000.00,1174000000.00,1166000000.00,1228000000.00,992000000.00,1040000000.00,1047000000.00,1105000000.00,869000000.00,888000000.00,881000000.00,944000000.00,824000000.00,899000000.00,913000000.00,966000000.00,793000000.00,770000000.00,750000000.00,798000000.00,617000000.00,561000000.00,521000000.00,557000000.00,415000000.00,585000000.00,583000000.00,607000000.00,555000000.00,541000000.00,555000000.00,584000000.00,548000000.00,552000000.00,559000000.00,578000000.00,522000000.00,522000000.00,526000000.00,532000000.00,383000000.00,408000000.00,287000000.00,295000000.00,1904531.00,280686.00,0,0,0,0,0,0.0
22,商誉,1357000000.00,1357000000.00,1357000000.00,1357000000.00,1357000000.00,1357000000.00,1357000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,962000000.00,935000000.00,935000000.00,1040000000.00,149000000.00,149000000.00,149000000.00,149000000.00,149000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,独立账户资产,0,0,0,0,0,0,0,0,0,5000000.00,15000000.00,16000000.00,16000000.00,29000000.00,40000000.00,38000000.00,38000000.00,36000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,递延所得税资产,860000000.00,1004000000.00,856000000.00,814000000.00,2379000000.00,2691000000.00,2712000000.00,2428000000.00,1742000000.00,1512000000.00,1387000000.00,2506000000.00,1382000000.00,212000000.00,208000000.00,643000000.00,80000000.00,253000000.00,38000000.00,62000000.00,148000000.00,1026000000.00,2252000000.00,3514000000.00,3178000000.00,2070000000.00,2723000000.00,1557000000.00,2067000000.00,3731000000.00,3330000000.00,3989000000.00,4980000000.00,5247000000.00,3130000000.00,1820000000.00,1586000000.00,1196000000.00,2219000000.00,1208000000.00,839000000.00,1896000000.00,973000000.00,1872000000.00,2549000000.00,2413000000.00,1969000000.00,380000000.00,5000000.00,590000000.00,410000000.00,1397000000.00,2191000000.00,0,0,0,0,0,0,0,0.0
25,投资性房地产,8283000000.00,8384000000.00,8508000000.00,8592000000.00,8542000000.00,8516000000.00,8567000000.00,8646000000.00,8727000000.00,8417000000.00,8496000000.00,8581000000.00,8657000000.00,7408000000.00,6253000000.00,6290000000.00,6344000000.00,6399000000.00,6454000000.00,6508000000.00,6563000000.00,6625000000.00,6680000000.00,6739000000.00,6795000000.00,6850000000.00,6888000000.00,6318000000.00,6349000000.00,6394000000.00,6451000000.00,6501000000.00,6573000000.00,6615000000.00,6666000000.00,6577000000.00,2366000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,定期存款,147756000000.00,149400000000.00,149211000000.00,150482000000.00,128396000000.00,124563000000.00,125098000000.00,114397000000.00,103989000000.00,102987000000.00,93473000000.00,97026000000.00,132226000000.00,132931000000.00,139152000000.00,143126000000.00,154398000000.00,165489000000.00,175670000000.00,174483000000.00,165562000000.00,161126000000.00,163688000000.00,153292000000.00,144317000000.00,156204000000.00,153992000000.00,167354000000.00,164297000000.00,167517000000.00,168816000000.00,170223000000.00,137373000000.00,131286000000.00,127830000000.00,129266000000.00,106772000000.00,100356000000.00,93832000000.00,91312000000.00,86371000000.00,86340000000.00,91061000000.00,86467000000.00,82756000000.00,68887000000.00,73196000000.00,57864000000.00,59262000000.00,57575000000.00,53855000000.00,48828000000.00,46234000000.00,0,0,0,0,0,0,0,0.0
27,其他资产,12397000000.00,14067000000.00,14722000000.00,15130000000.00,15910000000.00,14244000000.00,16582000000.00,16669000000.00,12866000000.00,10635000000.00,11897000000.00,11164000000.00,9918000000.00,9021000000.00,10072000000.00,11309000000.00,11382000000.00,8498000000.00,11296000000.00,7687000000.00,7963000000.00,9760000000.00,8108000000.00,5674000000.00,4409000000.00,5528000000.00,6453000000.00,7448000000.00,5532000000.00,4684000000.00,4655000000.00,3733000000.00,2880000000.00,5601000000.00,4392000000.00,3951000000.00,4202000000.00,2725000000.00,3293000000.00,3203000000.00,2049000000.00,3813000000.00,2435000000.00,2452000000.00,2257000000.00,5241000000.00,2216000000.00,2013000000.00,1439000000.00,1510000000.00,786000000.00,773000000.00,1335000000.00,0,0,0,8831710000.00,548370000.00,548530000.00,666050000.00,0.0
28,资产总计,1528333000000.00,1493371000000.00,1475220000000.00,1425015000000.00,1335959000000.00,1290212000000.00,1285921000000.00,1227189000000.00,1171224000000.00,1168179000000.00,1118393000000.00,1089171000000.00,1020692000000.00,1002881000000.00,982434000000.00,944239000000.00,923843000000.00,908735000000.00,911685000000.00,874775000000.00,825100000000.00,832740000000.00,821391000000.00,780414000000.00,723533000000.00,741349000000.00,721207000000.00,699388000000.00,681502000000.00,646169000000.00,640517000000.00,617930000000.00,570612000000.00,540722000000.00,537223000000.00,517080000000.00,475711000000.00,456828000000.00,435470000000.00,421400000000.00,397187000000.00,365633000000.00,365554000000.00,348607000000.00,319390000000.00,310369000000.00,305985000000.00,306935000000.00,309010000000.00,238919000000.00,203091000000.00,161343000000.00,121563000000.00,676426419.00,584439824.00,493392489.00,31506680000.00,23877770000.00,17897260000.00,15911850000.00,0.0
29,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,短期借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,拆入资金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824000000.00,2282000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,衍生金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,卖出回购金融资产款,78366000000.00,73701000000.00,89518000000.00,70201000000.00,75075000000.00,57170000000.00,76690000000.00,45878000000.00,66243000000.00,88813000000.00,62700000000.00,59466000000.00,39104000000.00,37573000000.00,41592000000.00,21127000000.00,28967000000.00,34884000000.00,49066000000.00,41478000000.00,26908000000.00,58944000000.00,67074000000.00,47815000000.00,25199000000.00,54346000000.00,47298000000.00,45639000000.00,50143000000.00,40746000000.00,52010000000.00,48277000000.00,32105000000.00,24268000000.00,24805000000.00,19400000000.00,8150000000.00,4500000000.00,4410000000.00,4380000000.00,9800000000.00,14778000000.00,22435000000.00,19328000000.00,7020000000.00,925000000.00,1765000000.00,7097000000.00,11788000000.00,1192000000.00,3120000000.00,9522000000.00,1793000000.00,0,0,0,0,0,0,0,0.0
35,预收账款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288000000.00,0,0,0,0,0,0,0,0,0,0.0
36,预收保费,21000000000.00,6737000000.00,6836000000.00,7364000000.00,16384000000.00,6943000000.00,7394000000.00,7113000000.00,21156000000.00,6188000000.00,6705000000.00,6216000000.00,22326000000.00,4752000000.00,5168000000.00,4704000000.00,17265000000.00,3944000000.00,3730000000.00,3953000000.00,7860000000.00,3658000000.00,3444000000.00,3706000000.00,4886000000.00,3272000000.00,3219000000.00,3506000000.00,4376000000.00,3362000000.00,3113000000.00,3435000000.00,4711000000.00,2952000000.00,2824000000.00,2815000000.00,3549000000.00,2114000000.00,1972000000.00,1982000000.00,4269000000.00,1454000000.00,1264000000.00,1304000000.00,2788000000.00,1044000000.00,928000000.00,914000000.00,2150000000.00,710000000.00,1288000000.00,1406000000.00,1445000000.00,39430270.00,3288587.00,59224.00,0,0,0,0,0.0
37,应付手续费及佣金,4364000000.00,5830000000.00,6063000000.00,6928000000.00,4520000000.00,5674000000.00,6845000000.00,6824000000.00,3888000000.00,5151000000.00,5120000000.00,6697000000.00,3470000000.00,4417000000.00,4378000000.00,4698000000.00,2781000000.00,3592000000.00,3602000000.00,3620000000.00,2199000000.00,2819000000.00,2795000000.00,3136000000.00,1857000000.00,2397000000.00,2463000000.00,2547000000.00,1596000000.00,2037000000.00,2080000000.00,2168000000.00,1348000000.00,1879000000.00,1957000000.00,1869000000.00,1325000000.00,1753000000.00,1725000000.00,1672000000.00,1163000000.00,1505000000.00,1186000000.00,1309000000.00,829000000.00,1046000000.00,1029000000.00,902000000.00,804000000.00,870000000.00,632000000.00,515000000.00,445000000.00,3090660.00,609756.00,0,0,0,0,0,0.0
38,应付分保账款,4543000000.00,9273000000.00,7739000000.00,7832000000.00,6233000000.00,6020000000.00,8612000000.00,6175000000.00,6002000000.00,7361000000.00,6134000000.00,7138000000.00,5775000000.00,5012000000.00,3582000000.00,4499000000.00,3396000000.00,4607000000.00,4613000000.00,5795000000.00,3577000000.00,3728000000.00,4170000000.00,3616000000.00,4703000000.00,3172000000.00,3376000000.00,3365000000.00,3514000000.00,3598000000.00,5128000000.00,4317000000.00,3235000000.00,4146000000.00,5000000000.00,4379000000.00,3510000000.00,4057000000.00,4141000000.00,3948000000.00,2208000000.00,3058000000.00,3040000000.00,3298000000.00,2213000000.00,2971000000.00,2895000000.00,2724000000.00,1608000000.00,2665000000.00,1694000000.00,1054000000.00,868000000.00,19853362.00,15488657.00,0,7800000.00,31410000.00,8380000.00,254420000.00,0.0
39,应付职工薪酬,5573000000.00,4193000000.00,3478000000.00,3326000000.00,4972000000.00,4062000000.00,3262000000.00,3063000000.00,4703000000.00,3332000000.00,2901000000.00,2782000000.00,3871000000.00,2755000000.00,2217000000.00,2062000000.00,2819000000.00,2287000000.00,1916000000.00,1772000000.00,2472000000.00,2239000000.00,1788000000.00,1430000000.00,1962000000.00,1616000000.00,1321000000.00,1202000000.00,1777000000.00,1558000000.00,1389000000.00,1195000000.00,1717000000.00,1438000000.00,1262000000.00,1098000000.00,1457000000.00,1415000000.00,1328000000.00,1144000000.00,1414000000.00,1007000000.00,966000000.00,820000000.00,993000000.00,801000000.00,765000000.00,831000000.00,1065000000.00,732000000.00,760000000.00,590000000.00,440000000.00,13714055.00,10055865.00,811218.00,0,0,0,0,0.0
40,应交税费,2166000000.00,3561000000.00,2657000000.00,10126000000.00,9246000000.00,8061000000.00,7025000000.00,9752000000.00,6629000000.00,5996000000.00,4548000000.00,6278000000.00,4683000000.00,4503000000.00,4130000000.00,5770000000.00,4283000000.00,5746000000.00,4360000000.00,4023000000.00,3029000000.00,2669000000.00,2993000000.00,3911000000.00,1876000000.00,2165000000.00,1911000000.00,2068000000.00,2159000000.00,2014000000.00,2308000000.00,2259000000.00,1845000000.00,1673000000.00,2222000000.00,2327000000.00,2088000000.00,1148000000.00,1494000000.00,1384000000.00,620000000.00,754000000.00,415000000.00,-202000000.00,-619000000.00,-162000000.00,-114000000.00,491000000.00,-154000000.00,1202000000.00,432000000.00,-25000000.00,211000000.00,2444920.00,3094548.00,14426.00,0,0,0,0,0.0
41,应付利息,516000000.00,433000000.00,484000000.00,311000000.00,585000000.00,401000000.00,247000000.00,52000000.00,309000000.00,275000000.00,466000000.00,311000000.00,395000000.00,542000000.00,629000000.00,352000000.00,340000000.00,534000000.00,621000000.00,372000000.00,366000000.00,442000000.00,590000000.00,367000000.00,160000000.00,440000000.00,602000000.00,383000000.00,266000000.00,502000000.00,89000000.00,271000000.00,75000000.00,20000000.00,34000000.00,19000000.00,6000000.00,4000000.00,12000000.00,2000000.00,6000000.00,10000000.00,6000000.00,2000000.00,0,1000000.00,1000000.00,4000000.00,7000000.00,76000000.00,3000000.00,30000000.00,0,0,0,0,0,0,0,0,0.0
