,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2074205043.11,1918077518.99,1625827552.78,1676781808.04,1738453499.64,3449351887.11,3480949783.08,3601523647.13,3750938794.77,3383879655.49,3364914845.42,3318502162.44,5117975602.07,2335473512.95,2173621433.92,2039319666.32,2504752247.71,2038877888.44,1831473395.64,1145141247.65,1721678844.88,1214914596.00,1135812887.46,1108430189.32,868476531.39,883527837.52,453446797.08,634206910.92,442664826.60,413255059.49,277392714.19,504764801.39,312817209.22,0.0
3,交易性金融资产,4034607013.10,3845539450.02,3832583191.81,2542350849.25,2424960.86,0,407260.20,407260.20,760922.13,250932.83,126523.38,109109.87,0,0,520484.00,0,0,0,0,0,0,0,2214000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,17685485.00,14612040.00,8875328.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,794966231.91,814679089.93,958590859.49,1366565634.12,1539401090.32,1589262209.77,1635246218.15,1607571748.51,0,1746196811.13,0,1047449669.05,0,1088091202.27,0,707149767.93,0,0,0,0,1021668594.21,0,0,0,712783417.37,993200791.04,1085536254.28,1217052591.88,0,0,0,0,0,0.0
6,应收票据,0,0,0,526898549.50,631549134.29,717640331.18,643721131.63,780785858.52,594118115.72,901026390.99,820658660.65,463104583.33,191011241.39,501925083.36,283173429.10,250929120.40,272771492.64,495125133.15,469959419.23,357157603.86,538229109.61,833473030.85,703460772.84,617986014.72,302538158.10,532151645.79,629147158.81,710285060.74,490295561.36,711639812.78,695732447.12,625043870.84,638156354.68,0.0
7,应收账款,794966231.91,814679089.93,958590859.49,839667084.62,907851956.03,871621878.59,991525086.52,826785889.99,859551068.57,845170420.14,734838139.59,584345085.72,635943553.32,586166118.91,600874739.26,456220647.53,421386195.71,495036830.20,505339891.47,511000174.60,483439484.60,508749263.87,485524225.36,439403605.04,410245259.27,461049145.25,456389095.47,506767531.14,391380616.68,412023249.74,489483626.22,477318851.69,335625372.45,0.0
8,应收款项融资,648315955.05,797627069.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
