41,商誉,0,0,0,0,1533954000.92,1512458598.98,1517743524.06,1521693434.33,1511995916.73,1518468580.96,1507865141.60,1491351829.55,1634556551.89,1607347151.44,1142913794.79,1094563582.56,1094563582.56,1094563582.56,1094563582.56,1094563582.56,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,50674894.89,53541584.37,53541584.37,2866689.48,2866689.48,2866689.48,2866689.48,3394857.83,3394857.83,3394857.83,3394857.83,3394857.83,3394857.83,3394857.83,3394857.83,1001691.72,1001691.72,1001691.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,长期待摊费用,20654808.72,22521289.59,20735069.81,22663105.02,24542265.35,29744219.25,32258291.45,31498220.56,34875854.70,38544503.35,32850716.96,41738411.38,42191045.63,45265902.86,39729009.84,39316174.13,43188349.88,46542202.54,48868876.88,51884395.52,40780180.62,43790308.24,45566329.58,48675193.17,39035751.86,40632305.17,26835720.55,28651716.43,18371645.65,19172225.26,20434022.48,15204656.20,12009216.32,8309761.13,10670098.13,11379240.12,9394938.59,9969537.76,10546336.93,11123136.10,12318166.80,12137256.99,10670742.20,11124119.54,11376204.23,10733221.48,10702134.04,6925454.98,4143380.28,4639183.82,4896629.36,3040186.66,4795185.45,5225486.15,4814430.58,4712791.18,6622562.10,5805547.50,6910000.41,6737483.82,10695755.61,10515870.98,8058388.31,12982781.47,14059235.98,13926193.74,14276025.87,15466001.86,16406345.96,3249168.77,3140133.35,2841324.70,2160403.44,1485127.87,5164817.73,5690575.43,1855396.55,2092596.57,1990601.86,0,0,0,0,0,0,0,0,0,424999.98,449999.96,0,0,0,0,0,0.0
43,递延所得税资产,219422165.54,203636931.58,195777249.29,198250742.33,248039504.40,245555731.49,250641114.77,249822149.41,126935669.10,122498580.54,110264153.16,123579989.86,117654833.74,127206074.57,176821830.46,34187967.76,24482634.22,24924715.19,22343090.45,22343090.45,17293267.61,20237423.80,18702680.91,18702680.91,14559096.65,13646508.31,10459652.86,10732945.31,13882283.58,14507882.97,9871654.40,9871654.39,8113557.17,8113557.17,8377253.12,8377253.12,3543290.55,3543290.55,3953497.81,3945755.71,4561326.57,4561326.57,4689718.44,4689718.44,3793310.70,3794390.74,3696161.94,3696161.94,2605886.76,2605886.76,2527097.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,其他非流动资产,659548.18,960950.30,833216.57,2334173.25,22112288.76,19338727.50,22968896.82,20304803.82,13532423.45,16523376.00,20430825.80,25778463.13,11786146.54,21634240.93,16439847.71,17045415.37,13320388.00,16679485.49,16849363.96,22593723.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014841.33,0,0,0,0,0,1427038.15,0,0,0,0,0,0,0,0,0,0,2421526.19,2638212.51,2261619.38,0,1978726.57,610262.19,0,0,399999.99,0,0,0,0,0,0,0,0.0
45,非流动资产合计,4501325661.67,4588848502.74,4562591630.67,4649171453.68,7075401807.76,7062015320.90,7191752304.14,7239767633.99,6626080414.84,6516634363.65,6005040694.98,6051790959.74,6616408524.61,6886182113.74,5680117955.98,4112848335.18,3186980064.98,3041023691.34,2939998346.20,2884904978.02,1279772891.92,1282548613.14,1285940764.29,1304324911.82,1272647695.12,1260857985.57,1260081630.50,1250909889.21,1210419147.32,1201187045.41,1160511457.26,1031457694.88,960228519.04,958684455.16,1137004712.74,1172162937.98,1022253131.03,982437746.72,981649831.75,970726318.07,994182119.76,961272765.92,929034764.25,930129132.23,786296152.63,786990835.03,782317750.54,855546889.72,649299516.77,777114929.52,796400096.66,811503223.58,814081314.59,812496858.08,837005145.48,606817910.62,536136511.01,522682178.25,526213967.08,552101005.03,592368503.14,558659682.97,562449126.71,559501849.85,520332846.21,516511407.67,507051456.53,508849206.92,484847007.56,295582609.02,296375113.60,298638400.60,213030542.81,160567459.79,110578689.72,97906997.93,67233669.86,65752744.75,39841732.74,49714251.59,50218654.42,49940983.12,45843142.15,44544493.89,39855123.66,37321567.26,41820333.20,18680491.43,7806507.40,6495972.48,586561.83,216673.35,371411.05,364598.15,341711.56,0.0
46,资产总计,10823127080.69,11379804254.56,11478256603.81,12087049832.92,14784829296.93,15179391122.97,15726809411.74,15553038421.93,14429810382.63,13438785180.71,12077707848.08,11843293540.04,12514477107.78,12163164380.05,11746518342.62,8370416708.56,7028906587.06,6211439684.65,5873433064.55,5542806274.50,2571223282.99,2562784807.33,2568394496.45,2436471571.36,2428848870.71,2471868601.45,2328856551.75,2285864718.78,2264070741.66,2209735664.10,2255471330.57,2069870143.66,2057258907.93,2005350191.35,2077420178.63,2128310430.40,1812584114.71,1755028455.20,1611793574.27,1559457349.58,1752419036.53,1622164534.61,1598203177.35,1670366415.16,1668519362.55,1577025015.10,1611418146.44,1591590311.80,1740213718.39,1861511375.25,1823396594.91,1877785906.70,2079875316.35,1993348814.83,1879691005.84,1950978822.59,1902227762.48,1641668318.65,1620431253.00,1595189617.45,1726741477.37,1677137108.95,1569690861.63,1541324288.96,1599481480.13,1562344613.25,1550904806.36,1479088683.28,1666679688.13,1351036946.65,1463428428.21,1499029317.52,1309975004.07,799311495.10,300506312.43,289242806.36,277133516.81,241477283.00,213015260.51,191235762.60,152980178.83,143808843.09,133259884.96,129907929.92,123661277.02,123615490.32,109984665.82,53439344.25,50710713.23,31107725.27,25871890.69,25260439.11,8040802.66,5838897.71,5590354.59,0.0
47,流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,短期借款,1670916013.92,1636684077.84,2713839467.69,3128708133.24,3599962469.31,3645064589.61,3684178072.90,3604869207.70,3060002700.51,2829790599.20,2899812858.81,2161529400.01,3233167294.27,3170266293.20,3342477885.80,1960253606.00,1706235342.00,1502876124.80,1064121987.60,598560224.60,250864048.40,261770500.50,252267833.00,157099400.90,166415120.00,183002331.00,437299910.00,380000000.00,430000000.00,482228009.27,452217230.12,390000000.00,389000000.00,349000000.00,383000000.00,424000000.00,388000000.00,376000000.00,296000000.00,290530000.00,382000000.00,379000000.00,391500000.00,426500000.00,405500000.00,327500000.00,376566962.77,387500000.00,392500000.00,436500000.00,471000000.00,506000000.00,523000000.00,471000000.00,467500000.00,694900000.00,730958259.33,418458259.33,436958259.33,426558259.33,525558259.33,493535349.21,397512873.32,408891058.60,411826117.89,409255895.60,372535289.60,352585289.60,434000000.00,330000000.00,496266804.33,538316597.00,470600000.00,344800000.00,85000000.00,78000000.00,68000000.00,63500000.00,40800000.00,34500000.00,0,5000000.00,0,3500000.00,0,1000000.00,0,0,0,0,0,0,1550000.00,550000.00,250000.00,0.0
49,交易性金融负债,0,0,0,0,0,0,4913503.00,4954460.50,8354739.20,8307571.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,3394066679.32,3469785569.84,3581950141.31,3518513760.59,3786995849.66,3661756986.31,3892947671.13,3853891946.58,0,3060489050.36,2334726784.45,2311167160.37,0,2183665765.05,2323082064.00,2007169925.22,0,0,0,723703346.85,0,0,0,385205807.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,应付票据,6300000.00,2500000.00,0,756436.90,0,14561397.55,104229735.70,67453580.85,37434147.38,55946076.46,80425522.96,41203296.92,36354341.68,7116625.00,116450718.17,10000000.00,0,0,8700000.00,0,13404664.83,15901611.34,11000000.00,4000000.00,0,0,0,0,0,0,0,0,0,0,578000.00,578000.00,12600000.00,8780000.00,480000.00,0,0,4305456.00,17000000.00,16834138.00,17039926.00,17982466.10,16982776.10,17956446.00,14588967.00,8734124.00,9316940.00,10766470.00,8094810.00,2778000.00,7520038.80,5669040.00,9978170.00,10146411.00,2840772.20,7325287.56,8317500.14,5973328.65,12652420.00,7101650.20,9170577.10,431666.40,25027736.32,1694440.00,65459108.65,16726177.65,0,4000000.00,2000000.00,6000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,0,0,0,0,0,0,0.0
52,应付账款,3387766679.32,3467285569.84,0,3517757323.69,0,3647195588.76,3788717935.43,3786438365.73,3741576764.38,3004542973.90,2254301261.49,2269963863.45,2526236276.41,2176549140.05,2206631345.83,1997169925.22,1187824589.19,723173833.90,624472538.24,723703346.85,421583668.80,400958629.72,417675394.42,381205807.52,387280867.73,394074182.81,391459617.31,380356417.04,339887952.88,355335750.70,318193114.67,282042673.05,309499823.80,328735958.49,284932995.80,280778302.36,261455194.97,270642123.56,260379605.52,209847910.80,248724066.31,206165940.36,183578626.55,203503883.24,220643268.70,215576500.47,208777700.54,183333174.99,244477722.75,229781166.78,196165775.63,203620730.24,273061138.78,285689854.90,209164081.35,194390055.58,210318566.52,220919713.22,193609690.11,184800586.65,199431449.30,192217736.74,190003323.67,158665632.46,175304726.48,203269349.12,205285587.80,169582384.38,174965709.47,65491394.33,95405269.98,88881020.48,28704689.45,14101806.50,15621457.77,14126779.91,22621259.46,6196417.95,8476717.78,4206708.43,0,3779900.64,0,3073689.61,0,3041152.51,0,5943629.08,5482131.01,3174977.40,1529893.38,2692475.23,4026858.45,2897275.76,3102239.23,0.0
53,预收款项,95072019.62,112802621.93,116097580.84,100987501.14,138847050.53,117586324.44,108985447.83,95788569.06,48199646.87,62841407.92,104272988.37,150018026.76,72406185.03,62876965.76,240490495.97,47765538.58,34396363.34,80959896.27,32701044.69,38101715.14,11930279.13,24498810.05,19857260.84,20030691.22,20239433.46,24307808.24,24604247.15,14907870.27,26412170.59,26807470.64,28153560.79,21178473.82,19291866.62,18574735.16,23319020.12,117295165.80,17994877.21,17126950.61,14383216.19,17142220.26,14437824.38,21357964.50,22095887.16,25225742.05,24558983.79,22023031.39,21823267.34,21107861.01,21175777.97,18841053.04,19980869.18,19401014.03,24218621.40,12806101.19,32841222.13,10181263.43,13300305.99,10714926.69,11028849.80,9715545.01,9247032.44,9186493.19,9220320.56,9485706.92,25063344.80,27448548.90,8730126.24,7810234.52,56109454.44,57162921.44,4488831.56,13882918.80,42774733.63,84495972.66,8941854.90,3933387.86,10733463.97,3256335.65,1595045.33,1497377.57,0,1577563.84,0,489186.29,0,0,0,591222.67,1082798.44,1357272.68,0,0,0,0,0,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,102247602.44,96637050.38,97241917.86,115227881.52,112301399.22,105585512.24,159742911.28,180338052.97,261762561.86,256453255.88,251249818.79,273785816.06,80992661.79,88739509.48,85169117.05,10831526.41,12949175.33,11874220.79,10988487.27,8971747.68,4875471.63,3656802.17,4305055.14,4210443.49,8579319.38,9228716.21,4204313.87,4266786.67,9762051.14,12769063.62,7734886.72,2755269.74,9863145.67,6123862.52,5051517.17,5690801.65,5849911.62,7376266.45,6042857.79,9207641.04,9251160.70,9028956.22,8430397.00,8579214.20,7928856.42,9616644.05,7993332.28,8507558.96,22499664.50,24869032.94,28667961.01,23283110.19,25227164.28,26765211.63,25473151.80,27577065.20,27844239.94,27740917.50,25567642.80,26399697.36,26993806.47,27938001.23,25996861.40,26636112.19,25099643.77,23868151.51,22971598.84,23571798.43,23912442.08,20933222.86,13223120.62,12102822.58,687074.79,669277.58,614383.04,469913.98,186209.98,164238.41,235833.37,239379.81,0,303118.16,0,258946.93,0,0,0,188528.72,204281.00,208206.50,0,0,0,0,0,0.0
56,应交税费,124244362.60,136702840.60,138957008.04,134343568.23,357330660.82,360686570.04,392397473.19,389734499.09,292876385.71,154709854.03,139547141.44,204241306.81,89777478.57,127339290.87,166720301.63,118760091.33,66766133.18,37574458.50,60499694.62,137998405.27,-15222282.69,-12967543.73,-12408293.05,-19508304.71,-2282282.46,-2738493.90,1086450.44,7765421.29,5847898.39,-9855946.81,11671999.82,2976915.15,7174481.53,-5977721.33,8515505.84,10220443.03,5416896.10,-4660439.27,441745.73,4592206.42,-15737866.98,-20999596.87,-24092729.75,-17270985.94,-13343197.91,-10669914.47,-8594815.55,-802888.36,-4299549.80,-969826.04,3131039.26,8709586.38,6973322.81,5335031.57,6764280.61,8231831.14,4626739.69,7228091.99,11363660.25,12414236.10,9643052.41,8200713.57,7637359.18,9885332.06,6474872.66,2608795.78,2248853.95,12211601.90,-3305145.13,7492336.55,9289272.28,6230439.50,11353994.26,6069705.51,1803419.55,4769065.03,1423945.90,2594737.86,1648092.05,2003018.65,0,416330.27,0,-911097.20,0,1333422.15,0,342114.94,386064.90,114219.44,0,0,0,0,0,0.0
57,其他应付款(合计),221825214.77,267009572.70,287557480.04,289380099.89,273002525.86,335053420.00,288859590.98,373219724.31,0,377762310.22,286346427.80,301121463.35,0,412099838.82,287217123.57,73738272.91,0,0,0,84543607.43,0,0,0,94370379.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,应付利息,8857163.14,9111186.46,5799277.15,9003659.95,20412120.46,11340319.17,21221655.71,7024918.25,7118879.59,3715867.93,4689074.42,2724415.22,5804338.55,3579051.90,4304895.71,2033277.39,5381980.43,1798047.10,1356194.44,1653708.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,143929.15,3046041.24,603006.59,603006.59,636317.95,17668863.20,813708.84,824874.61,633214.35,106277272.91,2397180.60,143929.15,2361290.91,115661591.14,2618239.98,2953634.62,1276661.43,1784249.66,1276661.43,1276661.43,143929.15,17881496.61,143929.15,143929.15,2890774.54,2890774.54,8575976.02,6480629.15,6480629.15,6480629.15,12983441.76,6480629.15,8184754.15,143929.15,8038037.16,143929.15,4815442.33,4815442.33,4815442.33,9815442.33,9863992.97,17863992.97,23612998.74,24636365.79,33383841.29,33383841.29,25612028.03,26019878.13,18823749.92,18671513.18,18863915.02,18725679.52,18725679.63,18725679.63,19056699.52,18725679.52,18725679.52,18725679.52,19382724.22,18791218.44,18791218.44,18791218.44,18760469.39,18760469.39,18760469.39,18771370.57,31729333.74,31729333.74,30699622.48,50925515.47,54703202.97,53335551.55,0,0,0,0,30000.00,30000.00,30000.00,45000.00,0,0,0,0,0,0,0,3000000.00,0,2000000.00,0,0,0,0,0,0.0
60,其他应付款,0,254852345.00,0,279773433.35,0,306044237.63,266824226.43,365369931.45,261881181.69,267769169.38,279260172.78,298253118.98,299638776.08,292859195.78,280293987.88,68751360.90,77064903.83,47154046.08,109705858.10,81613237.87,61596919.18,51516582.93,61355776.09,94226450.44,89261153.87,95775511.00,71287248.64,113460823.63,108897400.10,96326722.81,44986483.64,63368609.89,60169550.91,60527642.67,111105406.21,92581412.68,58745531.95,50062262.78,31447710.63,41747934.97,102763747.95,30391169.49,15378416.24,30897230.01,20698547.67,24040121.70,23555999.06,43214864.74,103431621.19,214433739.26,157581889.21,177231838.01,256926062.06,259719306.66,233381073.16,126372597.17,20293395.85,21095768.92,16857979.79,17005317.90,35659155.93,43725637.16,35372760.58,37564825.49,50767743.50,18361882.94,43846233.39,34403215.25,41819601.16,10602085.25,6056559.88,15152504.00,7814900.59,24516816.13,4446303.47,11354607.33,670509.73,1383442.03,7266830.72,2290946.60,0,867990.73,0,899091.26,0,222187.17,0,-14702.91,100401.63,119000.58,0,0,0,0,0,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9736892.17,7905308.04,7538871.38,5911685.74,3052929.69,6893274.27,9962528.61,6853416.97,6525639.00,4577063.42,3242724.32,4859210.05,7024859.14,7330561.55,5458782.75,5752863.61,6497612.77,16943198.81,6929014.41,8015298.44,281953.26,1220103.22,580937.50,145012.15,142093.33,0,129827.50,234658.00,64919.00,0,14565.00,0,15125.00,0,3660.00,0,720.00,0,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,653114598.42,724656193.93,1436289532.27,1764209173.68,1164877100.31,1216294623.91,267184555.00,267843999.75,169674784.00,69289173.60,65906574.00,371041050.73,303990666.68,204047347.23,619072666.68,413260000.00,507536000.02,502322666.68,100000000.00,100000000.00,0,100000000.00,100000000.00,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.00,13000000.00,13000000.00,0,4000000.00,0,7000000.00,0,0,8000000.00,8000000.00,9240189.77,0,1000000.00,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,其他流动负债,270447966.73,233292220.14,1031410679.78,830390141.11,72807375.98,23279176.30,46839559.37,22994437.34,22087667.38,25736421.60,1296030.10,22607239.20,24126336.00,23762250.00,0,20514169.78,51050078.92,91005575.30,274213281.45,328978031.78,4650000.00,4650000.00,8250000.00,8250000.00,0,0,0,0,0,0,0,0,1000000.00,1000000.00,1000000.00,2000000.00,1368000.00,1368000.00,1368000.00,1368000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551512.90,318685.08,209425.14,0,0,0.0
66,流动负债合计,6531934457.82,6677570147.36,9403343807.83,9881760259.40,9506124431.69,9465307202.85,8846048784.68,8793634897.30,7911602672.92,6845379644.01,6083158623.76,5795511463.29,6674855645.97,6272797260.41,7064229654.70,4652293130.23,3650481227.67,3000523119.08,2288035747.84,2020857078.75,753826698.43,867866889.59,862446955.59,749658418.01,672384386.52,706540829.90,938517763.43,907237948.05,927288102.25,970091699.38,875940717.52,768802570.80,804183622.68,758128406.66,825540482.30,933288054.67,756245854.18,731510606.46,615358578.19,584251355.82,751302925.33,647113882.67,637503595.94,718905587.35,716410225.96,639452690.53,672717250.57,686836895.47,813197953.53,950860803.16,904708389.31,977539985.15,1144165120.63,1090376595.10,1007643135.60,1089228171.44,1042991662.50,752100065.04,737580123.53,722680251.73,838307162.61,807030798.27,702099841.46,691188277.96,729992434.86,709665950.40,726254709.88,648344436.17,849903066.58,566285816.70,688508298.40,733268883.57,566155495.94,481267557.43,116572430.88,112999833.70,103665389.04,77272713.50,60287226.43,44848663.94,14824689.55,11959468.64,8579229.43,7324941.89,3583976.66,5600421.83,1841245.84,11052204.87,7255676.98,6973676.60,2081406.28,3011160.91,5786283.59,3688245.01,3549980.19,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,3749395793.10,3703620513.00,905893989.27,918557170.50,1601734125.84,1664857785.07,1721511725.36,1524129755.54,1025236972.14,1121867909.60,800426795.70,804161772.14,829311139.00,981795000.00,333656323.20,250000000.00,161625000.00,44675000.00,56300000.00,56300000.00,100000000.00,0,0,0,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.00,13000000.00,13000000.00,13000000.00,20000000.00,20000000.00,20000000.00,20000000.00,11018573.20,10000000.00,10000000.00,10000000.00,10000000.00,11000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,827640888.92,826976444.40,817674222.19,808371999.98,827640888.88,826999555.52,817697333.31,808395111.10,200832000.00,0,0,0,417566000.01,412976666.67,407763333.37,402550000.03,417793333.36,412693333.35,407480000.01,402266666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,408912945.45,415867669.30,0,367280767.41,384635430.74,372149208.89,340706182.40,349034277.87,370063508.80,373081243.20,359721619.50,359918354.40,381251521.90,383241875.00,352528083.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),7487593.75,7467274.43,7498716.81,7484623.92,7645578.54,7447359.29,7968078.15,7422619.18,0,7551318.67,8352589.30,7248345.60,0,10679632.96,907757.96,34872181.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,7467274.43,0,7484623.92,7645578.54,7447359.29,7968078.15,7422619.18,7240254.40,7551318.67,8352589.30,7248345.60,10829357.96,10679632.96,907757.96,34872181.47,0,0,0,0,0,0,0,0,0,0,33768300.00,33768300.00,33768300.00,33768300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,30447.72,3364632.72,30447.72,17060.72,30447.72,18824065.72,18837175.82,3016094.72,10030447.72,16892826.14,6892826.14,6892826.14,6892826.14,30447.72,30447.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,11334010.00,0,0,0,0,0,0,0,0,0,0,0,0,0,13540000.00,13540000.00,20160000.00,20160000.00,20160000.00,20660000.00,18740000.00,18740000.00,11970000.00,9370000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,400000.00,400000.00,240000.00,240000.00,240000.00,240000.00,240000.00,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,36519473.84,35707529.81,34570984.85,34527412.51,18464391.87,17665180.64,15311394.93,17258814.90,16199851.20,16112203.20,16175526.90,13174160.40,18310149.34,26795154.34,11048139.74,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3409029.34,3709029.34,3709029.34,3709029.34,3709029.34,4159029.34,4159029.34,4659029.34,4659029.34,11317412.21,11317412.21,11317412.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,353166109.02,395706602.20,392847423.53,407611394.93,394135887.33,393837863.34,397845990.19,396343090.26,386787707.49,392362190.06,160311913.93,159108314.90,240253541.58,223963301.21,95617524.02,16187005.12,16657320.69,16755859.13,17158201.44,17176905.50,137132.17,118428.11,113866.14,116603.32,137588.36,127095.84,156292.42,166784.94,135763.58,129708.80,136759.11,127220.45,127220.45,171181.25,177402.12,168692.90,181964.09,190673.30,264368.04,302955.45,443618.65,484490.05,329419.15,227841.70,302371.90,392529.40,563828.65,563828.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,66744432.53,67130235.20,65432603.94,64438806.61,68756345.12,68785802.59,62920055.81,63024127.34,61678515.25,62509290.57,59840294.50,61461497.17,43471000.00,50475000.00,46791000.00,49020000.00,23122504.00,30203863.31,18872504.00,21101504.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,其他非流动负债,162289911.93,162432099.25,512848135.76,115468389.50,110000000.00,0,0,0,0,0,0,0,0,0,7888371.20,0,5075906.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,-1781.50,0,0,0,0,0,0,0,0,0,0,0,0.0
