,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,940434581.45,1271141633.49,1133504102.33,690675417.62,541854909.85,1200561376.79,515928576.65,912863766.21,887703740.32,796085210.34,388513559.73,824226353.50,1010518077.66,792336152.21,564714788.68,572351651.33,548913853.64,747294253.00,326552794.75,696100011.24,548463207.35,564753387.92,380213212.93,543032996.44,826398299.60,333755792.36,324281690.89,273585523.24,298775028.70,316699259.13,266374471.03,205458733.28,252599810.55,243314980.94,195999886.26,154075111.28,225814863.46,199942848.77,205441736.89,175647468.45,197919033.94,194689220.14,127885857.87,171730424.22,135743270.12,136071098.09,148379357.31,121769196.15,87951110.92,107334152.01,90396410.63,129517131.42,173484373.58,138518186.30,164925198.06,203917212.34,110919445.85,146006445.82,163427373.30,144700022.76,164914775.08,283654475.37,219662171.23,177228670.14,183149447.94,244576089.20,267178389.50,234401430.33,208561813.07,273062474.17,284065537.91,324930360.67,350990411.76,371754491.69,146188228.62,393968024.00,48667068.76,37067380.40,26653358.54,0.0
3,交易性金融资产,787899726.46,210899726.46,336100000.00,785900000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126420.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,500000.00,500000.00,500000.00,500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1478333958.52,1604352636.54,1534894587.18,1449441539.50,1546696461.49,1354645830.32,1313146435.91,1318497545.71,1406593617.12,1187335169.12,0,1041714165.03,0,847837900.98,0,755876913.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,161946602.08,209541093.68,220285984.49,158402955.30,209810069.57,150867319.78,106577685.55,114817115.42,234368437.95,149779061.04,219957469.96,133572513.20,160408213.59,134158501.13,107017314.71,151027512.93,177734872.74,137244920.49,122352010.39,116370636.74,210207204.32,127449527.45,143495269.89,137006884.25,198320571.39,122159460.35,137496995.53,128817399.88,141384399.72,106328966.30,116355418.88,126229675.87,95880361.22,80626132.42,88105371.28,73239779.43,63776835.78,75519077.15,51102514.32,70066377.52,82714593.83,67027101.17,84301307.45,66425151.30,37413851.74,55560447.43,49880778.96,65769996.81,44470172.90,62656649.09,53347166.67,41805442.16,29686341.83,49429965.72,37259867.55,22000408.74,32967884.71,30352747.22,10799590.54,19456357.69,12170527.33,19086189.01,12578607.17,8341671.40,8884330.40,4010289.00,2718309.80,2598678.00,4256903.60,3376771.60,308350.00,230000.00,200000.00,200000.00,200000000.00,0,0,0,0,0.0
7,应收账款,1316387356.44,1394811542.86,1314608602.69,1291038584.20,1336886391.92,1203778510.54,1206568750.36,1203680430.29,1172225179.17,1037556108.08,1053762559.50,908141651.83,794732716.15,713679399.85,640472306.95,604849400.13,613329969.71,551909733.12,661020070.11,562156407.21,490172312.35,416543330.40,472633488.86,478636215.63,458104865.16,362618240.41,410826611.09,358665760.32,399918627.31,305702878.51,358158751.64,296489054.83,292706009.10,293684629.88,317746484.70,259166975.11,274930278.48,258361273.85,256696240.07,235792796.28,250154440.76,211004483.83,251445061.04,233566560.72,238145039.11,220143874.06,239198049.62,233450011.49,227570098.80,226529930.25,227734470.39,259624964.08,243443626.99,215135972.07,227724750.31,288747744.91,300311628.66,257753097.92,385260922.29,276448258.87,267757163.82,252795775.20,251565422.49,243952170.74,248315380.90,197760427.23,181632955.36,145167332.16,142164129.38,127890068.38,121350242.52,115215398.71,120825985.19,104159939.05,111837465.78,108177455.11,121450255.63,100293659.29,73583766.96,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,172934758.79,126308583.64,139945946.69,135562576.86,135162028.70,192980745.77,97035113.54,178182882.62,115346809.09,137287235.33,92673237.99,101164340.05,103053263.39,114405729.15,82120147.30,121279597.16,93744674.29,107688975.89,101206180.91,87317564.98,78783028.61,98706840.17,70273093.94,51236131.18,72888378.12,64000197.37,170100071.60,159347978.26,127201670.51,121938017.12,101246212.25,85439814.84,70331295.90,63659296.82,82672780.55,143883809.83,113484279.97,64877800.36,53929218.65,43803258.71,21359030.70,24178593.71,41267023.90,25851277.93,19560083.30,25307907.66,20217067.49,34423699.95,22101004.08,44262913.69,39905329.35,79535764.52,76871867.02,81450807.54,30216054.19,52312987.26,43567949.13,81731851.64,80488827.10,78464434.53,75016598.81,56855402.02,25942208.74,17217354.45,8647606.49,12549498.85,48047884.02,51720899.70,63597943.08,50679452.31,43628232.69,19277972.13,10294415.00,7440774.48,4813426.72,7149314.12,774444.87,4200476.40,2611242.40,0.0
10,其他应收款(合计),195104332.65,89809240.23,113433351.45,117289857.61,150217519.68,102295875.63,146470257.44,121953316.89,101907531.30,81479341.08,0,111933243.74,0,89381048.88,0,98376471.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,2751124.66,30410.96,2848668.90,3631884.94,2641165.35,1381114.31,4367080.52,4469080.52,0,0,751506.85,751506.85,117541.66,117541.66,18958.33,18958.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
