,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1910163440.02,1389870751.06,1415407607.08,933365462.34,958308303.56,1013706606.06,1025518177.31,1234896851.14,1186400638.55,1038933447.49,1065384006.41,1294346835.05,617939960.39,474572786.88,435048144.23,346546894.36,408707744.18,335689668.66,344620493.64,312586761.04,261737525.05,277327775.96,345863754.22,476251690.03,775701066.37,514632128.88,485468614.38,545245080.61,575161555.22,450278378.02,397297951.40,445237419.15,580895612.51,372872823.37,407683349.89,395519956.51,570880572.48,450676549.56,473980044.81,473878732.76,395613434.13,391885166.63,206185593.46,153069945.14,271248364.26,237738267.83,196544220.44,271130827.05,405079793.04,338886652.64,340142146.32,419606733.27,552778394.52,276954249.40,493019714.64,930936209.57,860054224.12,975879087.25,842303754.17,916089659.97,874104641.10,926574078.68,831058784.66,964319629.27,960299533.44,1044790511.33,791546589.35,842334512.98,724739400.14,768724288.91,1231868471.21,1190048465.06,745990819.15,1376452015.47,1173066801.55,433411447.53,128417544.78,202811662.58,65219411.69,0.0
3,交易性金融资产,0,0,0,0,180127315.06,0,0,190318560.46,150000000.00,0,0,0,0,0,0,0,0,0,0,0,47570657.68,110043772.78,4218.70,102629308.62,150037844.44,46030000.00,0,0,0,0,0,0,0,0,0,0,1661820.00,418410.00,601192.32,577684.80,566181.12,560179.20,556177.92,563680.32,566181.12,605159.68,629417.76,1707050.72,1612950.40,1417746.24,900000.00,900000.00,950000.00,950000.00,945500.00,945500.00,926000.00,2003000.00,4327000.00,4127000.00,4250000.00,4223000.00,3100000.00,3140000.00,3085000.00,3085000.00,2973140.80,3170740.80,7200000.00,5000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1255292895.66,1412958849.27,1188344225.82,940068758.00,967272878.58,1100517459.65,924142504.42,698466644.97,0,1024254846.99,0,544202508.37,0,731387991.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,345604214.37,293506273.22,308129468.85,333136207.10,255175785.38,230117734.49,260862462.41,281253544.27,305734814.54,216107739.13,184836656.35,249678609.69,228217640.93,107642119.38,144801464.97,130488714.14,143820786.09,181618951.93,303638848.57,215058843.64,281773906.51,249030242.78,277343710.65,279785500.40,194044187.49,167105693.54,180739074.70,271483416.57,166071713.92,130015802.49,104774526.03,163348641.33,120308493.75,62005994.82,161281489.48,176226130.38,114758372.71,108005451.67,154712938.08,70018008.58,138996878.16,231762149.45,98666229.29,6359492.00,47846206.00,21563021.45,63171946.86,25092340.23,30507421.71,95776569.41,37303121.95,26215128.00,17879594.28,668053374.91,983540004.79,418869216.43,660254821.06,632396777.69,369908434.78,319626172.63,338013970.94,113281266.58,163832789.66,111143608.50,212084764.91,114514910.25,223164283.20,96586450.95,147318789.54,102534130.65,280835040.04,162032204.55,250379135.00,33933595.00,5844750.74,29193400.00,206200000.00,2400000.00,44172956.00,0.0
7,应收账款,909688681.29,1119452576.05,880214756.97,606932550.90,712097093.20,870399725.16,663280042.01,417213100.70,571875839.49,808147107.86,500102383.50,294523898.68,418793527.74,623745872.58,415742811.89,228895977.49,342611800.03,492379006.92,251634846.46,216740297.79,231984139.09,342949715.95,208301057.16,166456406.03,199681615.56,451468417.88,253475160.78,147293883.34,178331148.44,261855770.91,193610575.42,123842952.67,161948829.70,240564492.73,126785397.52,128235799.36,100960403.73,178822640.75,137574254.46,124597863.45,137706480.68,92910363.75,99896274.13,80776097.24,85050101.38,76554359.88,98686319.40,59342152.06,386814883.40,426994594.68,450657190.68,446838203.04,979259374.45,837379338.23,761620904.73,789144020.83,480328759.60,513535307.57,498564017.26,516864813.11,530783769.21,546005870.24,527577208.86,493345322.27,575034838.80,523232912.40,503967903.13,502108205.33,804839638.40,701740764.74,629830851.88,579855848.13,623940023.78,423268181.18,385687363.02,455667140.38,484185398.25,373890551.01,336626414.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,249065918.02,251337505.79,289940127.04,199708276.24,222939854.81,263142526.61,253970926.11,172299747.61,225485774.88,172015167.45,162664990.12,122966769.53,134855521.31,118568729.83,94118635.67,62377620.07,91913452.80,87097622.39,91395527.09,71577846.94,99425515.48,111817738.12,166036054.60,96588420.15,118484725.12,131966502.77,138543504.41,105877999.80,126637929.60,150029304.05,163779733.11,121075802.70,123964485.62,131939249.07,103624401.76,83711723.34,89736269.95,115530360.86,126955726.16,79791879.62,199135452.68,156930459.41,252488337.96,265268891.47,259932303.29,278655579.77,288056039.70,277875816.23,291663119.95,255840657.87,317818511.81,542224199.05,1748016236.42,1219674653.92,793134760.58,894705002.49,397898245.79,303212173.75,291356641.60,141076478.23,391477764.44,210643628.62,33451594.78,133912594.68,117978258.58,48168639.74,36640281.15,44719979.29,137391779.14,96938652.86,106267705.27,100500828.73,50000000.00,50000000.00,27480570.93,33063543.29,78678503.32,74904237.97,52962685.86,0.0
