,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3360306845.99,4519041234.13,3853071995.52,3875187414.33,4040290837.02,3499625053.63,4019338479.50,4181211424.96,4863647861.47,2703792571.78,3394537061.47,3427076713.80,2870262667.95,2666360995.73,7805345791.21,3675405108.80,3818609402.24,3883854137.37,2836538483.35,1602971957.99,1741195542.16,1752024432.88,1582739281.78,1698072144.69,1366506403.32,1489157242.95,1476583566.41,1573596178.09,1549762245.37,1127718893.62,1607247929.47,3231082402.64,1865322318.44,1831435465.89,1587533047.20,1277940468.86,1091321458.99,1461733808.84,1354513693.37,1472442389.09,2308087772.98,1097278549.98,1295114975.69,1126135695.47,1103510146.95,985059254.71,864513750.84,856781536.06,453655916.82,493850472.06,458162339.53,349669822.18,203914243.16,241295483.43,431197635.06,500706383.86,428508971.90,459695817.76,431683015.64,672738641.60,631111342.16,638409046.26,490911012.34,667800972.64,511157067.09,120694277.88,116444332.95,82584665.99,26638715.77,39191805.33,0.0
3,交易性金融资产,75520750.02,39499047.76,25550008.66,98556246.95,183851722.46,144958529.05,174269455.79,173674211.44,84617335.58,71943823.15,65635167.31,23240355.69,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409221.00,605898.00,37061739.25,20405145.14,37094795.73,4751992.00,45400000.00,55400000.00,25400000.00,0,0,0,0,0,0,0,0,0,0,0,309600.00,336600.00,324000.00,270900.00,310500.00,0,0.0
4,衍生金融资产,0,0,0,0,1054055.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,6386006797.25,6130668690.46,6076306116.33,5985411183.02,6473222703.50,5331227538.01,4538982958.47,4509069226.19,0,4097141508.53,0,3367171558.70,0,3628602489.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2686174965.92,2541618003.04,2373062580.54,3001448967.33,2370547360.40,1770173015.61,1458974547.79,1920388665.68,1489051443.54,1233279974.93,1023113237.93,1190247675.91,917940344.87,987912578.46,1137282948.20,1431243141.30,1084281328.11,1562896931.32,1839353032.22,2023030410.97,1028285881.87,1245208954.60,1489463528.93,1898715566.45,827259303.63,661538259.64,855334117.91,1306763166.82,946493778.90,736643478.20,822243978.82,1435537893.33,924480760.03,761899213.40,551709351.94,767499028.71,562083058.03,507486912.83,169512036.53,445767661.34,167115729.73,323930274.93,271464303.04,440217255.40,269347735.52,294829635.92,235565988.20,315915605.76,75718435.55,53564581.59,48534527.80,133052401.21,53561536.45,72993979.93,57174339.27,163356217.61,69522031.15,40847078.30,44109996.63,154475020.02,51870741.37,49396408.77,54844981.08,71081608.06,17390528.01,9403927.64,4048490.00,30126845.73,7421293.10,5344345.00,0.0
7,应收账款,3699831831.33,3589050687.42,3703243535.79,2983962215.69,4102675343.10,3561054522.40,3080008410.68,2588680560.51,2876884264.94,2863861533.60,2953116781.58,2176923882.79,2446898344.59,2640689910.64,2455270965.01,2175164789.88,3034427372.96,3311315475.82,3250729939.55,2655788484.24,2916158194.78,3278235425.23,3275784943.30,1960662766.95,2754954357.00,2586384136.75,2351612019.02,1865343627.20,2211351013.94,2297811027.75,1976837249.06,1637991755.99,2143801667.22,2172435545.37,2063941052.11,1237485141.64,1519558957.06,1408886506.81,1345900444.96,847066952.88,1019340074.62,936305278.03,833179502.91,564903861.52,766784033.35,1064072220.51,885483909.86,669216066.71,769416673.73,766871620.63,662417285.52,525023306.46,557723232.65,518053119.95,481968521.38,391342375.87,470890421.91,468296108.32,453950372.14,327072368.35,369502052.07,377430772.80,294694200.70,249962459.37,294494193.18,292543386.34,264345715.00,196061429.50,184309522.72,143916944.29,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,315146541.32,340529778.89,326891201.10,253522686.25,382570043.86,353078446.87,405499995.99,257671768.53,406067073.39,424428657.61,375595249.99,210460935.63,235550381.42,281863523.53,300379933.27,174648233.13,681219880.99,394795598.52,456134078.30,267580123.23,442267162.72,622666379.65,702743685.68,435425890.47,458955867.04,385013527.87,440852079.54,309580736.18,867326932.85,976894969.21,1187422242.67,1016959672.55,1079705920.08,1276164642.54,1399523251.16,948291263.15,1077025202.88,789747845.54,483784857.18,744954025.81,568826967.12,528619783.99,482639374.90,414089452.40,190969084.83,289283958.06,214008217.70,159183872.06,176009109.94,228242033.08,228519390.83,138697917.91,266052517.03,115892758.97,57784423.45,54841136.17,37409115.27,27663245.39,79365361.79,19761753.42,76022549.36,43714899.66,21973154.81,264631374.60,50933098.98,62824152.98,89123506.92,49096021.82,33778627.64,26774028.08,0.0
10,其他应收款(合计),1133170474.18,1125196744.34,1040282020.70,1067212171.65,1023079233.40,1060889499.14,1099454230.98,1094971599.10,0,1202588721.45,0,980998559.40,0,972070197.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,444444.44,0,0,0,444444.44,0,1529504.17,1579906.45,1973948.61,1529504.17,1529504.17,1529504.17,8924085.60,4832876.72,2738630.14,0,11085034.25,6505205.48,3712876.71,0,9806995.38,6533333.33,11823111.33,0,1898925.04,40713799.81,0,0,746527.76,0,0,0,250000.00,0,0,0,0,5570.28,5524.68,0,0,0,0,0,0,0,505190.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000.00,0,0,12150000.00,22800000.00,0,0,10500000.00,10500000.00,0,0,10000000.00,10000000.00,7090875.00,0,0,0,0,0,0,0,0,0,10200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
