,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,259549124.45,208158674.51,180042359.51,175555739.34,177245462.34,181399385.44,194190093.27,207349309.60,203882664.29,197475677.85,195853025.29,250157827.71,153983052.93,184709254.96,189868712.63,113375919.63,169479654.07,264836353.71,283570034.76,113170920.52,113042108.93,87050912.76,99840727.89,89714412.36,130899406.62,117874983.09,39422527.44,70786814.36,38122714.86,62252118.20,91664862.19,149243120.78,97526106.76,160703707.09,124799817.57,122938146.82,76400007.83,54270489.26,84668935.19,114809565.68,174569475.06,97282412.97,90346968.42,39296101.67,43810804.01,42663703.50,28817391.15,45496451.80,4630022.89,1939711.14,4775894.97,3912721.15,5007437.74,2368701.28,9898139.37,4961205.26,10588166.67,2541110.89,3884189.91,25625438.60,38594422.69,24387581.00,35811246.95,14496543.30,23721909.53,12393510.06,20908551.95,1987011.58,40310465.83,2613911.87,5837610.53,1220978.72,1807617.89,2971065.88,2280376.68,9395080.92,93471820.32,66087572.26,49462840.17,129292516.06,111309750.05,9170901.63,0,16874524.62,0,19283704.90,0,10465000.00,4028093.31,2078534.39,13964822.57,0.0
3,交易性金融资产,108272000.00,154659594.12,186703147.50,191104866.88,168321463.52,170631254.55,173405951.41,191375372.26,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,0,2000000.00,10009930.56,12300000.00,12300000.00,0,0,0,0,0,0,0,4030000.00,12000000.00,4000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,14386.80,3014386.80,14386.80,14386.80,200214.64,7200.00,197103.20,207167.70,197103.20,0,636338.64,0,2196650.92,0,7068000.00,0,0,5000000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,214400.96,96344.10,206112.37,539591.56,1305590.01,858632.09,1424524.27,1924388.36,2595912.95,0,3017486.24,3048181.41,4287681.46,0,6222043.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331200.00,331200.00,331200.00,331200.00,331200.00,331200.00,331200.00,331200.00,331200.00,331200.00,331200.00,336000.00,331200.00,0,0,8250000.00,0,0,0,0,0,0,0,0.0
7,应收账款,214400.96,96344.10,206112.37,539591.56,1305590.01,858632.09,1424524.27,1924388.36,2595912.95,3260522.58,3017486.24,3048181.41,4287681.46,5768165.19,6222043.74,12049123.31,12201933.39,10201331.87,9765256.36,14531643.98,55417665.15,14936354.48,12570462.38,19968864.87,25057632.04,21283261.08,14141288.29,12841539.35,16069474.71,17653519.91,15916299.75,11237185.95,15247093.78,10394038.12,11469584.52,12297398.94,9396085.33,9309343.22,7972861.95,8719599.66,11824483.99,8016322.29,8934707.00,13841469.23,37432257.72,12763802.53,12332992.68,13149913.20,8072685.51,8658501.79,10120119.11,10126206.60,7254848.43,7215997.26,5400423.53,5834091.70,4794220.53,3989223.16,4252013.19,4309914.04,3251005.34,3733039.07,3338941.18,3347396.97,4384461.32,3620322.03,3078846.35,2266029.52,2509195.78,3103599.82,3174195.48,4109429.23,2570688.74,3770440.14,3615636.09,3478462.19,303648849.56,311644900.89,239941644.31,19565442.10,51689773.40,2518288.04,0,2062734.24,0,3743133.80,0,1208000.00,1066838.42,624452.39,8493.30,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,0,20000.00,213153.95,8068902.66,490017.66,583285.83,1120094.85,197730.96,769783.75,786037.80,716537.75,1128794.00,743600.05,1812780.34,1006303.89,962595.47,294753.02,1546423.65,3876313.62,1896234.90,2919897.21,16659777.94,14300616.68,15768869.20,1263787.54,4079781.96,1627974.38,1401090.44,2757567.65,1886640.98,30327494.03,4272343.11,4276275.91,3342219.72,27240341.01,45335482.92,41790407.04,4345366.46,4280889.43,944956.61,1013307.05,70238071.19,71689003.08,64486612.66,54917847.22,51612602.09,37014752.24,32107271.96,9675895.68,8559685.38,5930015.54,9851221.68,8011138.24,18764606.19,18224298.14,16591303.01,13762974.90,0,0,501534.84,501534.84,0,0,4330.01,9923250.00,200000.00,1100550.01,0,2643.60,0,0,73968.68,32391.57,0,24000.00,435929.47,131308300.52,133688219.37,128047471.03,1775492.62,89396758.78,2682.49,0,2874460.01,0,4926962.96,0,0,0,6000.00,0,0.0
10,其他应收款(合计),917096.33,969923.43,953099.43,977089.43,1004793.35,2392872.98,2192687.98,2522496.37,2974410.40,0,4335551.72,4263323.27,3975786.67,0,5469106.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130020.00,0,0,3751920.32,3751920.32,3751920.32,0,0,0,3751920.32,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,917096.33,0,953099.43,0,1004793.35,2392872.98,2192687.98,2522496.37,2974410.40,4581854.76,4335551.72,4263323.27,3975786.67,4436387.59,5469106.87,17268353.63,17020061.60,22200201.59,21314066.96,29531334.53,26947773.45,3498819.74,3387182.43,6114395.63,9154323.74,9027839.02,7098915.83,7698193.52,7756064.90,6380945.03,6390295.85,7242655.85,7221174.82,7449261.56,6756087.13,9186206.39,8827365.43,11107211.01,21442705.76,24224159.44,26120667.12,31818257.14,31562213.22,33154336.78,34215288.95,63208889.63,63553338.50,63524021.52,35415024.69,37283932.26,33303535.60,35765950.30,35391103.63,29018883.28,24412794.04,38250788.88,18079155.26,39314096.38,38714316.01,33211707.70,16403671.19,34941470.08,19010175.65,34719084.66,64412936.12,9809642.44,13223979.20,42893865.03,5200745.34,16711347.38,16641109.86,19965033.15,19954219.75,21004059.01,20936384.78,70903814.08,233803593.99,211983560.32,169849999.20,13353012.49,40608245.62,20961134.02,0,18337698.35,0,17731507.42,0,0,13837666.11,6906105.72,3108783.04,0.0
