,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,318762776.73,275165663.05,194267527.22,220931825.02,199347952.66,301166241.59,144880486.38,144210048.82,184664982.55,144644406.04,143370208.55,134030455.80,209823540.59,165220675.07,101079878.12,119169035.02,196788741.81,97242429.67,144112496.51,127306947.68,219232263.72,248991938.18,194970217.52,195406110.87,135582015.02,100134024.99,189389438.23,135658204.34,192997182.86,243044662.25,93364910.19,123017082.96,236885430.51,275065292.26,78728233.25,193222402.73,103533333.51,57493417.61,110983347.87,72948048.25,81340759.68,39671712.03,34516767.59,102924429.64,162290501.82,193810269.48,256166287.98,84462739.70,132168117.92,154752591.65,60580604.61,54851733.63,51544599.08,81383416.63,93074364.68,85582561.59,36673714.48,92070011.67,112880796.70,88934206.61,62472937.23,140130633.67,61516926.24,125154512.14,117947083.43,90309247.77,112325122.94,132722461.30,71208349.55,247747447.83,193942322.69,210148488.73,145204947.32,129897492.65,116946241.67,13553151.67,7790842.42,35061535.45,71724028.68,8038370.61,4549789.97,2751188.81,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,9235298.15,1730404.12,1898736.61,3714873.99,6723143.97,8466011.76,10295491.79,5363798.87,0,25158571.44,0,21061739.73,0,21375903.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,400000.00,2966304.05,4081075.35,870700.00,600000.00,500000.00,3302100.00,10100000.00,21384927.75,10407277.89,2989613.70,6954141.37,12211450.00,9556280.00,8251205.00,7070000.00,6177179.00,8200000.00,7100000.00,0,8690517.00,5840517.00,0,0,0,0,0,0,0,13441402.00,10321098.40,1206240.00,686240.00,4274240.00,1721653.28,700000.00,3238158.60,5625158.60,3437771.40,11824782.63,11798927.53,9850071.06,12830571.06,14674789.97,90641915.68,223062477.45,218965707.78,179818874.04,153092964.37,175429321.67,156775199.90,93027545.88,129201889.17,147394590.86,135136388.63,90611056.52,95035550.00,142479392.11,71704146.58,15358335.42,24475674.67,69414608.37,11292033.49,14868315.30,17733070.01,24124568.91,4413537.37,5279759.00,2819600.00,1621200.00,2382250.00,2070000.00,3075000.00,5856000.00,2868100.00,974000.00,4120200.00,250000.00,0,0,0.0
7,应收账款,9235298.15,1730404.12,1498736.61,748569.94,2642068.62,7595311.76,9695491.79,4863798.87,3480816.39,15058571.44,5871609.89,10654461.84,12315487.46,14421762.41,19793625.12,10444990.88,21378685.50,19829425.52,5814012.05,0,1552087.28,7127650.24,8795642.01,0,11403544.29,10467039.63,18798338.60,0,16876748.12,28650114.85,21701895.30,0,4106953.26,5333599.12,9128472.40,0,24239991.30,18759224.43,22598076.27,3382425.71,23029889.34,36144252.30,35797520.87,35043354.83,31864974.07,47291708.35,34563265.06,15749560.10,43470781.84,51578430.35,113445009.79,14782558.87,116403051.33,140409673.75,123236795.87,86298952.81,186304645.47,157933239.36,171734942.62,124872022.83,217863767.05,217363454.35,196647397.89,153053454.27,235404576.25,220249077.94,228394609.67,277973025.55,208047424.38,159883342.47,123509116.23,108846591.01,58147104.29,86844487.20,93042496.58,70099413.68,91761926.66,84638201.06,70718683.78,61056575.81,40586959.75,19593044.10,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,3543991.55,3186022.46,1222176.21,2210153.60,7387579.15,5056490.34,5043893.26,4666236.45,8359142.85,6686181.13,3762970.06,2749760.83,5541235.64,6557335.29,3680765.03,3670657.48,8184510.86,13772922.68,9518679.16,7524747.07,9969943.63,9762490.40,9601431.56,7831284.95,7066989.51,6106501.86,6977067.24,8227215.56,14048803.18,13052745.29,13217775.29,13264302.57,10377387.60,15763084.76,11348912.93,11407359.95,12418724.48,13777304.48,14879565.18,14478603.08,12913731.70,12466481.70,11969731.70,11298931.70,11153931.70,10572949.20,76289634.40,74001344.40,209667.00,6346437.07,185350.00,179680.00,6738913.00,17418702.20,22475336.67,26766052.04,18384316.13,21759262.23,2110760.10,6904121.88,114000.00,4872629.38,8921489.43,214840.00,14418127.97,20017928.48,30023795.78,29809352.71,183900.00,10267122.11,240629.00,3431225.61,2393582.44,3179707.03,4856677.05,1602907.38,180629.00,2435132.13,2383132.13,3455262.13,3455262.13,1049132.57,0.0
10,其他应收款(合计),47101.86,2878893.58,12254265.52,257962.10,5669996.27,6153756.49,983315.63,1039789.69,0,6846457.53,0,1572364.13,0,1769711.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809660.85,0,8077588.50,0,2340000.00,0,0,0,0,0,0,0,0,0,10823165.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000.00,120000.00,120000.00,120000.00,120000.00,120000.00,120000.00,120000.00,320000.00,320000.00,320000.00,320000.00,320000.00,320000.00,0,0,0,0,0.0
13,其他应收款,0,2878893.58,0,257962.10,5669996.27,6153756.49,983315.63,1039789.69,2049968.70,6846457.53,1359828.56,1572364.13,1869902.37,1769711.12,1749861.92,2116177.74,2421719.91,2377945.82,2294172.62,2136107.69,2713247.11,2332461.36,2303266.79,2578945.77,5978387.77,7804785.78,4698858.47,5127262.59,8966631.07,9326193.50,7213480.37,9014960.08,8813098.80,9905043.11,137804461.95,12881068.68,38943312.87,44104091.32,33216169.88,40948204.90,70200922.68,63017055.45,63578466.92,68380542.01,89771228.73,82507883.43,74680059.94,78311291.15,82224374.90,53232842.25,62829394.52,77658769.48,31094761.25,29727600.67,40353943.08,31954855.85,63515757.72,53029001.24,67311074.21,280175153.57,68136029.50,55325099.57,22713707.21,35458614.36,59257885.67,53943872.62,52138944.08,68658712.54,153233400.52,65641613.13,42273469.54,83795540.36,78582668.46,74536932.96,113173086.14,327222055.42,188107420.42,42478403.90,49239930.66,37914447.87,29261022.81,23926423.82,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,695453.24,716611.44,718361.99,732845.87,761794.66,775747.86,845628.52,856981.05,816645.37,832441.88,853742.14,789097.90,1062504.83,1013257.59,955237.01,929512.95,1150154.96,976611.33,1010265.35,1013679.10,1802838.84,1582801.48,1607179.41,1609113.77,955900.53,547041.54,335491.46,335491.46,368919.02,368919.02,339919.02,288542.73,225046.15,224470.47,225046.15,225046.15,7305097.44,4303107.70,4303107.70,4305154.71,0,0,0,0,51479.92,51479.93,190740.07,2158816.03,470389.09,475229.27,1003653.47,4687769.75,24634535.67,28003727.34,22642898.83,18269889.91,21718179.35,32480014.98,494566.83,566830.18,1169806.89,1191111.46,1387037.83,1117854.04,11840399.07,11989170.78,10626213.91,8117151.42,3391153.15,3384340.78,3380381.19,4638224.27,3430006.67,3460137.70,508076.50,435213.13,1700960.78,2161852.10,1433853.35,1386582.06,1491960.61,1458863.59,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
