,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2949119659.40,1819645878.00,3200213121.59,2278909592.34,2289230253.70,1640245575.69,1980426909.11,2101243663.39,2402966254.12,1688464077.49,1666551921.95,1819251051.41,1670577270.37,1955122065.82,1556509102.06,2397992850.14,2486026283.64,2464132895.52,1607613173.90,2094999617.80,2162420930.21,2402841292.12,1400082480.79,1301655957.53,1506883427.55,1745680542.36,2491106571.88,2822633277.18,1253333777.46,1116889663.18,1168063037.01,1401220507.77,1632770299.34,2069844375.04,1197810335.49,2183332053.00,842578519.86,320990497.74,428307181.48,392390249.06,935315139.23,368968955.62,336343616.25,379723232.22,162720268.26,99304496.77,151456899.42,129389200.93,207264814.15,148097935.32,126559971.01,72076326.03,111442032.65,188465099.02,54852821.46,267674055.51,308387730.46,430509107.89,273992046.15,365340818.71,435652486.94,360526597.67,387503920.45,394067210.86,370844927.84,430466141.37,456647164.68,363533717.95,424089051.03,417313217.44,397601921.33,0,414622679.62,121856898.52,123933420.75,102168386.50,66746111.55,145635242.97,47341755.47,57410170.33,53084549.96,0,25509870.39,0,3877825.67,659209.82,174134.71,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22424995.05,19749595.05,20006995.05,14294265.00,18729483.80,17450288.14,16682438.08,18642715.70,15584092.40,13967910.32,12996710.16,13443792.12,12256401.04,12224650.94,16375560.14,18946719.72,0,19325674.32,0,0,0,24434305.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000.00,7500000.00,37500000.00,37500000.00,37500000.00,37500000.00,37500000.00,37500000.00,37500000.00,37500000.00,20000000.00,20000000.00,20000000.00,20000000.00,0,30000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1094930840.03,1005313704.78,861698280.04,844588473.60,817000905.90,800127485.55,780966497.91,805289440.46,742125315.84,0,656582544.01,564187792.10,516333652.36,0,533531565.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,2350000.00,3750000.00,3750000.00,2977912.00,2000000.00,2244027.00,244027.00,4000000.00,0,0,0,0,0,0,0,0,6000000.00,0,0,0,0,0,0,0.00,0,0,150000.00,150000.00,397000.00,497000.00,440000.00,120000.00,200000.00,150000.00,0,350000.00,0,0,0,400000.00,33746690.08,41774147.27,91895378.93,109770490.63,85636573.05,92998830.56,18624090.11,51136921.81,19129625.07,9873450.07,7466000.00,19250792.20,14914110.00,10679257.51,9427370.00,10595250.00,16144410.55,7057999.14,7996078.28,8956668.50,13466392.15,9122320.00,12635755.96,8701700.00,7442500.00,3090000.00,24562100.00,2176073.60,450000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1094930840.03,1002963704.78,857948280.04,840838473.60,814022993.90,798127485.55,778722470.91,805045413.46,738125315.84,688162904.22,656582544.01,564187792.10,516333652.36,500509657.62,533531565.64,535217605.98,465291884.85,585417874.75,494332361.35,462495129.25,450474844.88,512104176.74,439499712.83,457867367.71,399321052.33,428719585.51,376809189.42,416016955.67,360430470.76,328343894.10,329778529.57,377133429.67,265634517.56,331597469.11,293151237.85,66451023.28,262652202.42,43452869.09,42155300.00,43432765.00,183089461.18,131866511.19,148819260.46,146486632.93,151935682.24,170604808.69,176664718.49,136386040.39,134831229.81,253261684.72,248486101.42,278528584.87,315101241.58,250530786.35,254571144.52,234455909.47,271974253.26,172192299.07,236461990.31,260859729.98,321801472.55,192785682.78,203367364.23,242642122.92,251048371.79,131540040.42,147805767.86,149865796.86,132291554.89,179256459.21,134054691.90,137888800.00,138292322.70,118667480.04,107772834.58,75645502.88,76950680.61,74311897.42,29765106.85,21107444.55,32156452.83,0,21667063.75,0,19576963.33,1271640.06,923366.90,0.0
8,应收款项融资,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
