41,商誉,82850845.62,82850845.62,84393003.92,84126498.64,298436303.92,300570031.23,300570031.23,300570031.23,4149045.10,4149045.10,4149045.10,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,8104218.87,16583767.29,13956512.57,13966633.09,13966633.09,4690980.07,4690980.07,4690980.07,4754805.56,4754805.58,4754805.58,4754805.58,4369611.33,4369611.33,4369611.33,4369611.33,4369611.33,4296836.06,6358296.01,6306543.28,6292771.89,2725939.90,2725939.90,2576971.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,长期待摊费用,44629907.36,45353636.64,52082807.45,52653703.50,52930559.52,57568123.22,57662218.31,55224413.64,23910336.41,21120948.38,21583094.73,22428183.67,18910220.86,13759796.64,14093882.61,14366568.76,9552687.75,9247312.26,8612528.31,6981405.83,205432.86,235361.67,1345816.17,1590302.32,1056299.89,1324519.40,2153993.52,3912596.30,6474704.32,7583878.63,8545606.52,7732207.78,2616595.90,2749194.35,4606096.49,4774484.12,2619626.32,2121039.43,2170799.77,1405607.73,945999.89,1040525.09,1170440.21,1169120.36,1306406.63,845008.13,833786.88,696704.91,5920417.74,5594802.55,5072564.46,2749586.82,2524286.71,519788.42,464713.74,4482339.36,5444085.45,3822232.59,6880085.13,4690420.78,2663472.09,1506309.21,812721.62,804709.89,848038.50,968907.71,1735554.55,1876470.48,10156934.54,14141936.38,0,11157508.67,5113266.03,10680082.43,4299798.94,1186162.55,1271226.60,1352586.37,14916.57,0,0,0,0,0,0,0,0,0,23664.50,0,0,0,0,0,0,0.0
43,递延所得税资产,8250274.41,9241960.25,13006660.14,13006660.14,13140307.21,13140307.21,15716216.55,15716216.55,4407403.02,4407403.02,3850434.84,3850434.84,7444592.10,6755251.18,6525265.42,6027232.18,10955755.67,8905439.90,7695904.09,7109295.64,8204535.33,7870474.52,9050772.40,9050772.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138337.21,1138337.21,1138337.21,713531.93,307676.52,307676.52,307676.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,其他非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6989366.42,0,92811218.47,37572931.96,39576141.01,169739854.66,118251000.00,0,940771.40,0,0,0,0,0,0,0,0.0
45,非流动资产合计,3101212887.76,3135817774.58,3188309811.36,3203299713.15,4108241509.86,4908768839.79,4977198261.04,5023823016.17,4352587748.54,4332070801.12,4253500170.88,4392093311.94,4708646567.08,4527706200.21,4532992079.91,4366557509.75,4091966969.17,4044714155.19,4086630977.03,4131282211.41,4197724816.36,4139985057.18,4115035361.55,4145127584.87,3379118484.18,3372860897.81,3413793996.12,3430633629.79,3331893455.27,3149776647.95,3127865764.60,3111723093.72,3097644773.92,3135403034.12,3494891214.52,3394711956.66,3308042847.89,3035127895.18,3414108967.47,3350953165.72,3238928170.72,3058739834.59,2764782029.32,2227409621.62,2188379474.34,2409808743.21,2198096652.64,2357823820.59,2338328876.16,1821856869.88,1884927869.97,1862697481.98,1913476729.13,2047422023.05,2041164895.10,2005196250.17,2200313993.65,2122412878.63,2058875978.87,2025261034.45,1911201819.03,1884595791.40,1862644406.50,1919085139.69,1907726905.08,1899629121.78,1878261621.04,1893900141.21,1935739779.97,1950926478.71,0,1933059141.25,1560711796.40,934525797.97,1156422564.58,1084994020.99,857449081.48,866145344.23,735117058.36,751185382.40,330839798.17,352125368.17,211448747.87,199693826.26,279099032.53,228653000.00,228493095.93,139575941.53,161327375.90,79654496.73,44446378.19,14482846.94,7192860.27,843275.17,685628.81,0.0
46,资产总计,8155133933.23,7239509503.35,8156836068.23,8348709962.39,9228689051.02,9395868461.65,9898948472.42,9939779582.67,9553699534.81,8714471025.87,8987507166.30,9651164337.08,9063562867.11,9074290844.85,9252396499.84,8654570981.34,7521372925.88,7671286877.47,7720755712.48,8035648829.13,8007091294.72,7813683776.74,7928975737.24,8048732905.22,6689703854.82,6710245147.71,6465163911.11,5953438271.47,7004490904.01,6896079119.88,6772013953.50,6593699998.19,6256024663.96,6756999993.38,7281601581.79,6948238732.08,6431837522.25,5897974177.90,5846079624.59,5216006642.93,5035459199.05,5034101625.33,4712853340.53,3861118810.83,3671605620.98,3718380621.53,3951107205.19,3961193572.42,3695463600.27,2992822298.80,3079497540.90,3072466434.34,3228683554.66,3445397431.07,3674145181.92,3634402550.21,3639680166.11,3767311313.57,3694165824.11,3934981168.63,4164511524.89,3980541236.45,4324021063.86,4726698426.08,5338229887.65,5011033240.57,4707142070.06,4426325247.95,4940548828.02,5432457276.58,5088818700.00,4840383477.77,5223861037.35,3376170742.65,2707502732.26,1591102465.80,1114073127.38,1099902534.58,1105035008.75,1063302134.66,982960716.17,1060420323.93,741151433.90,740100333.70,464540323.14,408046000.00,399208298.36,236851676.21,254164271.32,125388814.85,69085631.59,19070824.39,10877053.63,3776699.03,4250775.58,0.0
47,流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,短期借款,2323032576.00,2152889762.00,2206529437.00,2349435641.05,3219910453.92,3452529071.80,3613333748.99,3560847980.50,2471360000.00,2689360000.00,3031270000.00,3354270000.00,3167650000.00,2901388300.00,3298738300.00,3089026733.08,2444667403.60,2571667403.60,2770167403.60,2661085233.60,2572735111.98,2478733900.98,1953448375.98,2096572686.28,2099428170.90,2214294720.45,2133542610.90,1710909010.90,1992946350.62,1867106595.72,1796674558.00,1596893640.00,1287075675.00,1335683520.00,1229266210.00,1252679442.00,1223823245.00,874000000.00,897355548.00,828000000.00,763000000.00,654500000.00,564200000.00,540000000.00,563000000.00,588000000.00,826500000.00,698000000.00,702000000.00,702500000.00,868130646.00,806000000.00,872628692.00,1091681955.00,1074639835.00,1063553030.00,1028000000.00,1119339270.00,910000000.00,1140000000.00,1160000000.00,1140000000.00,1209000000.00,1069000000.00,1579000000.00,1749000000.00,1624000000.00,1544000000.00,1574000000.00,1899000000.00,0,1638560000.00,1428560000.00,869860000.00,1066700000.00,303500000.00,213500000.00,154000000.00,209000000.00,180800000.00,0,308200000.00,0,230380000.00,0,49420000.00,0,18300000.00,16000000.00,15000000.00,1000000.00,4630000.00,170000.00,770000.00,805000.00,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,413961974.83,421626743.53,969457700.48,900362122.21,981912196.05,982322708.63,940194094.85,941751991.79,2119513888.66,0,1464043659.65,1886013847.71,0,0,0,1670896453.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,应付票据,166131660.00,168516533.56,0,249317038.00,0,214534382.10,219148915.00,159457810.00,130981200.00,95407300.00,243113800.00,425632122.87,344657772.87,396173700.00,429398200.00,288312100.00,291847422.00,390641057.74,392522108.74,409795391.00,271953118.00,232871000.00,480843017.00,606987957.00,530513204.00,469243550.88,302382972.38,310511543.00,894245947.42,1050022819.03,861703228.53,855815020.03,779261891.25,853698778.00,1030073912.07,826638213.42,798124317.65,756192788.36,585784902.66,372698973.74,376784753.50,449267770.53,461254568.67,449680988.52,313861835.93,251253800.49,304577736.31,298655483.92,342502032.96,294684599.48,249259803.99,254318686.00,192294124.00,207179483.36,166142817.75,282297920.06,409063240.04,417611080.04,512005430.00,563832182.94,599776752.95,611078588.73,766832489.95,1005394979.90,765475025.32,410480000.00,400840000.00,300840000.00,670000000.00,700000000.00,0,385700000.00,972227428.74,715414760.00,26849270.00,0,0,0,0,3875920.00,0,8000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,应付账款,247830314.83,253110209.97,0,651045084.21,0,767788326.53,721045179.85,782294181.79,1988532688.66,1397487274.61,1220929859.65,1460381724.84,1166541499.32,1416510934.37,1031777992.61,1382584353.12,815094006.17,658578698.38,703581172.91,753217115.92,982709745.90,694488646.00,725975033.54,606200671.27,239686678.73,191573091.76,335343255.51,161415113.14,410158081.55,152540769.45,269623054.64,174955207.15,181727067.91,713355627.30,844801486.82,509074541.81,733462264.43,694884792.27,779164929.20,461058138.08,520963802.32,558131783.34,442887856.74,275447311.95,339827907.85,324050960.15,253266899.95,276540970.55,162199470.85,139363086.18,118209811.32,160354494.04,236842318.44,378209159.16,668961421.17,544808171.56,155987017.32,198385997.32,135025210.34,144285621.70,391826202.95,262624282.79,391414895.87,327576209.00,682825709.29,555612114.97,308147151.63,236104315.75,249131170.23,375185475.04,0,265724802.86,338068321.48,334086140.40,202160911.06,2226340.94,8436902.78,11155685.31,13923339.54,17872960.71,0,9987054.93,0,6284136.49,0,36083000.00,0,7031926.33,4052275.74,10244343.72,3775903.81,2736602.63,1960018.84,1448756.00,2266839.65,0.0
53,预收款项,469236320.58,234755211.17,220161343.25,354190013.22,491703910.96,321572008.74,381008172.75,312042189.69,162752026.30,143532154.40,302675158.40,187437364.00,179237513.77,126901272.65,271196567.66,152549725.32,145162139.35,146511860.20,200695596.59,428861800.66,413542962.86,562545245.00,618645693.59,605359625.48,258166459.71,276132383.44,297427401.35,216957334.09,334257057.78,299594815.41,569283374.33,661470610.71,408290695.96,479814023.35,356182513.43,638876337.59,271011494.00,142989410.92,157466092.76,53090921.41,63195071.21,46061162.68,41497725.55,89294440.45,53312864.75,75819973.90,34303812.36,127431862.49,296132993.10,107521057.21,150193020.24,93987912.26,67708758.11,113747966.67,43263002.40,47606133.87,17929343.74,18405171.12,73509651.20,41723524.02,32844678.76,34205966.98,18296012.49,134589637.78,12128727.08,37821152.85,19104559.81,30632949.25,18959262.93,12402163.42,0,18264908.26,20251835.94,15933972.36,33303131.45,141724170.83,10124011.02,4203973.00,3829104.00,6163320.03,0,3141451.04,0,7769209.91,0,0,0,9889580.93,10619.04,0,0,0,0,23038.40,0,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,10988100.41,10608420.77,11803094.53,26560262.87,15502647.49,15081155.75,12264559.69,28542476.07,11782481.79,11583987.91,13573106.20,26430083.92,8525737.10,7996796.14,7816374.52,26539980.75,7992182.82,7729922.78,7532187.88,17564829.34,15808953.81,16695541.67,16798809.60,30400661.96,13235042.59,14422414.48,14979205.03,30956204.57,5270253.90,5550891.58,5308058.46,16573658.77,4210248.16,4628014.39,5186810.71,24489084.84,6278951.35,8374815.56,7641921.72,14686966.11,6341226.51,6213463.61,5242142.89,9479646.79,4345965.76,5073551.92,5002982.47,10776321.96,17979515.78,18004595.34,18024097.43,13168911.82,12349331.53,52422214.99,50644194.20,53647387.46,42256197.26,40149370.67,38122395.97,37455262.92,46740566.87,46081607.81,45489132.56,49644340.55,48764930.18,48385174.35,44288380.40,46625402.07,49083279.08,50129101.86,0,48963474.26,44057643.69,52296789.80,50092032.38,1754778.90,1477005.84,1499185.20,1544077.58,3687190.13,0,3125664.97,0,2206846.63,0,0,0,534634.42,267044.00,140586.19,0,0,0,0,0,0.0
56,应交税费,29100122.01,37409207.67,40249164.51,48518242.45,16886396.21,23394381.68,23280065.48,48381338.24,8516094.40,10362625.00,9133384.71,18751088.36,6278844.84,9392090.52,12432842.10,14348285.67,9299481.73,12198250.95,9904405.91,12114949.45,-94694142.14,-49798941.08,-24651199.81,-18032615.26,-18349329.99,-25222053.58,-33578131.34,-18932242.57,-25261663.95,-46642720.50,-30822458.96,23963948.57,-3790806.68,-2797172.36,-44291079.62,-23365324.25,-40863206.47,-27063365.48,-19160201.20,19707854.79,-10400840.06,5085195.45,7432477.17,2253830.99,-6097169.27,564570.63,-5265963.50,1012317.67,-20889540.06,-12656143.58,-2646379.30,-10724663.63,-5060136.93,-3779399.90,-471067.13,2504211.62,-5820.43,-1641469.48,-726114.38,6660413.22,4548686.00,9038413.40,7869711.11,13456958.46,7975082.46,12860149.00,12003962.82,9370141.11,19748495.44,9351688.64,0,21456096.71,23382872.73,32819276.38,27959071.07,7632608.53,3146809.49,-96604.65,1821897.16,-1538118.90,0,4522196.54,0,1436376.08,0,2861000.00,0,1476278.73,1259488.03,1406349.47,0,0,0,0,0,0.0
57,其他应付款(合计),596536438.54,579936210.53,899341696.09,857290571.48,903464836.91,928860140.75,988555799.47,1030297423.70,682772129.75,0,322273486.14,303769075.24,0,0,0,201300774.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,应付利息,12710332.30,7479865.73,20777004.95,17646919.77,24861409.34,15691312.01,26711854.85,20153852.73,29261698.62,22273911.68,14205324.30,11797923.77,46366400.63,30934304.12,38372534.26,24746447.94,38931506.44,28611400.56,18076522.17,10712101.64,29353852.47,21364377.33,25937585.21,14167202.90,4748700.00,5441853.00,25626936.20,23166922.96,12389243.33,18200000.01,9208333.34,5416666.67,14023333.33,8760000.00,5120000.00,1520000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,0,316100.40,4726100.40,4726100.40,4726100.40,316100.40,4726100.40,4726100.40,5300000.00,5300000.00,5300000.00,9710000.00,5300000.00,15361500.00,21535500.00,22344000.00,6174000.00,6174000.00,6174000.00,6174000.00,7927247.09,10774000.00,6174000.00,6174000.00,6174000.00,6174000.00,6174000.00,6174000.00,47435738.49,56387691.46,56387691.46,27265134.64,6174000.00,6174000.00,13109648.16,19670600.00,19670600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38800.00,38800.00,38800.00,0,0,0,0,43537242.32,43537242.32,43537242.32,87036484.63,87036484.63,151444484.63,14811775.05,14811775.05,14811775.05,14811775.05,0,50039600.05,41200.05,30456994.45,0,0,0,0,0,0,0,0,0,24789386.87,0,0,0,0,0,7000000.00,0,0,0,0,0,0.0
60,其他应付款,0,572140244.40,0,834917551.31,0,912852728.34,957117844.22,1005417470.57,648210431.13,190761354.48,302768161.84,282261151.47,273278474.04,255399823.15,221860210.40,154210326.77,150366461.32,154979282.40,159361003.54,307995612.81,339391140.26,325316906.67,319008818.81,329152402.98,391709146.12,349116213.52,175387183.85,297335630.83,277765241.89,133747986.55,154348333.50,138692257.28,163016601.28,101614459.77,685348135.14,556840439.32,507166218.25,460451013.34,428163225.40,401110081.88,369852771.41,379453864.67,323619980.47,325306284.37,302182728.85,324013555.86,429355886.59,376930992.38,208886805.42,156436005.18,99476928.46,153765084.12,282462234.33,83180841.96,138839347.29,125228859.51,129316170.91,96726006.77,118614879.62,117692258.02,111060045.87,71168457.92,54330154.81,58102143.74,66485380.31,56593826.54,81916160.85,57629885.31,42606335.17,83711200.85,0,138789658.72,81540126.21,88913352.34,95651283.89,80592767.73,49269643.93,50945997.90,36903894.76,40445890.18,0,55042087.02,0,42214705.06,0,20709000.00,0,28380013.61,72096289.28,31713601.57,0,0,0,0,0,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392646.20,2041497.81,2790828.34,746908.33,409366.67,1211526.74,852250.16,479088.57,0,1263587.48,2861220.58,836170.62,349700.00,327167.49,360236.04,314211.90,916808.73,1260994.64,962265.73,0,3782713.36,2699410.83,5450944.92,1713144.00,4184.59,53455.13,20934.37,44825.00,4600.00,0,114501.95,0,209638.00,0,0,0,699.30,467366.50,60000.00,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000000.00,300000000.00,300000000.00,0,300000000.00,300000000.00,0,500000000.00,200000000.00,0,500000000.00,0,300000000.00,300000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,516194341.09,538337563.18,98100728.75,126521781.38,327058947.37,487315450.73,491450089.39,504800661.25,308440793.51,273244178.12,295907704.07,301668216.88,475507833.33,539118548.67,521909499.99,577453333.32,89550000.00,91415500.00,81809500.00,82346000.00,56000000.00,56000000.00,91000000.00,91000000.00,102000000.00,102000000.00,139000000.00,158850000.00,42000000.00,42000000.00,77000000.00,77000000.00,26000000.00,26000000.00,55000000.00,55000000.00,10000000.00,10000000.00,45000000.00,45000000.00,0,0,0,0,0,0,0,0,7130000.00,8430000.00,8430000.00,10950000.00,1880000.00,1880000.00,0,3680000.00,0,0,19000000.00,19000000.00,0,0,0,0,0,0,0,0,0,0,0,0,7000000.00,7000000.00,0,0,27000000.00,0,0,0,0,0,0,45000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
65,其他流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000000.00,300000000.00,0,0,0,0,0,0,0,300000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185617.97,0,371235.95,0,556853.93,0,0,0,0,0,1502057.85,432572.98,0,103236.44,0,0,0.0
66,流动负债合计,4359049873.46,3975563118.85,4445643164.61,4662878634.66,5956439388.91,6211074918.08,6450086530.62,6426664061.24,5765137414.41,4839312786.20,5438876499.17,6078339676.11,5673344075.90,5699177269.62,5855038021.54,5732115285.97,4299084603.43,4368507376.61,4349823901.34,4689867034.42,4594727990.23,4348990676.57,4513180133.92,4667982592.61,3927312072.06,3903176173.95,3696285433.88,3197343516.92,4291206251.03,4078508848.71,3968714173.30,3778046143.82,3365988706.21,3826931250.45,4479797636.71,4161423334.73,3528673884.21,2919829454.97,2881416418.54,2195352936.01,2089736784.89,2098713240.28,1846134751.49,1691462503.07,1570434133.87,1568776412.95,1847741354.18,1789347948.97,1715941278.05,1414283199.81,1509077928.14,1482307086.71,1663192753.89,1927409482.65,2142864388.12,2123875000.57,1783826195.23,1889938728.54,1806105729.45,2071499507.47,2391654195.02,2220737279.32,2575632777.23,2783248035.30,3495736535.56,3268305278.95,2830054333.26,2565867730.05,2640512586.52,3146036974.92,2808764100.00,2571680464.48,2917903021.67,2152375574.33,1504570074.05,537462458.31,313055695.36,221760997.01,267778801.21,252612267.13,268945633.38,393035623.21,319226921.10,361523822.67,147362301.15,110751000.00,97407010.18,67118103.20,94282035.92,65817449.49,5208476.79,74603824.39,2233255.28,2201699.03,3087178.04,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,1036937804.76,479493360.32,644077165.99,644077165.99,671530000.00,650530000.00,707000000.00,617000000.00,587500000.00,587500000.00,506000000.00,397650000.00,483250000.00,483975000.00,493975000.00,493975000.00,591117500.00,591210000.00,639210000.00,640210000.00,693655500.00,695287000.00,604416000.00,555083000.00,545612000.00,545032500.00,494512500.00,492100000.00,630200000.00,629000000.00,629000000.00,603000000.00,650000000.00,650000000.00,720000000.00,720000000.00,795000000.00,845000000.00,755000000.00,825000000.00,880000000.00,880000000.00,880000000.00,260000000.00,260000000.00,316380000.00,99720000.00,89720000.00,116350000.00,147150000.00,155350000.00,178350000.00,189320000.00,139320000.00,136200000.00,81320000.00,65000000.00,65000000.00,70000000.00,27000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000.00,7000000.00,152000000.00,45000000.00,135000000.00,145000000.00,158000000.00,0,79000000.00,0,0,0,2400000.00,0,0,0,0,1250000.00,30000.00,0,30000.00,0,0.0
69,应付债券,0,0,298923782.30,298710319.87,298495584.15,298284263.55,298078528.62,297878221.27,497004592.00,496393522.53,195801881.58,195228987.42,194655884.21,194095035.18,193552017.95,193020488.06,400000000.00,400000000.00,400000000.00,400000000.00,400000000.00,400000000.00,400000000.00,400000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6356.00,0,0,29803590.00,0,0,0,15000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,43892049.08,76267614.55,111334507.04,0,0,186006831.27,215846743.24,0,0,0,49925175.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,43892049.08,76267614.55,111334507.04,142466430.90,219595950.57,186006831.27,215846743.24,180077705.47,79721165.13,105868150.97,49925175.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90670000.00,90670000.00,85000000.00,85000000.00,85000000.00,86940966.36,87549046.36,0,86901378.17,0,71906631.15,0,0,0,52983.81,82983.81,82983.81,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000.00,220000.00,220000.00,120000.00,120000.00,120000.00,120000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,169913.00,169913.00,169913.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,24901837.88,25561575.36,26951400.79,27611138.27,28134046.32,29125081.12,29847240.82,30569400.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452793.01,452793.01,452793.01,452793.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,81803522.10,80202869.57,80370132.71,79452420.11,73347268.89,71964176.85,62527329.11,59487387.89,27560431.21,22560431.21,24435299.93,24901299.93,29550824.71,24870824.71,26001458.90,23910824.71,11774433.22,10524433.22,11274433.22,11274433.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9012812.72,7776512.72,8476512.72,8476512.72,5996099.99,5996099.99,9696099.99,4696099.99,8789244.44,8789244.44,12583688.89,13083688.89,1493500.00,1493500.00,5912250.00,5912250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3832721.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.00,0,30000.00,0,30000.00,0.0
