,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,13639487428.35,13310754854.46,12798960481.54,10561057806.75,10441245191.55,9996928851.18,9955107783.58,9620175562.92,9827411602.10,10023837941.38,10928559461.98,11554412409.61,11848293076.37,9598639191.31,10468885967.70,12013626464.91,12464905085.79,11747010407.55,13721245053.68,12881353593.84,13082319097.02,12616481225.92,12586339792.42,13172528921.20,13115281422.19,12613155428.65,13503831786.75,12647942273.07,12638597486.20,11471454333.01,12487509974.25,12187891992.90,11627009355.60,9953293685.01,10763697879.73,11616459368.36,9686903138.80,8022372304.71,8779503628.69,7410953312.51,7472141937.00,7107315888.15,7461738197.80,7102736371.32,6074186309.80,5464379211.81,6021635579.43,5383867081.00,4851267030.97,3326531894.21,3655741183.25,2766358284.18,1608724212.64,1328431662.88,1720653107.21,1399685413.94,1164191587.22,1002665911.78,545733983.76,1032388199.66,685598174.95,928279052.88,855186864.32,1019940498.91,782750384.66,1060445082.49,589841874.14,600406358.84,326147082.71,401539853.95,470745845.92,512501996.71,356163658.02,372081932.42,344255943.86,224109764.68,155894170.83,115332718.83,86298599.36,118811650.31,0,62830822.37,0,127343801.92,0,102266870.00,0,139696070.00,0,0,0,0.0
3,交易性金融资产,2322798.19,2377316.82,2028221.96,1887784.68,2021551.82,1991554.37,2414180.72,2532125.15,2253568.93,2232008.49,2161697.22,2523834.48,2333141.25,2019680.76,2261029.50,2687937.72,2318646.27,2470689.87,2192120.49,2223089.19,3250.00,0,0,140022069.60,495944135.50,0,500000000.00,0,180000000.00,0,65860.00,0,210177006.00,221820.00,471260.00,204198150.00,7148880.00,1399000.00,4034900.00,1971710.00,749730.00,0,98145.00,27804145.00,98145.00,98145.00,31175506.14,111349218.40,103945337.79,252890355.38,264734650.89,175816825.29,81274860.38,3424567.38,162437083.33,12437083.33,8751.00,4043987.40,704972363.30,4973438.50,53961131.90,8956324.30,5251669.30,3405719.30,142054353.10,62065099.40,1733013.10,1729333.10,31949515.70,32341670.00,1760589.50,1550919.50,133480.00,50734880.00,73271350.00,92510.00,7587553.33,18707553.33,49607613.33,9258037.74,0,18406993.00,0,19339585.16,0,18619580.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,554919597.23,483935614.30,490418324.55,753017690.47,416073259.50,371345717.98,364082089.50,559641517.16,0,288221105.02,0,395794232.88,0,241523346.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,450000.00,0,500000.00,450000.00,850000.00,0,600000.00,600000.00,190000.00,0,0,0,600000.00,0,410000.00,410000.00,0,0,0,798469.25,2948469.25,3753504.20,7330161.09,7436678.15,7819747.53,0,0,2343958.85,15077086.18,0,20166806.60,0,0,0,72488.30,50000.00,0,0,0,0,2078400.00,3428400.00,4428400.00,4428400.00,0,0,0,0,0,0,0,0,0,180000.00,185778.64,5778.64,0,0,0,0,0,0,0,0,210318.22,306981.28,0,0,183226.16,0,0,0,0,0,0,177216.15,0,224900.00,0,0,0,0,0,0.0
7,应收账款,554919597.23,483935614.30,490418324.55,753017690.47,416073259.50,371345717.98,364082089.50,559641517.16,365294595.46,288221105.02,318804867.59,395344232.88,331303788.29,241523346.64,220499692.42,351052141.70,201361018.81,171972689.99,243692570.03,388442164.58,215534170.54,196533564.83,266404348.86,241601474.62,272861409.27,365725373.64,419941333.56,234356428.33,419306201.82,285929535.07,279843807.93,179857876.01,290598699.72,149596040.61,122445685.51,216709132.48,196110583.53,166129875.50,134013545.34,80325375.00,77210045.28,66206501.13,65454403.17,51370915.02,104956582.57,109893311.17,83455490.74,82650268.11,82340703.69,94528078.15,96587544.40,60428416.89,41120646.81,50390073.16,45899038.02,25998372.67,251702793.47,185385287.32,168799075.72,179436762.29,335893016.15,170856286.11,439334936.13,162243227.50,120435166.18,99927707.41,41115669.59,34901934.18,101831769.73,73205422.20,51329321.14,100992373.62,168546087.56,22070132.59,24385810.68,32972071.96,24349993.09,31303516.03,37665256.81,16106174.68,0,18417532.53,0,16791838.00,0,0,0,16313410.51,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
