,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5824817812.95,4433436045.92,6947842977.68,7527506224.85,6587768337.28,5960149840.48,4868372222.41,5414454935.84,5255613636.98,5008378584.72,4594386467.90,6192704542.53,4676626417.08,3675767613.00,2674234058.32,3215577196.98,2895229859.81,3097602235.63,2616831929.16,2596762641.65,3028605498.53,2961317710.15,3219320335.67,4126230228.73,4434674074.95,4529844739.88,7206809619.02,5683986971.30,7007313544.82,9044851759.17,8941528808.18,8093342660.81,7651802788.21,6526898785.55,6008350179.24,5882260422.58,6418695802.52,6016860906.03,5924303936.61,3939936048.50,4597258710.13,3071792056.76,2630031536.86,2227041704.09,2224622798.85,1682068145.06,1096554299.43,664174192.32,1034899826.51,861519561.90,989335462.02,1012562330.81,1182808121.28,1309245287.68,2118820641.20,1670934659.98,1723745687.48,1754013265.51,1294070448.55,894788500.58,782036257.21,563920614.64,501870517.55,500751454.97,745388000.00,144006716.44,193304062.53,99095969.53,39451814.66,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7152365002.03,7146026604.88,5618956800.87,6096214821.93,6444245781.40,5973479179.93,6304012211.25,5935169387.69,0,6996239736.60,0,7554201769.14,0,6260508457.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2949571846.07,3037406957.07,2407174932.09,3411592600.60,3480233792.41,3091066236.23,3147980466.76,3034650495.59,3107376856.32,3521972677.66,4609451346.03,3891022925.22,2773229114.08,3129544323.00,2598192727.20,2818699278.61,2115731811.55,2023748972.95,1875902544.44,3043055415.29,2141222760.84,2370018818.67,2091083024.18,3071754007.19,3130858235.44,3440374663.33,2989297030.89,4836046260.27,3524752202.98,2795706810.58,3630889363.91,4080275989.74,4349010198.37,3573434168.71,2592761870.88,2101518874.95,1984418239.23,2123230981.76,2047820716.46,1166618327.48,1090579155.12,864969109.77,747110476.27,601955555.44,733732531.00,176656410.42,456527613.26,523376565.38,729673414.98,648695070.47,423092890.72,421560973.19,493527728.44,318169198.60,268987747.49,388682981.77,579777113.19,240520460.59,300899970.51,452959723.55,348705414.87,215233016.53,129358406.73,51343726.00,58290000.00,53431269.40,21636807.79,15759996.60,2087074.18,0.0
7,应收账款,4202793155.96,4108619647.81,3211781868.78,2684622221.33,2964011988.99,2882412943.70,3156031744.49,2900518892.10,3233293944.21,3474267058.94,4301241433.31,3663178843.92,4020766763.59,3130964134.41,5043707841.08,3691546250.69,4496657427.12,4465266292.37,4130152556.61,2717501026.61,4114901398.33,3308882889.46,3131834532.78,1700863954.47,4563741597.77,3599723984.90,3514760016.80,2260397582.66,4225155962.00,3743876934.08,3904259763.54,1631954166.08,1617994654.79,2513281443.22,2258009805.02,1237879308.59,821798974.33,1217368666.55,708922479.90,719714753.99,670194798.10,901509393.43,1018883151.59,852765038.62,509605615.98,589657367.05,513029540.81,643177815.18,341024057.91,704958824.22,734564041.43,663275340.32,612038057.99,701949770.95,375356754.55,724691055.79,493571507.24,429526764.22,558285971.98,318426794.65,560619919.32,550474487.30,503432444.42,417685867.67,410254000.00,336979207.27,241710110.94,363872475.67,442385788.35,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,415469886.97,402002330.31,495907298.12,403030261.70,382274725.58,354830953.97,376561542.41,375109576.35,264253234.39,252700639.41,227435172.34,231949850.63,672369337.78,1120815730.50,291173049.73,313080799.75,280428056.09,241976521.70,263301751.37,200235885.58,362248738.98,412972173.64,241563989.20,221604502.45,2415355533.46,2115080388.10,2764026524.74,1887283979.72,3108342835.66,3058003433.77,1543069302.22,1348011983.59,1326555485.39,1386544092.98,1273342264.58,1258404125.87,342392510.50,618474362.47,469459457.08,191278142.39,205388239.45,145264625.94,189877851.29,155361643.83,197507561.46,843392438.54,167011175.65,263314906.91,157653109.90,261602769.77,163975221.00,133148359.10,86901996.26,184462425.23,162505369.71,182610614.02,139821146.81,97617194.08,97157488.85,79772190.41,69810411.42,79953052.25,85006728.16,54408171.66,14672000.00,30837908.35,58330969.05,30382160.54,2524047.71,0.0
10,其他应收款(合计),81448232.03,75506096.46,66340756.09,71920297.79,104541449.26,111101495.29,119734192.98,119203762.64,0,78880802.32,0,85008371.27,0,96447889.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17634840.48,17634840.48,17634840.48,17634840.48,6967015.79,6967015.79,6967015.79,6967015.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148070000.00,148070000.00,148070000.00,148070000.00,148070000.00,0,0,0,0,0,0,0,0,0,0,3000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,75506096.46,0,71920297.79,104541449.26,111101495.29,119734192.98,119203762.64,100815375.44,78880802.32,89138159.24,85008371.27,117386705.04,96447889.26,106297842.07,104626049.33,707773118.16,752361209.54,735378797.57,611313150.57,850980138.11,855603044.81,721153354.16,684631185.51,213648534.88,206009001.02,144946789.08,200771217.34,64411386.25,67623780.18,68739211.60,56663576.84,245040768.01,234620486.21,242790318.00,100470471.57,282648835.34,64662593.04,22697584.64,26511863.50,941096021.62,397381772.30,78115745.68,59474655.23,145843254.52,178053711.53,75397132.56,57861077.52,225563856.96,149651061.75,44546330.52,116775382.47,148733115.43,100509200.12,77399013.93,41379347.23,97238401.30,63971454.22,21063716.50,62780274.58,69771205.28,41566711.45,73768808.98,36939289.48,8166000.00,23158963.18,23347781.38,21477268.98,30251026.02,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
