,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,539125063.00,593149364.00,500083321.00,649761591.00,629619074.00,708100725.00,323136371.00,269357751.00,464425745.00,274657193.00,399223796.00,265422162.00,242823093.00,234837093.00,271416603.00,255475447.00,416963793.00,676472926.00,857639720.00,598250453.00,563198095.00,510793177.00,649083216.00,409176746.00,652853511.00,1564079250.00,661786160.00,686484787.00,788243298.00,780090412.00,1195376229.00,806129927.00,818556249.00,487801375.00,615441843.00,475084741.00,499443213.00,379380243.00,735678456.00,517820151.00,577620200.00,546247348.00,622397104.00,460593264.00,612373377.00,688994857.00,834577065.00,1128947375.00,793681612.00,839870592.00,935861501.00,796874386.00,1152243760.00,1041538729.00,990036540.00,1074057577.00,1017542785.00,669625961.00,820410921.00,524774481.00,1033240268.00,1649686853.00,1396137334.00,1536773636.00,922369806.06,686462839.68,843056228.90,719611366.00,686369856.00,655697921.00,734659981.68,775622715.00,740592406.00,970993022.00,590024108.00,948761253.00,1213773403.00,2017100241.00,0.0
3,交易性金融资产,1298183472.00,1532884940.00,1386823149.00,683326861.00,526461289.00,275677344.00,39295972.00,38871811.00,37570102.00,35756598.00,35075057.00,33212717.00,34903088.00,34644738.00,32596568.00,35887051.00,29569131.00,37982527.00,51805830.00,38951822.00,40318583.00,38269283.00,36620536.00,20175395.00,21793346.00,18735438.00,18191454.00,18065458.00,16609502.00,27689240.00,17633471.00,19077428.00,0,31477863.00,66211080.00,60143990.00,59278163.00,56999763.00,51344463.00,52100463.00,46022243.00,47952273.00,42529473.00,39967473.00,40494573.00,44040256.00,45647633.00,42344753.00,30675453.00,27014763.00,24785463.00,37783600.00,0,0,40000000.00,0,0,0,30000000.00,0,20000000.00,0,20027690.00,255000.00,20648805.56,20284173.36,100000000.00,100000000.00,100000000.00,100000000.00,210234662.89,109234663.00,210000000.00,0,100000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,493563292.00,446623274.00,367082236.00,322839992.00,307494717.00,280093402.00,274266622.00,309247630.00,0,221335247.00,152980653.00,154269757.00,0,118630666.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,470000.00,1681265.00,3774570.00,0,1600000.00,2880000.00,3570000.00,1150000.00,2850000.00,6116460.00,2689001.00,692000.00,1069800.00,1722313.00,1396565.00,1272169.00,978000.00,2518000.00,807905.00,1000000.00,1149843.00,149843.00,0,6620000.00,6000000.00,0,100000.00,220000.00,0,0.00,700000.00,0,0,0,850000.00,850000.00,1128480.00,1000000.00,0,0,0,0,0,0,0,700000.00,0,0,0,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,493563292.00,446623274.00,366612236.00,321158727.00,303720147.00,0,272666622.00,306367630.00,230322158.00,220185247.00,150130653.00,148153297.00,134598739.00,117938666.00,143786178.00,123353524.00,159508636.00,123724541.00,100282217.00,96125706.00,106011127.00,92255362.00,92499699.00,51443626.00,90159087.00,79500351.00,71937246.00,83407096.00,86187138.00,76802976.00,102542893.00,47367781.00,63726771.00,66075526.00,92686450.00,76671935.00,61450706.00,99295998.00,70385790.00,55325397.00,47684189.00,40526994.00,46885024.00,33589820.00,53207389.00,48807195.00,74175451.00,69063298.00,81685173.00,60272120.00,28440438.00,32787813.00,23046284.00,26900739.00,74425624.00,21957998.00,28825849.00,26357214.00,22271139.00,15843717.00,21978826.00,31665948.00,23243538.00,14358099.00,10443440.04,12940134.38,23762812.80,18171274.00,29221574.00,17482303.00,17552526.21,17131981.00,9606341.00,7695181.00,6298712.00,8178556.00,247347.00,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,114008750.00,73869768.00,63625895.00,29060041.00,30867660.00,18030499.00,194626510.00,10200712.00,28375458.00,29604960.00,27192581.00,16851683.00,33834723.00,34309362.00,28490009.00,14498363.00,34204111.00,30127549.00,24289235.00,266019037.00,318883195.00,66953544.00,33696946.00,21028742.00,48579666.00,32007090.00,30622998.00,17516960.00,61144412.00,31307253.00,23854247.00,11614720.00,48736866.00,42336887.00,10046031.00,692761080.00,944754537.00,1414894097.00,1552164309.00,1241573473.00,440521628.00,12226075.00,12693564.00,6859797.00,24878917.00,11970807.00,8668495.00,1091479.00,21468282.00,5227240.00,2130145.00,4377355.00,8734621.00,6525823.00,9758945.00,5513324.00,47238903.00,13226127.00,17520636.00,20422888.00,1691261993.00,1025319017.00,342187720.00,19863764.00,69621161.48,85641255.41,35288805.47,11052244.00,26095619.00,11911065.00,8044267.97,8859161.00,61241056.00,3720036.00,4320724.00,1652572.00,3444295.00,16619697.00,0.0
10,其他应收款(合计),134373976.00,172012198.00,38085891.00,37833951.00,131634070.00,129970291.00,37088357.00,106256683.00,0,528511652.00,553188790.00,472767778.00,0,995254378.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
