,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1212960609.73,13294317.34,16984771.35,11093160.20,39428750.57,30126177.46,29882091.07,8490446.56,16109820.58,52127704.00,22516319.55,24635313.21,31576167.66,211555816.62,255101949.53,124766534.05,68454438.69,24251463.74,68893026.72,71130104.60,81617456.52,76292780.06,103643522.20,58464021.81,85265175.27,62907422.96,112998647.02,50436520.66,48648155.26,28431182.95,36314581.36,26838026.53,27601586.39,50687553.09,61730509.17,52483541.59,30407871.49,134324102.33,181998500.74,240696370.34,257860047.56,248771297.67,199043487.35,94789062.30,19651475.64,24588673.71,24589655.95,23264046.70,26147291.80,51619926.80,76728308.24,56981533.83,28211283.51,93495625.03,93234489.76,130531221.78,92197593.31,147123969.77,132463169.39,162491009.42,119096907.83,292674050.90,350433684.55,502692428.42,479456142.14,532465614.09,824276786.27,831609126.78,836275612.66,864420907.65,916591118.07,729343463.48,874041753.95,1272485679.60,486927141.09,278685921.07,294053630.46,375196490.13,460291928.32,743864237.15,50676656.15,29521692.36,17652411.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,121531998.16,154494802.53,153346123.37,158285200.51,170262451.05,189353363.28,204941748.00,189461507.01,186032384.60,0,0,232964303.29,201550240.37,0,0,249493149.70,232293333.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2020000.00,600000.00,800000.00,0,27484201.76,2336658.11,14696403.61,6719567.74,2619583.25,28005520.00,22856814.00,20173894.08,7283301.25,5777805.64,14840190.40,14137371.33,6575961.11,12388789.22,7478678.44,13421072.27,28975024.52,6890544.20,6682000.00,4710000.00,2833530.00,8082968.52,16080599.12,14297313.50,9270236.25,28258500.00,10767553.84,8059576.00,11324576.00,12533348.80,3526000.00,3716557.95,23265027.76,21706357.53,70400209.06,59557880.74,39449300.52,93867321.77,56697910.32,15825757.51,30630080.85,26258679.68,11436289.08,15130909.66,34343211.22,30430915.01,23566551.03,13728893.75,49115717.56,26506470.98,26381176.83,15432264.31,8198634.19,26874821.75,7380451.73,7319756.07,3940893.65,14071476.67,9952902.30,1169598.67,14595161.90,32222980.37,21365096.43,5944255.00,1833700.00,31207152.07,11347615.08,13335230.80,13804056.30,11605600.00,147301532.15,7828310.28,32362063.17,24173440.03,25690073.53,23431905.46,23628778.91,9686761.87,0,0.0
7,应收账款,119511998.16,153894802.53,152546123.37,0,142778249.29,187016705.17,190245344.39,182741939.27,183412801.35,215510524.89,205993302.72,212790409.21,194266939.12,202841714.29,202744170.24,235355778.37,225717372.06,322318694.23,308916351.05,576711883.23,598423378.12,502798850.16,509954199.98,501238630.90,489179136.10,565204273.42,565588455.51,555977044.00,543848958.21,577968244.61,557641730.28,541318827.00,532282829.93,607140913.36,613507364.90,623083380.38,610564166.29,651067017.59,645904866.74,688219736.05,648944941.25,707438815.11,721443205.44,746696048.02,730030478.01,746282417.91,725117831.78,729181413.62,741757778.46,710636542.65,725131195.12,721654363.27,735789227.86,692378933.81,696758501.99,672330178.56,699030942.70,697641942.78,693024801.87,654998510.49,735860392.11,700151468.08,735992576.45,775055562.04,709929017.52,742182648.67,732870678.96,794202098.03,707565503.65,978693822.74,909880333.02,898840873.26,783394660.68,729101588.21,588601889.78,492208775.75,433619067.64,509858408.75,397953999.13,342187690.73,289527537.46,166454548.21,90914851.75,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
