,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2300821132.77,2545607170.19,3218133438.63,2215758136.35,2141116093.82,2372566635.89,1970195234.94,2162694429.16,2286737096.83,2651835286.11,3764159820.55,3075536643.03,3460372922.21,3214671816.81,2971406568.04,3598358883.82,2415312611.64,2116919175.11,1363722443.21,1718325209.61,1606343624.48,2223525466.13,2436781891.34,3171343451.42,1288995212.38,726169119.62,1036250116.02,506039307.18,1702870151.70,1165509604.93,1340540295.30,1347071221.91,1442511009.75,979185160.35,1381189765.88,1920132793.52,560836113.60,813547024.76,808020210.17,389284974.57,272267233.73,395549621.29,63815868.61,170477673.55,149958618.60,162355458.67,126991005.30,415490487.55,378996416.80,375346753.10,315248549.96,258351172.33,422832072.78,437795903.89,897369337.42,709180522.41,684746695.06,770007262.14,443740024.58,420394950.43,479303320.17,419953109.43,502456342.49,492712700.57,296754748.16,520982474.10,405931377.36,345132083.32,202859272.40,60895208.22,37899656.52,67074485.94,30964864.09,52476826.26,57324423.45,86957599.58,11676139.00,112768334.55,67028427.76,44423537.32,16175131.28,19889450.29,0.0
3,交易性金融资产,1755085928.10,1869739049.71,1636393595.60,49973119.48,1022977.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28450000.00,52450000.00,94800000.00,145000000.00,134000000.00,171300000.00,146300000.00,100950000.00,110039000.00,56089000.00,38889000.00,58909000.00,76209000.00,97059000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,335779918.29,279222040.90,305573944.02,437423523.76,606820994.06,303822595.48,278936932.88,204622332.53,0,205525493.11,0,24461318.97,0,29205785.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,5430788.30,5430788.30,5430788.30,7361243.93,7361243.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,335779918.29,279222040.90,305573944.02,437423523.76,0,298391807.18,273506144.58,199191544.23,228867447.47,198164249.18,132185771.85,24461318.97,34820276.83,29205785.34,33106163.70,41205207.86,52011684.31,56441618.09,72082936.03,47311811.20,216465974.51,181386305.23,48571111.98,156147456.96,89798016.64,66383548.14,68534587.19,49674092.46,55948005.28,38278893.93,35362030.86,14506468.44,38356078.46,25247940.68,14474813.73,3468586.30,16293224.00,9927321.29,10478193.27,14512373.04,805915.10,1086972.04,0,0,0,0,0,0,160309.19,154708.65,318243.49,0,0,0,38700.00,0,0,0,0,82136.62,181251.60,360213.36,401831.60,364636.60,471225.51,369621.26,4327784.63,2181608.64,4434053.19,165770.99,13573847.49,165770.99,32628460.24,26174336.39,7182449.70,6444614.37,13876757.48,7886533.40,13869560.72,4729374.39,5306510.40,8354156.73,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,383809328.77,339570107.24,413499969.64,395542204.92,346211923.24,352784364.85,350263343.15,318918785.66,408123713.47,413505020.55,176034568.78,168540750.75,130338587.08,119426203.95,149770086.23,163124101.04,228182804.40,258125233.40,214498909.14,229462268.80,199818372.95,180789919.97,179395946.36,181118181.96,166732062.53,168835187.51,190065899.88,155434794.03,253696602.06,258334876.49,258572520.95,253185089.46,225197831.62,195082706.80,198753524.29,391144313.89,207112290.05,111710908.42,107976003.25,14486738.17,224514777.66,211769.27,3925610.68,1221732.41,3324107.61,7045096.57,14271647.29,12424902.75,63371185.57,60469628.77,154858633.73,151935945.29,246649553.46,239806801.88,150459123.11,145991955.83,44217388.89,52643412.60,87813318.20,83461244.00,17642891.41,23172097.99,13697348.55,13263574.34,20806025.95,18064672.08,19278428.89,15473993.81,21300541.57,163481.69,30248474.90,30427373.48,15931583.36,24403740.66,21020523.63,9025942.70,23903651.96,28645511.46,124528221.54,19221019.63,53775460.17,26567783.06,0.0
10,其他应收款(合计),50371199.06,35491083.09,694178896.15,670245268.58,71143646.70,251346328.58,312052430.01,250641699.30,0,188322411.10,0,18502119.11,0,225526061.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,25408456.28,21211188.49,34231660.50,24959558.01,0,8709265.51,5921774.55,2817133.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,400000.00,1024000.00,1024000.00,1024000.00,0,0,0,2299840.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,13255894.60,0,644261710.57,71143646.70,242637063.07,306130655.46,245524725.80,258656399.83,188322411.10,52877896.96,18502119.11,438048587.16,225526061.45,347694734.52,48124774.42,432142033.43,148521920.86,25402550.13,22201981.93,52207785.79,27676310.59,24557304.58,21849341.18,27805807.64,23912970.26,104483717.41,89223505.66,16746903.16,13461125.51,11597499.87,90087755.49,11684870.94,11585315.02,6854147.41,4611282.52,6272136.42,6438958.38,3216557.91,3590820.02,11719993.60,3462891.98,782230.31,727608.62,5912285.64,1919948.22,44276353.98,3230268.29,18451620.86,16774338.19,17318325.96,16058578.56,89369801.58,40796415.95,12887560.26,11961531.51,20103621.44,23848932.91,35284853.18,32247099.03,84943171.42,101487516.52,154389506.32,65288749.51,498246283.96,223432892.14,362401089.63,245674575.39,51080774.34,20589359.59,69585124.64,80286826.47,63199242.79,56588536.23,73841244.28,101948388.41,69323156.81,26987464.18,24212660.95,24477477.15,14330151.09,13909552.80,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,872184391.77,865222169.49,857110310.15,852799430.53,851127890.26,849372785.36,845033991.90,840304486.94,6752851.62,6675105.88,6653801.33,1130587.70,814881.42,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2770291.81,5469181.96,5713192.71,6223919.81,4692265.36,4297821.72,5457827.26,5895050.23,5694359.59,5257495.25,5650033.91,24731752.77,23428686.17,18369998.30,19518500.74,25141960.78,24971113.77,19541517.29,17950852.44,21092254.52,26111367.71,22866709.42,26008920.11,29680909.91,32610512.52,30044839.00,32112619.27,36401298.31,36636056.53,22014579.94,19737897.64,26808165.40,15736944.68,2884953.94,169356.13,9882202.71,1845158.65,1919131.17,18903511.07,6860757.81,19192300.79,25040917.26,26983051.83,16505235.93,30295027.19,33737149.19,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
