,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,16770608000.00,16765145000.00,15198119000.00,14976988000.00,13832424000.00,13212626000.00,10654844000.00,10012695000.00,518333297.73,505883620.50,464411369.70,440830079.76,372085680.75,366359109.24,616202486.97,484215522.85,648074718.09,560362007.92,875072569.97,728375896.32,763792345.05,800145138.46,1015411034.50,780380544.34,908801919.36,917084257.59,1052783194.52,1046327035.84,1030121502.88,923495387.90,875475269.31,0,0,0,0,0,0.0
3,交易性金融资产,132850000.00,25650000.00,230975000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2273338000.00,2282032000.00,2162018000.00,2345506000.00,2443744000.00,1918516000.00,2017589000.00,2437595000.00,865730314.32,824006818.48,786690135.92,838848183.73,834213687.39,800259093.71,745459999.41,797802227.33,804849957.53,796059156.40,702934839.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,50000.00,0,0,1732970.38,2441470.80,690108.40,4771961.60,8929009.60,1965204.75,6540000.00,3127400.00,2883320.00,6105020.00,4440000.00,871000.00,4970093.00,25395845.40,15865388.90,5649140.00,3957382.00,4300000.00,11837000.00,2430544.16,10954064.00,7972558.00,8679716.00,0,0,0,0,0,0.0
7,应收账款,2273338000.00,2282032000.00,2162018000.00,2345506000.00,2443744000.00,1918466000.00,2017589000.00,2437595000.00,863997343.94,821565347.68,786000027.52,834076222.13,825284677.79,798293888.96,738919999.41,794674827.33,801966637.53,789954136.40,698494839.16,718172230.28,633487922.37,546293784.88,495027971.77,567348778.09,567360203.70,496959023.42,457779241.85,449562718.09,450743177.35,388998564.92,358010191.00,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,167386000.00,106175000.00,101410000.00,91882000.00,142116000.00,142910000.00,81755000.00,95651000.00,64022661.45,71134781.17,75337300.11,85466157.78,47777310.30,45654204.76,81783249.15,87667985.70,87680039.24,85608234.41,79628084.24,81749261.60,93190223.04,90840470.27,70193750.56,98949856.39,71780222.23,61876014.02,61462808.01,38875185.25,40987607.47,42927034.05,58604106.53,0,0,0,0,0,0.0
10,其他应收款(合计),3828745000.00,3238050000.00,534312000.00,517343000.00,505287000.00,252156000.00,1858766000.00,128344000.00,57268771.61,43949090.42,45343814.42,40015978.17,41064934.60,55671791.19,45932919.17,38888357.97,51686627.63,44562832.59,37799340.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,588507000.00,452671000.00,396051000.00,267891000.00,216728000.00,154044000.00,107332000.00,52064000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,2785379000.00,0,249452000.00,0,98112000.00,1751434000.00,76280000.00,57268771.61,43949090.42,45343814.42,40015978.17,41064934.60,55671791.19,45932919.17,38888357.97,51686627.63,44562832.59,37799340.29,35108727.65,38129852.78,41021438.09,34979891.80,37761757.24,44975702.89,44132993.79,32402599.97,43265150.25,31880768.90,25623754.64,18653798.22,0,0,0,0,0,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,143003000.00,136851000.00,104407000.00,123416000.00,133525000.00,151115000.00,114088000.00,103620000.00,221801456.26,261932916.28,273199757.00,289692216.14,305154166.06,272419111.30,254531175.02,268113385.09,270449804.66,254533707.69,307006951.92,358593649.04,385370424.43,350020171.53,310824597.29,312169984.09,333538719.50,307572882.66,329688957.31,319243561.47,298392559.05,315936203.92,264187694.08,0,0,0,0,0,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,12608000.00,18934000.00,30637000.00,36000000.00,36000000.00,36000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
