,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,556111191.50,508750841.42,620524049.15,450576758.86,287699834.52,314623635.88,268416815.15,276781030.83,178730543.11,322073722.11,250360254.08,108660932.06,171930858.89,361250427.89,239304690.47,443221726.95,556867677.05,520424665.47,198388349.80,125074645.05,145794836.33,176626260.88,245380642.06,202817161.06,669110642.77,367638176.71,111469631.94,148378089.06,36725239.42,229015869.67,719660924.13,1288305477.64,1361412270.88,1120135774.63,887786526.99,1340293043.90,2007784384.55,1752375749.89,1943965994.19,1707359313.60,1369715541.77,575863075.79,558686077.45,435174705.00,996252420.20,564457525.24,806879804.22,961410286.60,648550064.27,403770274.95,1037026046.48,1174920351.90,1249372635.50,1299739191.48,1067501723.65,1052265316.75,1028218714.95,1111457735.56,1115561880.43,1112784004.32,0,1033457489.97,958044296.74,1038217682.83,1175967197.95,1050503881.53,1115899780.22,564804991.17,720699380.16,460821809.19,451170417.86,521993647.23,484446704.29,361180287.03,579064753.30,228850879.13,332561483.02,200292254.01,26143915.29,24880327.74,98951026.85,48271092.24,0,25722282.09,29831537.55,35934296.74,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080000.00,2000000.00,1000000.00,1000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,361450.00,0,0,0,0,0,0,0,8710380.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,217321122.25,157126024.03,301945895.04,258475211.73,282617185.22,228509848.74,228927305.26,270421652.59,329309604.51,306587029.61,0,376354082.27,0,117732379.81,0,212308286.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,106121466.86,100848074.99,98080348.97,92163894.27,132976988.88,179225946.91,172023973.36,250682891.09,141932249.20,215368600.05,129899563.79,51007450.73,122967687.18,108733313.58,114118336.44,104307846.93,107752010.78,106397270.46,64842736.90,76005156.24,28529741.69,49255252.00,25368861.05,14267831.34,33805941.36,9312057.45,8000000.00,17500000.00,9480000.00,20359050.00,35773998.36,30700000.00,53000505.48,27901971.42,34248464.84,91888000.00,76718437.87,35505003.10,25893546.55,22267971.92,19305293.33,33306621.06,46301432.48,22623697.89,28161135.00,21748878.86,56765907.87,60975478.47,70273180.87,72402055.49,58833351.55,21158499.99,21342515.15,13489831.80,35092464.00,16343531.74,21288082.00,17904125.29,0,16029161.83,117159167.00,17485029.55,90335665.20,48805977.00,41920722.55,11098895.00,13716335.00,14474181.00,13900740.00,4677887.00,18833100.00,25921648.55,10112594.00,3336000.00,0,0,1400000.00,2642448.81,56725000.00,11043200.00,0,0,0,0,0.0
7,应收账款,217321122.25,157126024.03,195824428.18,157627136.74,184536836.25,136345954.47,95950316.38,91195705.68,157285631.15,55904138.52,88223943.29,160985482.22,164360611.07,66724929.08,97328471.86,103574973.36,80592485.91,94378879.37,47970647.01,68197728.51,94972087.38,80634526.65,74734354.27,50980994.60,119470725.21,56261717.19,77753657.78,59784777.11,25756007.75,51332556.20,62234493.82,75250761.02,91560100.34,60768036.52,97030079.74,93925347.86,208062608.48,66465471.98,125484797.08,60763776.28,103864023.43,102521781.44,112274495.01,55708416.58,86531105.23,50131403.33,81717079.46,147578804.08,511865960.66,347029275.19,115103208.67,607331423.92,613428241.27,602620198.41,420025097.14,592592839.22,1738816558.46,1857581049.40,1099127406.94,1146976608.23,0,1151720810.22,1167284458.69,1049299807.98,1153447006.96,1142106105.71,1085421716.33,1094789098.55,952104532.62,1106651868.44,1058412703.20,1085078447.82,1147676298.34,1193489663.58,1085783067.71,1077608618.98,1054699825.21,950404367.06,793420853.96,1181417762.32,1082983417.60,754558208.73,0,612532791.21,470653674.09,400798055.67,0.0
8,应收款项融资,70050040.04,108520723.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
