,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,411490040.83,360665896.34,324802299.35,341925439.80,423619381.62,414293035.55,453976050.55,415250351.35,411625148.13,419991004.34,42146911.82,48102358.06,74010998.05,92874532.94,40947777.22,52566481.29,67038723.66,57242149.83,82271705.38,77046090.36,101598861.39,95080665.61,78611462.56,76374658.41,101214424.58,78882746.44,79246456.33,73855733.03,86665225.20,67203525.30,94360814.84,86400281.52,69461769.40,66379517.05,73029458.78,90918156.67,101305807.56,75308513.23,67572946.26,84328785.13,64192094.04,16392987.10,50731918.84,75369815.96,78537380.87,82934489.16,35084107.06,31706809.12,4926553.05,2554130.99,4490284.22,4678667.69,6926694.57,5887927.33,5561498.07,6432441.91,11122757.91,8089194.56,5765481.56,16536888.98,35294630.26,14795338.18,40556232.42,3006923.03,43761629.07,5644887.91,6078303.36,20563630.97,26717672.42,3050721.44,8465273.20,5028580.66,22010012.90,1830053.05,33982698.99,2735363.40,17038524.59,10857897.08,13201348.05,20696002.84,21721729.80,0,7637085.22,9788727.00,15401138.04,0.0
3,交易性金融资产,6430000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,6000000.00,10000000.00,5000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,840271218.40,877926770.73,841950848.85,713675343.22,646317439.41,636636337.88,574755531.57,501360026.62,514182588.99,0,92071693.28,68003822.66,115451568.47,96524994.28,118720186.49,102147112.53,92643725.62,70468462.12,107071730.59,108383882.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,1375000.00,1375000.00,0,0,0,23400903.76,10930000.00,38742280.95,44932258.81,54050907.03,48630704.02,28251106.32,29487617.17,54160190.73,62830446.63,52226897.36,66858855.71,47636647.90,33988583.93,35195349.10,43338118.97,67054111.04,42541976.84,27509239.17,38782668.93,71651721.20,28377191.63,62249894.84,74191516.47,67583941.43,31548391.63,62292478.95,90533975.56,92516437.08,75105009.19,64670082.80,75065710.00,40199660.00,26739420.00,19846420.00,17403620.00,39130320.00,4933000.00,16339000.00,33709000.00,28344040.00,18241050.00,26597219.12,21747850.00,20004040.00,18497808.00,18572816.00,0,18687100.00,422000.00,10249920.00,1265000.00,2444120.00,966300.00,13435500.00,400000.00,750000.00,610000.00,394262.46,1119939.00,1384430.00,2055532.00,780000.00,4110000.00,4915000.00,2327000.00,7358000.00,5780000.00,8049846.40,7420000.00,15040000.00,0,0,3577972.80,0,0.0
7,应收账款,840271218.40,877926770.73,841950848.85,713675343.22,646317439.41,635261337.88,573380531.57,501360026.62,514182588.99,426776881.45,68670789.52,57073822.66,76709287.52,51592735.47,64669279.46,53516408.51,64392619.30,40980844.95,52911539.86,45553435.46,49545473.36,49907733.67,57184151.86,44295598.34,48651388.96,39442858.73,51136694.20,56848519.03,51989787.73,53776881.68,51478970.75,55060857.30,62374862.50,81448912.63,59300405.58,74623833.98,66501408.98,71853912.61,69443775.20,86954105.97,81910848.80,103735296.94,74553943.26,62391707.75,52033633.89,52335675.68,57675316.40,61822745.54,41039886.45,48670428.00,54029868.18,51297853.87,45094670.80,39322064.10,45383729.33,43568496.88,37701815.29,42532064.86,48758554.33,35304646.28,49563347.59,72741761.71,41241730.07,39033574.52,36520095.20,43578620.75,45249615.06,44820993.71,44805819.31,82158826.78,89059621.33,83434542.77,86130759.04,90075894.87,95236908.07,98133791.06,90254893.39,87935603.77,77353232.61,83963150.87,73710558.61,0,49397677.29,25301263.16,16525420.99,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,46394318.56,75525024.11,92376482.83,92981609.52,27911854.66,69871850.98,39751672.20,37339263.25,37635010.85,42935890.15,4909255.16,7782548.21,4747616.35,1595495.67,4082918.46,4472029.28,4650636.74,25538857.57,6801545.96,12503897.66,8147739.05,6519210.14,8726046.30,5730169.39,5819095.15,15763566.58,4862312.01,15968549.85,7729769.62,16380508.50,21852495.14,22802479.39,7712567.88,9320412.84,17322437.75,3668714.65,2337955.93,7433804.95,11972720.30,9158043.24,5908229.40,6676217.37,25269559.99,38255161.56,7885396.33,53542962.91,17858971.23,42707377.01,12601201.74,22638668.18,22615209.01,23514581.80,22461929.53,18223127.31,19018897.08,14191018.25,8930824.69,4882441.81,11596246.69,3846165.59,8181175.94,2278397.40,1573819.82,14841485.53,2216686.52,519805.63,194690.51,197320.71,2983989.39,260574.75,56322372.29,69637641.28,74007842.12,3252094.71,6242501.12,30368373.19,24904503.23,31903439.38,23376852.79,6835234.20,7838553.38,0,731000.08,3283939.35,4702902.50,0.0
10,其他应收款(合计),7054722.68,47869689.02,14460411.45,41798658.39,7730259.72,24951512.61,14007517.53,9666105.53,7927228.71,0,1060251.58,767881.10,918061.09,1372158.36,932327.45,727538.45,739753.00,4416377.30,5361408.68,3274547.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,6555.23,0,6419.23,0,11807.95,0,654591.78,1413714.16,2132831.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229600.00,0,0,0,0,0,0,0,0.0
