,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,178114223.91,152866973.07,408620690.97,215032106.93,159316900.97,142429778.45,534451816.95,417974861.21,226422485.69,354861582.68,447597593.36,325847299.82,549114725.95,564922167.37,593826392.18,434677175.42,430683934.41,159856129.58,403396357.49,352152882.07,919140525.71,776602174.96,1091425917.12,351213924.06,411488514.40,414888396.26,682697837.31,935194357.21,42226064.68,196485811.46,134751475.95,150240885.92,96374456.07,146290620.58,279006092.40,153210045.52,76070602.90,153118031.61,143204761.77,125831339.50,348749321.59,409575673.03,493238407.86,297345399.03,374774073.32,417544727.11,278207054.77,355072551.32,273972711.96,408188186.58,515425063.53,459343061.21,446580171.04,570797570.23,419363356.12,406418555.09,344830552.31,489410458.37,566235936.96,511930176.82,484597035.67,416252124.11,431859452.05,402456300.02,341435678.84,433302588.10,273166900.76,261394822.64,288200687.28,272560200.26,188906142.82,236270501.86,151545361.43,114456757.26,24945066.23,52162555.42,32672706.24,78830751.84,13399335.00,1091676.00,4951906.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15864003.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,363063035.68,568469850.87,475998312.81,601150300.03,537682551.10,432398417.78,271095925.87,422280291.46,0,479295878.56,0,584601012.12,0,228666800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,234347441.59,462072432.87,90024447.13,331833769.03,213716143.95,338153981.78,141463298.12,224592139.48,332985422.56,340398500.00,29005601.73,250537345.66,240255884.98,0,1200000.00,1980000.00,2000000.00,328265600.00,371385124.00,159761000.00,98391000.00,59975000.00,59975000.00,500000.00,600000.00,0,1760250.00,107827504.86,25785815.09,35549556.29,22637834.99,53442974.74,46001057.69,71755981.54,48264555.80,122320918.54,34377263.23,55332173.67,46979951.47,16871203.31,15704806.52,30214127.61,1958147.55,40197183.91,20996136.64,26589747.54,27904082.90,33343671.63,10621454.80,51892475.22,8998850.10,27366873.35,7393744.57,11551835.75,8005818.63,17581738.13,7931773.07,10448887.70,0,49668091.28,22092525.40,31798658.91,18993175.71,33792285.43,17580155.57,45427846.32,21913620.89,9971100.00,22791051.50,9449525.20,725000.00,671188.30,1556148.18,80000.00,1150000.00,4310000.00,5000000.00,6505000.00,0,0,0,0.0
7,应收账款,128715594.09,106397418.00,385973865.68,269316531.00,323966407.15,94244436.00,129632627.75,197688151.98,403420481.70,138897378.56,375289101.00,334063666.46,0,228666800.00,225053300.00,341640920.00,343615752.48,238110097.50,8237032.00,335518784.55,209066240.00,475511172.84,474712027.50,1429986931.05,62856258.88,24329870.88,17710961.00,100005.00,77166734.88,84353356.60,87918345.34,61288561.04,127576751.93,144882330.82,98888365.63,80338191.97,182904825.88,219873589.27,110748048.20,116319730.51,134819648.04,143521627.17,109614650.37,100316968.46,226283615.22,225577811.58,244747371.59,219442242.08,237750296.94,251822200.53,227607229.50,231647912.53,282915026.16,263073474.06,237494675.23,187727039.44,219066931.53,245000974.62,221177467.36,318697227.40,261897965.06,220137825.73,245977961.54,158742448.84,146118208.82,119874360.32,97296742.35,136231736.38,105848247.04,179843302.38,215414781.98,155650957.24,266602957.81,210075921.03,102225804.68,96179554.40,99818958.75,78512501.96,41970725.00,46069350.00,49280103.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
