,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,535224052.52,547699229.61,525434342.65,605770551.08,632755525.38,351972380.53,442646801.63,571024954.23,528066037.23,557107696.85,563231328.62,536369733.38,413573438.11,152314532.62,223560074.75,209590770.72,220546686.06,242569773.20,356231545.09,413696744.74,137118792.16,113342690.06,159303555.57,119249390.77,117364404.75,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,529857474.64,571200668.88,518528769.20,595545584.94,580196445.04,502382611.85,467867116.36,512380983.75,0,389036934.06,0,390005984.55,0,290936070.28,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,19493957.93,18494490.71,40763427.58,58381618.11,39805195.95,9414670.25,21944019.45,35647244.59,20605329.15,10329985.92,21941330.38,19755480.04,18529244.50,11990427.50,25557925.10,18265538.77,4850044.00,8111768.00,21742927.00,16225537.00,11334906.10,7392755.50,16682798.40,1500000.00,1529730.00,0.0
7,应收账款,510363516.71,552706178.17,477765341.62,537163966.83,540391249.09,492967941.60,445923096.91,476733739.16,454632817.22,378706948.14,374519791.33,370250504.51,576912385.42,278945642.78,235010118.73,271707747.75,278094078.24,246967003.88,227246469.59,230390065.56,186438953.13,199290178.86,180875087.23,106795904.08,70866412.51,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,52397604.03,26083748.20,29728801.79,19859625.11,37293163.40,29732575.72,59910105.70,30033746.92,39091123.21,39312005.83,30651221.18,20067978.21,29703314.37,23247808.73,24909075.69,33154197.50,35994977.58,19164205.93,28078891.74,13020501.97,14706836.89,8041554.35,8088439.57,9518272.44,11428922.41,0.0
10,其他应收款(合计),44944571.90,40546026.96,36963995.94,32237339.89,39537091.18,57560213.07,32811480.20,26252155.47,0,25985563.21,0,19715482.12,0,19199695.25,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
