,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5587269768.64,5157939461.94,4417568445.58,5839582002.63,3362974356.39,3390150050.85,3608441152.95,4072007475.18,3607481142.18,3350611990.18,3441618814.81,4015614691.08,3422355545.88,5550907624.69,608605370.47,782340181.28,352517682.38,608214751.62,461389715.48,651962615.00,448237047.30,368790167.26,181018816.43,468927132.37,309183246.23,290293675.23,178498104.92,457062816.06,247228424.99,201134470.86,143821018.80,420759543.82,312091202.36,296059824.28,246912354.31,261159722.65,260914847.45,204356674.92,214315278.82,271579065.71,220858466.22,326179747.26,372903250.73,273342457.87,290419227.37,341264512.39,351770383.20,275604969.64,249927124.72,289611230.95,293034966.96,185677436.79,266567839.91,175586892.82,221634330.77,167343952.10,171886996.44,222747447.27,204935429.86,275327754.51,198424563.84,254855197.47,209259735.84,336534144.17,132528728.66,261363440.66,137556297.26,271746054.99,115059435.61,129467273.41,173658485.03,288565238.64,189372013.61,313500673.70,250626739.27,452250488.84,20490519.19,11011857.08,6510862.81,0.0
3,交易性金融资产,2861441973.19,2128283599.24,3599507328.55,41477929.43,76719393.86,31040279.32,802949649.64,2111128.91,239008942.95,381637005.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.00,49805127.41,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,9301192536.53,8810912406.27,8469848019.93,7779326576.47,8433758361.19,8633060522.73,6500671757.06,6497535922.83,0,5560923453.31,0,5330015172.84,0,4518551195.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,526219502.79,874608223.78,877213377.54,651851061.87,881125368.67,965465061.62,1195370843.83,994122415.24,1380381978.95,1087834126.28,1291200381.85,1232110722.62,896263650.25,1110475771.29,32889415.82,19584443.30,8096434.90,9947390.20,20577155.39,28087587.72,29829336.80,9574066.80,7249309.80,4555982.80,12403552.47,9972249.76,25931011.06,9928101.31,7980516.15,10706210.23,3741730.80,543000.00,4696787.50,500000.00,300000.00,0,1527625.00,500000.00,1512160.00,0,0,459086.00,994215.00,71000.00,3137938.00,2853475.00,4305404.30,2000000.00,2178625.95,16330857.00,740000.00,1430462.00,1222467.00,6138570.40,2577741.03,2288136.00,6183426.00,6907301.45,9340196.60,7491339.75,8403687.98,10180109.00,13714597.00,42592682.90,4349685.00,1239300.00,450000.00,266000.00,1904000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,8774973033.74,7936304182.49,7592634642.39,7127475514.60,7552632992.52,7667595461.11,5305300913.23,5503413507.59,5209257467.28,4473089327.03,3732771030.67,4097904450.22,4053511693.13,3408075423.87,1471464980.73,1586820000.85,1631900100.87,1379605271.48,1250861808.82,1182408654.01,1275288674.24,1062588524.37,1051000044.20,976888628.82,924175563.55,718074008.32,666085815.00,661300992.27,725275347.75,484711977.69,373719300.30,394983139.30,488262902.33,513293815.07,479456552.06,445435536.96,472526309.73,402584128.92,350531074.74,323863385.65,360429490.03,328089522.23,365995088.34,278175056.76,428653722.46,434212745.66,387560809.17,283375804.88,498295635.92,501494586.64,538284627.74,433634975.33,611288174.16,567363939.31,460905821.87,403428117.36,453580427.69,377218140.35,341887628.09,277164242.63,302651730.32,310499735.08,225019145.79,273221447.02,247600011.58,192672698.13,168345399.62,173383309.18,131654301.91,123406862.82,87229703.57,77140352.23,87145812.30,129512912.32,87483693.91,46702508.34,34881200.28,25977695.85,13609513.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
