,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20140930,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,378954728.30,241670586.31,342853138.23,271654746.76,181752084.87,146582660.24,264442780.99,229854188.89,168207063.60,812659550.79,897387727.59,771895611.26,296577790.86,196174758.16,180879449.77,144682789.52,131727779.03,113536861.07,155142119.22,131914557.14,177254918.29,0.0
3,交易性金融资产,426947775.31,747336000.45,750410023.09,0,0,0,0,716000.00,716000.00,2163552.00,1496732.00,1125728.00,1130064.00,0,0,1438052.07,0,0,6877072.41,1228816.86,1082559.53,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,386069684.83,581796780.52,552735033.02,659894871.77,484307014.43,536272268.90,402119264.63,422572459.98,300242205.65,0,0,0,0,303302711.96,0,0,0,0,0,0,0,0.0
6,应收票据,0,35237200.00,0,43122110.26,28609145.17,17527029.74,26544104.25,41466047.19,75156604.38,45722940.49,75308417.30,95934151.80,45079603.74,37684880.80,48794392.79,34975413.00,12909146.87,3369997.89,8050228.40,372500.00,857497.36,0.0
7,应收账款,386069684.83,546559580.52,552735033.02,616772761.51,455697869.26,518745239.16,375575160.38,381106412.79,225085601.27,258622763.32,303949902.32,285742762.70,188791170.48,265617831.16,294208400.70,163619136.05,153763352.49,261254721.67,191251890.78,170443246.60,194324957.52,0.0
8,应收款项融资,54203294.54,0,44298491.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,10386948.15,16198856.99,11451707.38,12549122.38,17174165.12,30140785.57,10946577.88,36835906.65,20565669.42,39434468.48,13934412.28,18308068.09,9139334.40,17243066.71,7184916.75,10905497.09,10607525.22,9670273.94,10920366.61,8676176.82,8818507.15,0.0
10,其他应收款(合计),63953596.29,52285549.31,53229358.27,37775786.32,34727022.56,59655944.92,78164175.36,38649315.23,29960726.69,0,0,0,0,27450451.12,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,2412147.04,1404665.62,576781.48,52721.20,0,0,0,0,0,0,0,0,0.0
