,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1871543222.92,1935839171.21,2427105449.90,2375700585.03,5243233939.68,2536115860.67,2459632069.65,1726340914.70,2116989384.99,3160297063.78,2545151840.29,1880299055.73,1778130987.12,1989719727.25,1647240286.74,2798251020.47,3440117641.76,1882685368.04,2559313387.46,2202912321.23,1446336475.73,1308139704.33,1500281252.96,1423673780.95,1782529418.09,1334475557.44,1276459787.50,1539375935.14,1518917195.10,1839471657.74,1519617639.38,1693480401.82,1407885311.49,1485376485.87,1643060882.42,1482609265.26,1505917112.27,1810863264.99,2087148713.28,1712293515.34,1474476285.88,1236788244.79,1177142786.37,1176478810.76,1227093493.61,1249319163.40,1369718751.65,1263585934.71,1100373051.79,1119467306.95,867299736.25,986450267.47,835056522.23,831906696.38,550949575.20,752288017.18,640299867.04,815171243.77,609481907.88,606285172.23,384702700.46,499252601.90,527700025.68,503900817.14,370273976.24,374826070.02,254215508.31,254090698.24,315428621.13,148075041.87,459720194.62,443451252.71,482830215.72,310268165.82,483250476.60,153978265.78,143037954.62,93060630.24,64371996.19,40239613.00,44811118.00,0,24433716.00,0,20775001.00,0,0.0
3,交易性金融资产,3340852.40,3231215.06,3659947.25,4097574.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418000.00,0,0,0,0,0,0,0,2270210.00,656590.00,1173905.00,1616850.00,4091105.00,442945.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298800.00,727740.00,72500.00,1060000.00,1060000.00,1060000.00,1060000.00,1000000.00,1000000.00,1000000.00,1000000.00,49500000.00,48500000.00,48500000.00,97500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,0,0,0.0
4,衍生金融资产,4674876.04,9800.00,2590510.00,0,230150.00,0,0,0,1633890.00,0,0,0,1191280.00,0,0,1547225.00,1586815.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1826369015.31,1938422913.27,1665602299.30,1807374368.61,1596709057.61,1696967264.75,1456793668.74,1466435866.47,1461453270.26,0,0,1344803444.47,1286291984.88,0,0,1202833620.69,0,0,0,0,0,0,0,0,1039110886.51,0,0,0,1178802975.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,265242531.04,176177751.33,185924042.15,192250083.55,259911749.45,298977378.95,124489716.62,165346723.05,163294892.28,162217500.70,130208994.02,136394744.67,92718730.61,86791952.54,79413114.57,73977025.74,95198621.44,126216354.60,130232705.87,81799020.95,108685808.97,102883749.64,174121780.96,302898711.49,190074374.30,126185500.70,180476837.03,145562553.90,249716118.92,234607712.31,344880282.21,262041423.21,310919931.21,266644332.86,185594346.79,140931164.20,209261877.72,83039668.39,120824493.56,229848262.36,219677664.65,210323219.88,197106679.33,359733658.73,362280897.24,34881785.50,40946580.70,53281259.22,75752081.38,52325400.47,124828614.58,120829158.85,58417701.32,56850886.94,246494160.47,183677729.84,209866232.36,100637910.83,54065871.31,37547990.41,51181899.28,22898494.04,25104505.46,14298514.00,30165406.66,24487309.65,6599582.71,9547000.00,1779911.46,1565137.00,4504422.00,4580028.00,1659568.00,5999780.90,965079.71,150000.00,607474.40,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1561126484.27,1762245161.94,1479678257.15,1615124285.06,1336797308.16,1397989885.80,1332303952.12,1301089143.42,1298158377.98,1427400478.76,1562175962.55,1208408699.80,1193573254.27,1155055780.80,1209273886.26,1128856594.95,930407154.57,1032920219.47,1217516541.60,1174964338.87,1197704364.22,851392327.26,918335481.06,904079560.59,849036512.21,815532787.68,820894382.31,972132182.35,929086857.03,837991128.49,1027619148.73,926821022.55,849267906.45,821899111.74,874488457.65,819253011.94,595057344.04,618007285.24,682622847.22,536111920.75,545517054.66,721697669.16,557751532.09,580286166.63,493088181.11,546575053.18,416143266.99,425433228.08,376764501.03,319965861.39,329991055.44,246162321.40,267100791.14,161459283.60,111181209.17,136966863.29,152594970.26,117348458.72,120030683.79,98022385.92,92751919.47,95431338.89,100957395.72,63860741.24,63434761.12,48228218.65,51387157.52,55318308.35,37422915.41,49183017.62,50837760.45,27476414.53,30785891.52,43104341.13,31945986.00,34072625.84,34655062.58,66830196.67,43867907.32,16333577.00,36547383.00,0,26818428.00,0,18596012.00,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
