,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,357538234.96,323448301.42,369522983.02,373182324.30,590324310.07,118755920.90,86997614.51,455467405.01,372226639.79,117151210.06,137507549.17,592366812.65,777670233.28,652065711.11,764913551.76,484036455.70,490815085.04,400082181.66,412477038.21,259903022.76,270263871.20,302259838.50,345259262.74,359025816.68,445654265.87,532931090.08,570941103.29,577601098.17,585088044.52,570952021.20,582509393.50,543959493.94,45220119.88,40361648.20,39458353.05,8566241.59,10039130.55,0.0
3,交易性金融资产,996000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,263578705.72,326210192.35,369059744.78,354915525.47,344811796.84,322472072.34,286632167.93,311573962.47,295830352.14,0,270647396.36,0,276061833.76,0,238063715.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1900000.00,101844169.68,120585066.31,97285595.41,106932471.34,103384978.53,84177273.87,100856410.99,108229205.47,119166213.71,105543123.99,95131308.11,104384388.00,86816210.45,95755651.02,100461787.32,75635507.75,81344544.41,85103355.87,90171658.85,85164353.96,76549067.92,77075302.23,74612189.27,71080055.59,94780173.88,66397520.55,31748320.24,31152235.17,35083734.33,39093497.58,36131816.71,32137676.30,18469964.44,10460000.00,100000.00,2420000.00,0.0
7,应收账款,261678705.72,224366022.67,248474678.47,257629930.06,237879325.50,219087093.81,202454894.06,210717551.48,187601146.67,162808957.42,165104272.37,164602229.48,171677445.76,153957669.98,142308064.09,135796511.42,131904346.57,115450507.16,140697719.19,135724215.20,123948941.93,121327912.21,141635759.75,130575395.55,120746757.24,97648216.25,99835061.83,115843348.23,101266894.61,96801881.86,106984070.02,111887180.08,83276018.56,76275319.02,71253985.46,61897024.84,2743232.06,0.0
8,应收款项融资,107596839.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,4206627.99,6057960.76,5588614.81,5101622.65,5579475.71,4688347.05,3639335.73,3160825.48,2237180.80,10364547.72,5342355.16,6697736.58,6012340.02,11516859.03,11068137.69,6265385.07,11617930.59,5094320.30,6381849.67,5696216.01,5976997.58,7365752.08,7574369.63,7813306.64,6184535.64,9370808.64,9469147.13,11656258.13,6854739.81,38082971.94,25313823.59,21491392.10,18674204.93,18388780.93,11064553.80,13094576.84,557637.43,0.0
10,其他应收款(合计),1730945.40,564203.32,1340889.67,1026299.16,829721.25,558231.47,365773.99,375105.12,810031.86,0,504813.10,0,489752.39,0,908046.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,1730945.40,0,1340889.67,0,829721.25,558231.47,365773.99,375105.12,810031.86,966187.70,504813.10,424263.02,489752.39,16450057.33,908046.16,1277993.61,1153052.21,1566896.88,1440098.81,1406389.21,1212375.05,1284687.31,1241387.56,1467687.30,1747520.59,1083854.50,1620181.38,1032071.39,1834860.60,572317.14,324207.45,382333.25,1044306.38,888468.31,122780.86,0,1800.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,189238654.99,177418939.39,159435736.54,154583267.23,149017134.85,143013749.99,133921657.41,130468907.76,135801572.13,135313632.80,135614388.04,134688654.31,136446343.90,125707201.50,107940001.54,105759120.85,110130049.72,104922645.60,102941220.14,118185240.14,124962608.36,138297298.75,120189928.81,117424397.90,101232047.79,107560036.71,101449469.03,86973222.90,75391567.31,75016481.18,68841176.07,69660274.90,72858049.93,68147828.77,66093290.62,40654782.88,10610633.75,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
