,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8882334845.79,7810810868.51,8086328508.49,7227934452.95,8089781304.56,6983234857.70,3943595560.58,3262283179.59,4191655438.51,3525575302.08,3361328847.44,2796099484.57,3519961564.93,2095024391.08,2030956448.63,1476829805.83,1570706970.51,1013884519.57,1161871173.03,874682834.63,867562115.54,1087659463.49,1417891485.43,2262626515.25,1113562211.65,874835748.68,892437822.56,953410093.68,953992070.61,662400497.30,895026548.58,769068141.00,952950167.56,579744090.30,897418214.29,687645506.54,711789775.66,638079727.83,593620718.33,570136945.51,579471913.48,459477701.64,498715551.46,513643157.76,345259516.47,380978890.85,340573334.20,275934708.99,254834432.81,216652152.57,225930920.32,217275092.64,205341835.52,193333291.87,223454262.12,154460437.93,169288045.66,42479531.19,132736883.37,66287813.51,80867297.39,82794620.94,44583086.31,119941570.25,145674958.23,143496054.55,152682805.32,119876212.41,109152320.64,154961881.76,135291690.91,149456954.40,158881768.58,204507024.70,43336927.13,73099147.33,89509317.73,106780394.60,118213250.71,24795883.30,92507754.65,0,62365552.34,0,63792120.40,0,72119602.83,0,99190720.52,64006663.20,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080.00,4080.00,4080.00,4080.00,4080.00,4080.00,4080.00,4080.00,4680.00,4680.00,4680.00,4680.00,4680.00,31300000.00,21500000.00,0,0,0,2000.00,2000.00,0,89010.00,0,89010.00,0,88510.00,0,9797260.00,97260.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,11411283582.16,13766247781.17,12617105559.85,12883896343.83,10694173577.55,11325059730.25,10463239737.40,11141862741.13,9093607443.96,0,10167030573.37,0,9158226420.10,0,8166237804.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,793301688.64,585211751.81,790664828.26,1291769217.58,1357311929.63,874740558.07,1021697370.21,1276377993.69,1504194764.08,955201414.03,1044457065.20,1110261545.95,1504000909.21,1023546500.01,1144758273.13,827173710.53,820125807.67,394171131.23,513528605.78,770803147.42,618995440.09,649048074.59,668212842.32,801130262.49,739061141.72,713392429.09,755579086.01,680988657.17,650860240.37,650807753.66,605028889.32,645659095.89,534922741.30,510458556.15,403711972.28,331054784.99,369169030.47,293932440.28,407889727.75,337082890.06,359419752.39,233922206.31,222735411.70,249810241.89,221876250.45,200167249.37,240160642.14,194624729.78,166838281.78,183267424.65,222651818.05,242184768.43,207461757.47,31266796.52,43502432.38,66626704.11,26624529.36,20690741.76,10430878.26,17720176.60,21078697.51,13875017.30,11411333.90,11522687.00,0,1279838.19,0,0,0,150000.00,0,0,0,0,0,0,1400000.00,600000.00,200000.00,11000000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,10617981893.52,13181036029.36,11826440731.59,11592127126.25,9336861647.92,10450319172.18,9441542367.19,9865484747.44,7589412679.88,9773204908.31,9122573508.17,9298502123.27,7654225510.89,7610270008.34,7021479531.77,7516654933.29,6153830882.75,8338293189.08,7858941849.11,7571256086.70,7018312673.19,7037372146.44,6379994615.37,5634061988.73,5675658506.78,5528903954.77,5183848441.33,4836922169.95,4393325300.66,4676845861.96,4394736822.18,4089854384.91,3580506395.70,3667489777.70,3269832618.47,3157179105.29,2866825102.78,3050583415.15,2758122703.10,2555308729.54,2438526944.67,2505138257.78,2215551730.88,1888743718.73,1726711922.82,1740730698.32,1588006475.57,1453568459.87,1286649082.59,1391093981.61,1288394900.43,1170969896.55,1134397089.98,1144948430.14,1049971125.69,953889522.76,343370764.44,385451813.76,358214247.10,334832333.56,312617514.85,381756117.29,358729188.00,332883891.16,317760838.45,327677026.02,325348998.52,303308372.26,270067979.07,274868833.99,263857156.21,285800250.17,271346762.50,286943834.89,14660670.10,22304448.47,20262913.59,24856614.25,23313551.19,29350571.06,28395804.05,0,26587331.27,0,24145253.98,0,25423113.94,0,22277495.56,2229471.87,0.0
8,应收款项融资,446342588.46,400387183.26,325439580.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
