,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4296033993.00,3582651604.00,3494762191.00,4067655588.00,3411293355.00,3259806605.00,3474949820.00,3408851835.00,3446659244.00,3023519445.00,2938315753.00,3366364061.00,2641753245.00,2245039865.00,3090575462.00,3319519684.00,5660526398.00,4290601092.00,3618262276.00,2001684379.00,1948094964.00,1478165646.00,1497509048.00,2600367233.00,2466393402.00,2012112733.00,2002867115.00,2339384038.00,2220956717.00,1150527181.00,1039188892.00,1114185977.00,970583261.00,759232861.00,618405111.00,1138612323.00,1045003765.00,880381652.00,839749868.00,929253805.00,1007635348.00,826056495.00,627326614.00,700889809.00,671011202.00,610083888.00,489648920.00,831223656.00,496583227.00,566422145.00,542541639.00,647120644.00,579596166.00,573200273.00,682652545.00,766899264.00,606286132.00,645119157.00,736455947.00,749962408.00,635381249.00,573766239.00,729217645.00,800761078.00,720254450.00,745299887.00,945741297.00,1113284923.00,1179519559.00,441757588.00,413656370.00,436170311.00,334069499.00,0.0
3,交易性金融资产,0,0,0,950484.00,889474.00,1343400.00,94427323.00,56036888.00,82963887.00,129469322.00,34974965.00,32752339.00,164675855.00,132162936.00,88954709.00,4805564.00,8093.00,0,0,0,0,16470181.00,49311280.00,18537959.00,31474758.00,0,3134451.00,11781416.00,31212207.00,7934394.00,12402179.00,21640296.00,17513754.00,35295074.00,17365368.00,32255158.00,64500.00,62150.00,31500.00,88180.00,11780.00,0,0,0,0,0,0,0,2626290.00,0,123250.00,4455680.00,192860.00,110238.00,110238.00,110238.00,9876238.00,9609310.00,14652190.00,45053301.00,48109276.00,92361126.00,56478716.00,80712052.00,43711477.00,27872214.00,4962929.00,4731934.00,4540734.00,0,793660.00,0,0,0.0
4,衍生金融资产,1822910.00,429207.00,1031027.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1526710173.00,1829483928.00,1564135782.00,1644097922.00,1803777794.00,1979032123.00,1686271865.00,1869189499.00,0,1815596405.00,0,1646914344.00,0,1992311754.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,150310.00,938392.00,654663.00,249373908.00,2879277.00,2313332.00,5563461.00,3016595.00,1228719.00,1039014.00,2678307.00,1712160.00,913020.00,1144014.00,1511278.00,3097082.00,2068141.00,2502652.00,3891138.00,4662703.00,1550659.00,1788448.00,2639849.00,1470948.00,2092821.00,3302423.00,2755018.00,7582888.00,1086890.00,2392165.00,3111860.00,0,71493.00,341102.00,1621156.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1526710173.00,1829483928.00,1564135782.00,1644097922.00,1803777794.00,1979032123.00,1686271865.00,1869189499.00,1733407648.00,1815596405.00,1727204284.00,1646914344.00,1822640720.00,1992161444.00,1707163130.00,1629289987.00,3228158074.00,1948533905.00,2056620628.00,1695027448.00,1516719261.00,1560830211.00,1495396283.00,1386392941.00,1417449621.00,1580140368.00,1377466649.00,1310077082.00,1200780001.00,1273390881.00,1180651056.00,1169307269.00,1164731113.00,1204476805.00,1078172242.00,930868689.00,882511063.00,748742215.00,690681001.00,552854222.00,722042054.00,696649358.00,617155257.00,536628577.00,753968159.00,723732306.00,724629537.00,569026666.00,717928544.00,660789203.00,608771011.00,522791104.00,629237452.00,608311380.00,518864393.00,446547140.00,590417590.00,552281794.00,495106231.00,453057144.00,585161202.00,502037754.00,404744175.00,369256786.00,458037873.00,395656381.00,334385719.00,270116426.00,388809960.00,315121227.00,249928038.00,197082694.00,166608424.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
