,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,255013784.74,339988215.29,475646952.76,470600794.50,419698479.10,382929938.61,652717592.47,1738276659.32,2358534047.24,2405530506.33,2122041200.43,1650471654.40,2916148930.39,1679077770.81,1206639903.73,1768294336.11,1551802896.82,1391932842.36,1591537439.65,1312701499.77,1268401279.98,1294575966.00,805244969.28,1069170618.35,569865.97,1723570.91,5879558.06,1055372.59,24605651.55,2054519.17,838758.41,33182922.11,825791.91,1177764.02,1756746.78,1559438.80,2676954.89,4771268.77,6543473.22,3391184.76,2601427.73,1847107.26,5414166.56,5427746.74,4050594.59,5591406.00,1605895.51,1748315.71,2597346.92,1680136.59,1320322.75,6046931.63,4031318.61,5274427.91,6860231.08,24053494.77,15401463.76,26738784.19,5147422.95,74303319.23,25954321.16,8058985.19,15663434.62,6437256.24,16422829.50,16510219.32,49726071.11,57445347.84,40783020.44,120245942.29,149639074.98,180457020.63,32190976.11,38212338.66,13455365.35,17004174.62,23531862.24,30937501.15,16870249.30,33660955.69,0,12235050.66,0,2595608.16,0,10267160.00,0,18129664.18,10135152.74,9416284.46,9595451.44,0.0
3,交易性金融资产,88643318.92,87465433.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000000.00,0,0,0,0,0,0,0,0,0,0,0,0,4423260.00,0,4327000.00,4242000.00,4242000.00,4242000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,67413054.73,73564147.81,110093192.09,120674992.83,87079600.89,53034595.56,46987363.72,55640099.83,0,57746471.77,53592492.25,96655952.12,0,1051928156.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,24000000.00,243736967.20,491138716.01,274725071.00,282423648.99,377906416.98,469196687.62,283097296.26,271092318.94,264060420.47,249021481.11,244043746.24,193314086.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,67413054.73,73564147.81,110093192.09,120674992.83,87079600.89,53034595.56,46987363.72,55640099.83,54679766.95,57746471.77,53592492.25,72655952.12,410388218.63,560789440.37,492446852.20,445223443.31,536715461.29,575930151.26,588911566.88,551475852.10,736479627.47,835921159.47,815336372.30,761791616.88,3799000.00,78606.00,1484816.97,8294073.16,14299953.96,12291361.91,27805245.98,7807326.08,714336.43,914336.43,1392736.43,3234307.52,0,0,0,50415.75,0,0,0,172854.00,0,29557.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161952.50,0,0,0,0,0,0,0,0,0,0,4490974.46,11259429.93,11332585.61,11741025.95,34800979.26,30102666.89,16618018.46,0,21022949.94,0,38902443.99,0,0,0,17627184.79,9061671.32,12544167.71,5114171.69,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
