,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1373089902.00,1244646495.36,1325899894.28,1245908865.30,1831696573.57,1005934877.53,3774711252.68,5044319.53,219788757.03,222795572.49,529898215.70,182641316.69,69559989.13,257453215.12,159492925.85,99150884.61,76811795.24,702462.52,5105342.10,3671435.58,2798970.13,5322963.13,17017834.54,39934686.74,32120737.81,68758271.44,37355179.28,39320857.40,40989195.60,45398422.20,58582461.07,58845790.79,134040444.47,116059266.77,107066937.71,171949180.47,114467833.64,104676044.58,101590072.35,86374909.42,82207478.58,46534310.32,46837142.61,49979047.01,44001360.56,41320735.66,45774164.79,40130307.78,33858046.47,31158143.21,27482226.72,34742163.35,48199463.06,37339058.46,16777615.49,22006881.51,7850216.33,3471928.38,3344129.24,9820066.94,10521273.99,2977933.29,4810080.65,8075033.09,5329790.41,7735264.35,6250824.67,30845188.04,98147.29,324349.99,0,180386.39,517352.92,396489.11,9319469.46,11921614.54,48086759.49,17143475.43,3698905.99,8950464.67,0,20618620.45,0,49130160.28,0,43805586.20,0,78884962.86,43629165.16,0.0
3,交易性金融资产,1613001792.21,1612306817.23,1635074666.80,4004004.01,4544544.55,34514514.52,5000000.00,5610903.00,5922666.00,11624050.00,16020800.00,14678550.00,17629052.00,0,0,0,0,0,0,0,0,10600.00,11510.00,10760.00,8450.00,7900.00,7720.00,9000.00,9380.00,13450.00,15650.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161558.56,23595575.81,23595575.81,23845575.81,23845575.81,0,34312518.96,0,26868409.88,0,40402600.58,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,16000000.00,0,23521648.40,23521648.40,65027500.00,65027500.00,65027500.00,28500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,16000000.00,0,23521648.40,23521648.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,0,0,0,0,65027500.00,65027500.00,65027500.00,28500000.00,0,0,0,906300.00,0,0,0,0,0,0,0,0,0,0,0,3800000.00,0,0,0,753449.40,0,0.00,0,0,0,0,0,762300.00,774824.23,3949754.23,3610107.68,2241927.68,551442.55,580983.57,991718.00,561325.11,1767442.14,2449437.70,11107358.92,12244685.76,11899957.79,7038614.46,3842659.74,2918192.53,2553160.85,3020121.87,1898951.47,1300847.78,382568.87,273508.04,109059.22,5884359.90,5933006.74,6730742.06,6137506.53,7198804.18,6419336.89,5682740.35,5528735.06,5740758.48,27137127.67,35895559.66,0,33376396.88,45952090.54,50527294.32,282032543.57,254163815.32,96147632.06,79193850.97,79857524.60,47477309.51,0,15888046.77,0,13147368.87,0,30205537.30,0,11087366.42,1912550.16,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1929695.74,2916094.86,24013848.26,1630451.19,2505357.53,2482919.92,3226026.10,55225433.33,639770.22,364431.14,324031.66,208339.28,917021.40,31750.00,30000.00,20000.00,0,0,0,0,0,1400000.00,1288703.20,14000.00,849387.01,819377.65,826246.65,826246.65,22097855.86,22051726.57,22051726.57,22091976.57,22051726.57,670711.39,674369.39,638977.39,1552891.24,1552891.24,1115607.24,1069396.24,9467588.97,8743038.89,6551742.61,6702449.29,7412772.06,7675071.19,6834341.88,5647003.08,7520764.68,6748226.88,6225713.87,4292102.02,2765354.90,3721269.37,2059471.92,913705.52,79613430.68,57630371.29,40184913.09,25794926.37,15616266.81,15350870.61,14143826.25,14733172.00,39450.00,4140.00,4368513.56,2312087.45,783737.54,1128217.72,0,2065656.24,1438471.90,2119643.98,84932117.19,119961135.86,44317813.54,39622309.71,36174774.41,18264643.21,0,14792160.77,0,17950735.84,0,16388752.39,0,5302888.41,4861270.31,0.0
10,其他应收款(合计),13383123.65,12969719.55,4457678.43,3886027.73,3866444.41,3707518.63,8210924.27,1803386.61,0,0,1104810.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,5752109.59,1476164.39,1166301.37,976109.59,298532.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34411650.97,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669134.84,2669134.84,0,2669134.84,9910000.00,9910000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,12969719.55,0,3886027.73,3866444.41,3707518.63,2458814.68,327222.22,822640.59,1191342.21,806278.12,172203.05,75476.00,537076.80,180238.29,30595513.29,21380857.70,20728832.19,27932236.19,27161300.19,1472416.94,1052739.32,1835259.95,1604997.10,1746025.35,1654504.11,1793995.67,1689506.73,1902588.69,1727822.57,1821666.95,1711486.54,1771783.84,1779837.19,1869246.36,1758931.16,2092500.62,2333498.29,2233378.11,2187728.14,2839095.25,16062089.19,16806632.85,41268801.07,3967298.55,3710527.36,5345460.23,5034312.96,5862035.58,6366873.30,8317925.42,5749223.09,16540743.24,13866539.30,14779105.89,15399734.72,21519997.30,24385452.89,28041044.26,33505307.40,33843307.96,30273676.35,26384673.08,26580854.30,42644422.28,60788899.65,67436327.51,36900631.25,127047911.44,47545323.09,0,47489788.67,108358084.95,103608267.67,167496480.20,175997699.11,80443836.59,123956337.08,113512082.74,57251191.63,0,43707884.36,0,55408443.93,0,53964034.50,0,33774498.08,4129813.04,0.0
