,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000331,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,344604185.35,279202347.52,217543651.36,303590150.93,295799407.71,285839625.50,233556257.06,262402755.63,245630939.91,191282259.34,190898375.84,156489632.47,155760980.28,143006098.36,203748636.35,164881451.40,153324071.32,132682495.89,163531900.90,167892828.72,169100081.39,263328671.55,287318772.76,308928637.66,321506260.10,353309721.73,350743121.27,65738693.50,73567781.99,85831440.51,47478064.21,58111143.13,66156857.58,74984076.95,80745504.37,96419482.93,79709561.08,63749933.02,92379750.81,107262595.22,144491580.21,181554863.25,125691610.77,109683386.09,85378841.37,83610229.84,88746787.19,59503803.63,92266740.59,118676940.36,70053346.40,81396667.28,102606980.07,101993708.77,141255709.32,159937257.71,112178816.56,242736149.29,129264915.53,128221100.94,117633022.55,118014683.37,112696983.65,59046236.88,61397405.34,88987953.16,88783628.89,95018995.00,101243506.42,159568392.90,164271469.81,208137279.26,399833842.84,381193558.13,12788964.28,4373593.68,1668573.69,3831567.67,0.0
3,交易性金融资产,195436839.82,192836894.87,193568893.85,7792500.32,8954270.30,10562193.46,13385770.30,13465807.98,14201698.37,13918851.20,17151461.59,20059182.66,29387300.00,25608000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,709847301.29,738364570.12,754002199.84,673942418.00,735380998.43,797384852.43,741071207.86,726681058.70,0,711559937.72,0,590104761.11,0,506434347.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,26032874.63,64204796.89,65197562.09,34813351.36,68087766.55,102501625.36,83757816.35,97987192.82,60847702.98,58888859.22,28857790.80,36827741.10,28439689.90,24322233.33,20115933.77,35899331.17,41372012.81,23915392.73,22731449.46,54357045.87,44985530.75,32596130.02,38575926.76,21453738.78,25202247.33,24257327.95,25849886.31,28730602.19,40377459.94,44118434.52,35930407.12,28423269.90,23544534.05,27652045.68,23124894.93,47888601.85,42280329.04,21275634.00,18795537.37,23501780.25,27258623.49,26971698.32,32587241.17,26226648.86,20289396.49,4486433.71,25865334.58,25390472.92,15226042.33,8166353.14,5735347.75,8835824.45,2475875.00,5333615.40,4818619.60,3019376.24,5900390.70,7591166.87,2669273.09,1650228.00,2077391.40,2000344.40,986606.00,985844.12,1326552.00,867620.00,1531288.00,2109430.00,1306800.00,1370170.00,0,1008124.20,347625.00,360000.00,0,0,150000.00,0,0.0
7,应收账款,683814426.66,674159773.23,688804637.75,639129066.64,667293231.88,694883227.07,657313391.51,628693865.88,653919494.77,652671078.50,644016899.26,553277020.01,491704839.74,482112114.60,457282443.22,390651184.69,426999369.03,420038487.03,435891461.53,408139605.84,410193546.16,376452042.24,349006497.09,314423635.02,326986147.85,302916425.55,288764670.95,260727809.42,312298587.85,296864589.87,279858824.36,242163736.38,259225616.92,250121878.92,240074484.36,204157033.01,250846123.05,236999056.58,238653888.52,234538264.15,237676401.96,231129044.89,240605300.01,221595926.46,242190570.82,243638714.99,240316399.41,214175412.45,255388520.17,236060024.99,211250685.45,198580624.18,218845887.54,210359451.27,202766174.00,187368124.06,209395623.21,196395635.81,181783540.56,173466255.79,167981439.71,143030753.80,156656476.24,141930383.76,125222876.26,121193796.00,103397096.62,98087028.56,98481673.22,81454480.06,91078932.76,72879111.31,47658851.13,38036363.64,34620831.72,34744832.58,24319105.72,17789800.29,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
