,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20151231,20150331,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,
2,货币资金,266645266.81,202914866.13,133837785.08,192170297.50,221909722.42,153050437.12,131727721.14,125911025.06,215276301.16,76911486.23,318914939.93,219925013.74,115270188.63,59131202.64,94961455.67,70483479.12,60630486.55,0.0
3,交易性金融资产,0,19200000.00,35000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,715048417.30,794874406.66,789801532.03,836446730.74,868772222.13,952089936.22,909134250.66,869190503.24,756827060.17,0,0,500793991.47,483072460.55,0,411603998.40,0,0,0.0
6,应收票据,15542101.51,5919220.92,9183712.82,5354559.24,13584273.97,4021259.83,10986221.25,11969556.92,19598920.40,15626528.56,3775921.26,4460784.08,4437498.58,1272936.42,2640256.00,6693029.35,7534010.34,0.0
7,应收账款,699506315.79,788955185.74,780617819.21,831092171.51,855187948.16,948068676.39,898148029.41,857220946.32,737228139.77,663017166.41,631184864.48,496333207.39,478634961.97,451063208.81,408963742.40,311024769.28,268816288.82,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,28113456.21,68653361.27,56682870.57,31050254.45,26324324.31,53138213.08,43157373.94,25302435.87,29497383.29,2430271.97,26253795.19,7112988.16,6361400.25,6377650.03,1764698.80,3305378.31,22230877.56,0.0
10,其他应收款(合计),30977518.20,35005252.07,38077282.52,40219100.72,36940850.77,37956619.09,28313664.47,19162462.17,15332817.84,0,0,29820870.65,9246878.22,0,8606833.29,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
