79,非流动负债合计,39393713.64,40934779.24,44397008.67,48268849.82,63671784.98,60165488.02,64065482.00,64906305.14,68092848.44,69590284.47,67073842.24,77106815.91,72196490.18,72958863.20,77677827.73,80735922.21,34315070.06,33991233.89,37940747.14,44345794.96,37621512.37,38950870.35,41739107.03,44246606.06,36962210.84,37805719.39,40872887.57,39941576.16,41410768.44,33233928.76,29344033.29,36634287.04,20062485.04,20128352.04,20839115.64,21108455.77,19128032.92,17944852.51,18445352.16,19617913.06,26031389.70,498083595.47,497339750.30,384254109.29,323502433.03,221679663.89,24069693.31,25413555.84,35750000.00,35750000.00,35995455.00,36450000.00,39520000.00,30450000.00,29945455.00,30400000.00,973429730.03,979680457.32,880590484.65,699067727.83,798213978.33,773650136.69,740824792.23,729561235.82,1062021933.22,1103131533.22,908380333.22,857061933.22,1055991569.04,1112856405.65,1171366316.96,840087569.05,1076209145.54,929190004.26,899433788.11,745411499.49,914641483.90,773312105.97,979355369.87,665552181.50,884491354.94,734925709.46,996606111.49,887962842.86,582303486.93,1126296100.00,513098812.95,925401872.32,459010283.31,730750444.38,494836619.89,843075628.47,627756280.80,462525372.20,0.0
80,负债合计,1370639299.41,1362931618.75,1249416192.73,1385113020.87,1404396384.34,1491075794.95,1245031596.36,1491019069.22,1190822418.43,1183161576.58,1030076435.91,1293871923.51,890484013.18,1108622501.99,882292746.37,1002632696.94,358075535.47,311184341.33,348495145.71,408967963.16,387120595.89,322572576.91,299115908.07,310125108.04,304295393.57,288510355.80,339642118.96,335333918.11,315257861.18,500237748.82,337943555.83,414416519.01,148614423.84,179539198.22,174661913.90,194081500.61,845476379.93,846126368.38,545253211.97,402739963.32,1768521323.83,2079312624.65,2084476891.20,2047528307.36,1958098894.91,1810694329.93,1813429530.43,2071971473.82,1958120541.12,2105112392.29,2050578733.45,1156480596.27,1178523792.77,1423739359.54,1444285209.94,1480676306.32,4023004278.37,4236341392.25,4155875181.62,4076669125.50,4208209955.13,4085390371.66,3874701480.31,4084410930.96,4498836225.72,4029327214.08,3718675667.69,3762128120.60,3761394087.85,4189766332.12,4155294670.44,4044755069.62,4248148981.19,3827777722.37,3286280129.01,3518813807.32,3930726494.65,3593479991.83,3636962671.49,3410947349.02,3624713294.35,3511182805.88,3291842111.71,2978266011.50,1360389691.98,2504585410.00,1099221997.89,1952327216.86,1019241961.88,1625159484.85,1037146815.77,1530806231.25,928725258.45,759761641.20,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),1367673455.00,1367673455.00,1367673455.00,1367673455.00,1367673455.00,1367673455.00,1367673455.00,1367673455.00,1367673455.00,1326835136.00,1326835136.00,1326835136.00,1326835136.00,1326835136.00,1326835136.00,1326835136.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1172943082.00,1066311893.00,1066311893.00,1066311893.00,1066311893.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,927227733.00,842934303.00,842934303.00,842934303.00,842934303.00,842934303.00,766303912.00,637303912.00,637303912.00,531087876.00,531087876.00,531087876.00,531087876.00,531087876.00,482807160.00,482807160.00,402339300.00,402339300.00,365763000.00,365763000.00,300000000.00,300000000.00,200000000.00,200000000.00,200000000.00,0.0
83,资本公积,1508555401.75,1508555401.75,1508643945.96,1508643945.96,1509014811.70,1509334303.21,1509257422.23,1509257422.23,1580796467.42,1430712840.21,1430712840.21,1430712840.21,1435104163.64,1427820272.27,1427820272.27,1427820272.27,1082289600.68,1082289600.68,1082289600.68,1082289600.68,1094460798.74,1093387633.03,1093108921.89,1093290374.94,1094737585.80,1093895331.77,1095882488.36,1096618780.97,1109481756.21,1110597052.76,1122794236.33,1161093519.40,1144645788.84,1147704367.70,1148227844.91,1150351108.82,1068629605.00,1069185601.73,1074720214.58,1077265907.31,1075014796.45,1076869185.24,1069703568.01,1065458484.33,1069075299.20,1072966054.95,1076996688.04,1081048023.46,1058267378.47,1058267378.47,1164898567.47,1164898567.47,1164895650.43,1164895650.43,1303979810.43,1303979810.43,1303724201.51,1303724201.51,1303724201.51,1303724201.51,1302340508.18,1302340508.18,1302340508.18,1302340508.18,1301479199.37,1301479199.37,1301479199.37,1301479199.37,1301449403.13,1301449403.13,1385742833.13,1385742833.13,1385742833.13,1385742833.13,1386057613.87,1460589466.59,310233757.12,310233757.12,336781557.32,336781557.32,336781557.32,336781557.32,336781557.32,336781557.32,336781557.32,344352750.00,342596522.66,364713800.00,364723800.00,302373700.00,302373700.00,2373700.00,2373700.00,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,3944.73,0,0,1758904.13,15334568.51,8895203.21,11718739.73,8564538.24,23168307.19,19091877.39,8310216.43,29237963.01,26307350.68,13630750.68,0,0,0,0,5792208.56,17136530.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,364771230.14,364771230.14,364771230.14,364595339.73,355997262.55,355997262.55,355997262.55,355997262.55,339604090.04,339604090.04,339604090.04,339604090.04,331703692.36,331703692.36,331703692.36,331703692.36,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,323054765.60,325893919.04,325893919.04,323054765.60,325893919.04,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,310117660.10,490815432.22,490815432.22,490815432.22,490815432.22,486819510.55,486819510.55,486819510.55,486819510.55,481960114.04,481960114.04,481960114.04,481960114.04,446694309.19,446694309.19,446694309.19,446694309.19,407031335.95,407031335.95,407031335.95,407031335.95,375534999.44,375534999.44,375534999.44,375534999.44,348755192.16,333586502.44,331859006.89,331859006.89,266393569.49,266261753.41,256954106.70,256954106.70,222051442.69,222051442.69,207644391.15,207644391.15,151015461.01,151015460.00,132791293.35,120119632.99,97482837.93,97482837.93,0,97482837.93,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,860982025.64,879794825.17,802073055.30,756453149.96,674414788.06,719398104.77,635568312.17,575509279.52,478610202.30,444907594.59,444864103.81,385750592.27,378937193.06,228241828.81,236995119.77,206427204.06,82085967.53,59778415.57,36722715.27,23736703.45,-25870736.77,-41125933.52,-64654204.99,-85057450.04,-151262483.17,-165645921.80,-188256855.54,-199125903.20,-250475504.39,-270102731.86,-304177163.16,-309517762.79,-332449975.01,-370582803.91,-421963373.52,-471759285.72,-503633600.20,-530543240.03,-618820445.10,-627177631.10,-890012454.34,-866694410.35,-783252683.82,-684529807.65,56020991.34,131963700.38,154904667.60,171673875.91,189662604.83,186486455.98,182845939.29,179862412.61,176487968.53,173046011.02,188467933.74,184165669.56,-104570189.96,42336737.59,230435214.85,225339451.34,255639747.07,230830958.57,233422175.59,191373589.86,206042919.69,181097640.36,137963410.29,106026472.41,175291699.87,159108820.91,126056337.64,88712264.30,159393128.44,-47091740.55,312653069.00,131117727.63,210002725.01,17381832.04,150944309.15,86432163.14,-4056986.92,-6728451.50,5645682.14,1935394.09,60781774.95,72896670.00,47396412.50,63358301.82,38149490.76,1976562.89,130057079.04,118223561.16,88928817.03,274826177.56,0.0
90,归属于母公司股东权益合计,4101986057.26,4120794912.06,4043161686.40,3999124794.78,3922434885.82,3961298328.74,3880215191.68,3817001957.54,3789852521.95,3561151538.23,3550326386.49,3512140621.53,3498887535.74,3328231680.12,3323354220.40,3292786304.69,2660373415.81,2638065863.85,2620802372.11,2619160682.47,2564587909.57,2548259547.11,2524452564.50,2504230772.50,2439472950.23,2424247257.57,2403623480.42,2393490725.37,2357843252.86,2339331321.94,2314614920.77,2350412757.65,2295256555.93,2260182305.89,2209325213.49,2161652565.20,2048056746.90,2021703103.80,1938960511.58,1933149018.31,1668063084.21,1693235516.99,1769511626.29,1863989418.78,2608157032.64,2687990497.43,2714962097.74,2735782641.47,2911688497.52,2908512348.67,2904871831.98,2901888305.30,2894515022.51,2891073065.00,2906494987.72,2902192723.54,2608341858.59,2755248786.14,2943347263.40,2938251499.89,2931902297.44,2907093508.94,2909684725.96,2867636140.23,2841781188.01,2816835908.68,2773701678.61,2741764740.73,2779503835.44,2763320956.48,2730268473.21,2690544454.82,2736825456.73,2515171898.02,2873503992.76,2689870113.11,1423933963.62,1231181254.57,1275767849.17,1211255703.16,1085863889.09,1083192424.51,1081159506.61,1029168502.56,1031385953.28,970604180.00,925123528.51,913954734.81,876940654.20,893849372.54,732430779.04,504822702.63,291302517.03,72452477.56,0.0
91,少数股东权益,168870494.78,164429384.95,158657688.21,153996030.74,142504655.28,142917649.85,139441294.77,139007469.00,297493009.92,344542115.44,356701485.96,362353266.77,298614420.97,290239085.78,289919856.04,287029578.86,190316556.60,185294311.79,195964909.53,196835270.21,183236499.89,150681757.64,149699741.60,31996097.39,35212182.02,31965298.54,30427250.87,30143840.19,125679631.75,120901331.52,124991034.39,121689156.91,142811496.33,141576421.98,127090065.28,128978026.07,78651993.56,83397264.10,83937083.58,87079986.67,94497455.85,268578351.35,290882111.96,285235884.38,486183482.29,490432937.74,463528258.75,471832485.34,264943307.17,282417019.35,1018646443.37,38320713.56,44463605.03,46219916.74,50721326.88,57549175.07,878125652.57,1022695565.05,1077450024.76,1076028425.91,1044157306.52,1082148547.03,1055368807.31,1024894111.66,1017380903.87,1037904094.84,1022148763.61,974705138.40,954661919.57,943147268.75,957092531.93,941904584.47,1029579237.07,954123196.96,966332991.19,809804692.37,610033617.34,545168314.22,560162880.90,544913507.00,406565361.35,397563202.74,381192909.83,345553001.89,0,271257000.00,0,207105306.18,0,181079231.21,0,86742603.54,0,0,0.0
92,所有者权益(或股东权益)合计,4270856552.04,4285224297.01,4201819374.61,4153120825.52,4064939541.10,4104215978.59,4019656486.45,3956009426.54,4087345531.87,3905693653.67,3907027872.45,3874493888.30,3797501956.71,3618470765.90,3613274076.44,3579815883.55,2850689972.41,2823360175.64,2816767281.64,2815995952.68,2747824409.46,2698941304.75,2674152306.10,2536226869.89,2474685132.25,2456212556.11,2434050731.29,2423634565.56,2483522884.61,2460232653.46,2439605955.16,2472101914.56,2438068052.26,2401758727.87,2336415278.77,2290630591.27,2126708740.46,2105100367.90,2022897595.16,2020229004.98,1762560540.06,1961813868.34,2060393738.25,2149225303.16,3094340514.93,3178423435.17,3178490356.49,3207615126.81,3176631804.69,3190929368.02,3923518275.35,2940209018.86,2938978627.54,2937292981.74,2957216314.60,2959741898.61,3486467511.16,3777944351.19,4020797288.16,4014279925.80,3976059603.96,3989242055.97,3965053533.27,3892530251.89,3859162091.88,3854740003.52,3795850442.22,3716469879.13,3734165755.01,3706468225.23,3687361005.14,3632449039.29,3766404693.80,3469295094.98,3839836983.95,3499674805.48,2033967580.96,1776349568.79,1835930730.07,1756169210.16,1492429250.44,1480755627.25,1462352416.44,1374721504.45,1031385953.28,1241861180.00,925123528.51,1121060040.99,876940654.20,1074928603.75,732430779.04,591565306.17,291302517.03,72452477.56,0.0
93,负债和所有者权益(或股东权益)总计,5641495851.45,5648155915.76,5451235567.34,5538233846.39,5469335925.44,5595291773.54,5264688082.81,5447028495.76,5278167950.30,5088855230.25,4937104308.36,5168365811.81,4687985969.89,4727093267.89,4495566822.81,4582448580.49,3208765507.88,3134544516.97,3165262427.35,3224963915.84,3134945005.35,3021513881.66,2973268214.17,2846351977.93,2778980525.82,2744722911.91,2773692850.25,2758968483.67,2798780745.79,2960470402.28,2777549510.99,2886518433.57,2586682476.10,2581297926.09,2511077192.67,2484712091.88,2972185120.39,2951226736.28,2568150807.13,2422968968.30,3531081863.89,4041126492.99,4144870629.45,4196753610.52,5052439409.84,4989117765.10,4991919886.92,5279586600.63,5134752345.81,5296041760.31,5974097008.80,4096689615.13,4117502420.31,4361032341.28,4401501524.54,4440418204.93,7509471789.53,8014285743.44,8176672469.78,8090949051.30,8184269559.09,8074632427.63,7839755013.58,7976941182.85,8357998317.60,7884067217.60,7514526109.91,7478597999.73,7495559842.86,7896234557.35,7842655675.58,7679584053.96,8014553674.99,7297072817.35,7126117112.96,7018488612.80,5964694075.61,5369829560.62,5472893401.56,5167116559.18,5117142544.79,4991938433.13,4754194528.15,4352987515.95,2391775645.26,3746446590.00,2024345526.40,3073387257.85,1896182616.08,2519008857.39,1769577594.81,2035628933.88,1220027775.48,1034587818.76,0.0
