,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,915745413.95,977909165.13,863904851.24,960764447.97,905825383.67,863013951.87,765932530.57,534185653.41,482832847.80,366917003.13,258323702.15,1087895809.72,1012218289.51,1000205184.52,536645020.61,534616814.87,487309674.75,345566190.27,371610180.86,201325720.59,219990819.92,227530589.74,673626692.58,1123867744.03,1140814929.39,1299135336.63,1704417617.38,1293814174.47,1243492476.11,1245782621.80,1289141437.97,502011579.78,489573925.66,470481859.66,517662548.33,522027916.85,415405833.79,416420370.64,486428400.09,352680808.92,317311202.35,154461109.60,194071627.87,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151554.06,340900.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,0,0,0,0,0,0,1362420.29,0,0,0,0,0,0,0,8347294.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,0,0,0,0,0,0,1362420.29,0,0,0,0,0,0,19597041.73,8347294.89,7080456.38,0,0,0,100000.00,0,0,0,160254.40,0,695643.36,48805.79,270033.71,30151.28,690659.91,37925.00,189936.77,22412.70,374347.49,127391.96,198548.16,232192.16,2589629.35,1830689.35,2718384.35,9091064.35,19841464.59,17586227.15,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,0,0,75000.00,0,280000.00,61000.00,0,0,0,107527.50,47000.00,0,0,2537449.00,121800.00,0,0,140440.00,140440.00,140440.00,140440.00,0,0,0,0,170974682.32,83975246.25,14845502.25,0,341894179.18,206304732.52,144067613.18,73682353.18,28900000.00,36474528.66,35587879.00,19561762.00,309400.00,2253337.60,2961544.96,3961544.96,5179204.96,51618.36,0.0
