,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2307991764.73,2181948705.39,1721342024.84,1910498546.60,2695008610.98,2816809934.97,2682334980.45,3022973432.17,2680901582.48,3059313321.37,3356698778.87,3386785714.77,3667346527.00,1040640701.00,1051882450.00,1519113186.00,748741403.00,936674564.00,729329554.00,1554568848.00,2427526516.00,1589127295.00,1560745612.00,2322380651.00,2393254251.00,2620790634.00,1761038866.00,1738332325.00,1142878051.00,1139841915.00,1226594477.06,1673278966.00,1456012647.88,1482552580.00,1803258709.83,3421054264.35,2697444081.11,2364614271.42,2230951078.61,2042145359.48,1339217285.21,1152104077.15,939093412.51,890762438.13,1085887329.57,1500291216.11,1904392678.95,2087997288.00,2607886414.77,888253258.04,332464239.63,564660637.89,300879091.14,534877325.54,623401573.55,870063916.25,891337040.27,1031800325.23,454014990.99,505467302.12,433056644.16,429428213.23,435716567.81,358113137.93,380619543.20,317443561.91,304404765.29,256123668.76,224135597.76,260012880.61,64053029.38,177015093.75,60081136.45,216815927.65,21836486.60,11106029.47,7847125.12,3689758.22,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000.00,0,0,0,0,0,0,0,0,0,0,6119454.95,6119454.95,7198565.95,7198565.95,7198565.95,7198565.95,8375777.95,8582447.57,20127646.35,20134180.99,22057721.27,22000487.85,18647586.14,20857117.63,20826897.05,19690192.50,24365125.13,26322695.00,74050161.50,74041503.50,116570795.69,0,0,8247346.76,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,24572643.89,23690666.21,26255810.80,22943808.31,36036613.33,30556012.89,14736815.21,58191655.30,0,10029443.27,0,8610301.42,0,59892273.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21160158.00,0,0,3000000.00,4490000.00,1495000.00,0,0,0,0,0,0,0,0,0,0,0,1950000.00,8595000.00,2500000.00,0,0,0,0,6000000.00,0,2000000.00,0,0,0,0,300000.00,3294400.00,0,1371065.60,300000.00,0,0.0
7,应收账款,24572643.89,23690666.21,26255810.80,22943808.31,36036613.33,30556012.89,14736815.21,58191655.30,6494590.68,10029443.27,9998738.91,8610301.42,59486307.00,59892273.00,57892749.00,56916389.00,52561082.00,52591746.00,51918693.00,54081786.00,34360456.00,38468536.00,37522543.00,77031883.00,2391389.00,1936804.00,5226822.00,1565322.00,6349521.00,2951404.00,3521462.40,21432641.00,4354888.99,5148864.00,6182488.62,81724556.25,5401205.69,3425872.59,3524196.27,3534263.22,23466496.63,7786074.89,21711844.07,9495683.07,11698751.16,9129876.25,7754471.15,15235759.15,19292073.55,12216051.70,16682669.45,65821965.59,8839495.92,14312733.77,15199017.61,15516018.10,13844775.71,17232369.77,13222497.89,14624697.02,36722829.78,41832523.03,22033748.85,21953016.42,14946857.07,21076484.95,41608278.60,68210422.08,0,0,0,0,37635979.35,24976864.46,27929744.75,28276628.38,10213117.71,11351159.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,390328437.53,413418138.15,414092228.05,414146998.86,425000662.60,418683894.11,423202266.97,419045401.00,423882347.17,433491971.48,513481389.15,498579293.97,684895371.00,658848096.00,599464507.00,666020519.00,635811627.00,693972629.00,653660756.00,683652773.00,944284878.00,896806940.00,630334685.00,596711938.00,520283373.00,667333967.00,467708159.00,486684194.00,587600667.00,616761828.00,609451770.00,459547001.00,1820007753.58,1624785901.00,1316401727.55,400268623.66,1030538357.94,246066685.22,200847401.26,204352517.52,766320384.28,876589000.32,700763088.08,1018123156.61,715249483.05,947442679.69,444222039.33,676469922.91,166060286.51,194267675.38,243721460.61,178125446.82,752015.00,780665.00,765618.00,729185.00,729185.00,727725.00,754225.00,729405.00,1450905.00,1450905.00,725500.00,1075500.00,998500.00,0,0,0,0,0,0,95.80,7064292.09,3270547.76,6564864.18,1759994.21,228284.47,2742180.00,0.0
10,其他应收款(合计),211459829.74,387942725.66,406836366.48,390645054.83,257118493.23,154694161.88,131649248.86,131805710.44,0,208349088.03,0,215364001.59,0,304095261.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,4910287.24,4910287.24,0,0,0,0,0,0,16305536.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
