57,其他应付款(合计),231955937.89,202027049.66,215530430.81,244716779.36,248590940.43,175494819.96,350956008.70,210873338.78,0,223788240.97,0,235274297.66,0,218115280.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,应付利息,16659444.98,18803709.49,27308251.55,21120729.60,0,6393940.51,1888060.21,8228963.76,6291353.41,5783212.46,11924253.11,7385695.29,5218069.69,7478621.71,7471472.45,7620009.61,11825659.34,13650359.89,13106515.44,9854895.00,9076873.24,5327765.75,5414355.90,7720370.66,4541509.02,2416192.87,2568339.69,4845658.94,8377044.80,17227054.25,18445892.47,18342406.07,655803.50,599053.49,592177.31,668266.60,2046352.23,884792.58,590841.49,790554.90,794713.77,983313.07,617788.52,694236.49,921405.43,1539909.22,870257.54,1298492.41,200275.00,339160.68,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,300054.04,300054.04,300054.04,300000.00,0,0,0,0,0,48351313.78,0,0,0,83299257.30,0,0,0,0,0,0,0,0,20824814.33,0,0,9419107.20,0,0,0,0.00,0,0,21191.01,21191.01,21191.01,21191.01,21191.01,16597994.39,16597994.39,16597994.39,261341.77,989332.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,其他应付款,0,182923286.13,0,223296049.76,248590940.43,169100879.45,349067948.49,202644375.02,431424516.98,169653714.73,187581495.54,227888602.37,116114806.18,127337401.40,117184051.53,118444813.53,125945033.29,118773340.16,112718937.63,119603841.40,120839382.83,123700056.08,147503575.94,139139962.72,135884909.00,146600595.37,137341699.34,120352297.56,125983405.26,132801815.97,178753506.47,136585947.63,142780978.75,158972732.13,151026233.79,195983738.69,243385301.47,214043064.67,86991173.91,74952581.81,170784742.30,88826059.16,43804841.36,42605863.06,36003871.79,9910697.28,12536358.64,10803568.67,2470165.20,1706001.30,2199930.10,1706919.51,2348165.11,2260379.81,2316265.54,1893098.04,3152267.63,2761373.11,2829053.75,2641706.60,3069756.86,2813551.08,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212745.00,0,0,0,142655.91,0,0,0,150450.00,189273.25,146135.00,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,20000000.00,20000000.00,20000000.00,20000000.00,20000000.00,20000000.00,20000000.00,281367992.07,20000000.00,20000000.00,20000000.00,20000000.00,660742732.91,648681090.41,836623563.69,824565773.41,97664451.65,94640308.05,134444189.68,134011917.00,20000000.00,20000000.00,20000000.00,20000000.00,0,0,0,0,0,0.00,0,0,0,0,47500000.00,47500000.00,52500000.00,62500000.00,51000000.00,51000000.00,56000000.00,40000000.00,0,0,0,31288650.00,31956900.00,46756900.00,52266200.00,36601300.00,36601300.00,51713050.00,32006000.00,25000000.00,42006000.00,42105300.00,42414350.00,12414350.00,0,0,10000000.00,2100000.00,0.0
65,其他流动负债,0,0,0,0,0,0,0,0,0,0,1506222.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,65950.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,流动负债合计,9631384942.20,10454583839.76,10986527393.44,10714554542.79,9644296506.65,8852760295.26,8758882950.79,8491618065.34,7462969686.16,6606163474.56,6781621506.76,6202526779.78,4983757590.60,4740301428.26,4878514632.44,5090965290.56,4102508714.30,3962339609.80,4557160357.47,4319035469.91,4192985609.76,3939131054.28,3828404326.12,3681038848.90,3839189287.36,3795491708.43,4552920096.82,4068619393.84,4080626470.84,4246804242.76,4409371704.01,3594600831.01,3564223977.04,3626341959.91,3419731091.20,3194452465.98,2989356567.15,3352542410.56,3186939214.72,2605456087.76,2314605604.62,2811902291.55,186796717.34,201942509.25,240699507.60,233584301.83,197166588.75,198036243.88,207891703.93,183185026.93,195088542.62,213466051.22,186916115.89,196058269.72,210249208.56,193373609.86,169777773.28,142037161.28,211161069.05,197184882.03,198335072.82,149081124.93,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,1166315271.57,450727771.57,473990439.57,276172939.57,277172939.57,277172939.57,281951109.44,131951109.44,297717036.57,337089200.05,346023538.72,373733759.44,362017957.86,377534934.29,378356111.75,379976292.20,573361042.80,564334910.10,258655018.00,260877418.00,375513521.83,340093511.57,176880468.87,175851958.02,62251818.00,62251818.00,62251818.00,62251818.00,62771762.97,62771762.97,62771762.97,62771762.97,12535926.62,12535926.62,12535926.62,12535926.62,12081818.00,12081818.00,59581818.00,59581818.00,74581818.00,110581818.00,2581818.00,2581818.00,10081818.00,10081818.00,10081818.00,10081818.00,10081818.00,42683118.00,42683118.00,42909800.73,63087818.00,80352000.00,95352000.00,95550600.00,85169900.00,105169900.00,117584250.00,117584250.00,65189544.50,42877510.00,0.0
69,应付债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639282657.45,627208789.95,615139038.45,603073403.95,638230992.39,626180589.39,614133993.39,602091208.39,636854756.39,624830596.39,612809966.39,600792846.39,634900449.32,622900449.32,610904549.32,598907049.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,0,4367138.45,0,4567138.45,0,4567138.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,4367138.45,0,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4367138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,4567138.45,28845607.40,28845607.40,28845607.40,28845607.40,28850167.28,28850167.28,28850167.28,28850167.28,24567138.45,24567138.45,24567138.45,24567138.45,24367138.45,24367138.45,4367138.45,4367138.45,4567138.45,4567138.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11787779.00,0,0,0,0,172008.58,172008.58,172008.58,172008.58,175008.58,275008.58,677212.08,684789.58,0,0,0,0,117239500.00,117239500.00,116989500.00,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,400000.00,1918399.16,7174869.90,1559235.25,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,33875208.05,34628560.18,36028210.27,35332287.97,5247951.82,5589807.84,5130694.91,7094881.82,5630174.61,6417687.31,5955339.53,6541301.51,6171074.95,4657663.70,5039776.31,4481156.41,9795249.23,9782902.38,9634815.12,7321088.11,6481763.52,6481763.52,6556462.41,6556462.41,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,192920.80,192920.80,0,0,0,0,0,0,187728.64,187728.64,187728.64,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,109625277.32,123631591.73,124440615.44,138378058.55,139406060.93,141529306.95,142284580.65,156168273.75,155321538.06,157300240.06,160191066.08,176432160.31,167886808.20,157443585.75,158186906.92,171812497.88,169911276.28,170433240.43,168824491.82,184667088.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122346089.85,122910734.90,123556195.74,129035146.21,127005567.12,127431504.71,126192040.38,131787296.95,105468708.98,105685610.90,125958181.81,126163964.74,108976725.85,105997394.80,106100063.75,106106953.40,0,0,200000.00,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,非流动负债合计,1314182895.39,613355061.93,638826403.73,454250424.54,426194090.77,428659192.81,433733523.45,299581403.46,463035887.69,505174265.87,516537082.78,561274359.71,540642979.46,544203322.19,546149933.43,560837084.94,1396917364.21,1376326981.31,1056820501.84,1072293915.66,1147139506.04,1100233737.83,925694258.86,918101913.48,855129757.49,843531535.08,830271440.75,823849577.32,832166097.13,820482999.05,829161873.46,817377733.89,146079790.92,143100459.87,143203128.82,143210018.47,153888456.45,153888456.45,181138456.45,164148956.45,79341877.25,115341877.25,2581818.00,2581818.00,10081818.00,10081818.00,10081818.00,10081818.00,10269546.64,42870846.64,42870846.64,42909800.73,63087818.00,80352000.00,95352000.00,95550600.00,85169900.00,105569900.00,117984250.00,119502649.16,72364414.40,44436745.25,0.0
80,负债合计,10945567837.59,11067938901.69,11625353797.17,11168804967.33,10070490597.42,9281419488.07,9192616474.24,8791199468.80,7926005573.85,7111337740.43,7298158589.54,6763801139.49,5524400570.06,5284504750.45,5424664565.87,5651802375.50,5499426078.51,5338666591.11,5613980859.31,5391329385.57,5340125115.80,5039364792.11,4754098584.98,4599140762.38,4694319044.85,4639023243.51,5383191537.57,4892468971.16,4912792567.97,5067287241.81,5238533577.47,4411978564.90,3710303767.96,3769442419.78,3562934220.02,3337662484.45,3143245023.60,3506430867.01,3368077671.17,2769605044.21,2393947481.87,2927244168.80,189378535.34,204524327.25,250781325.60,243666119.83,207248406.75,208118061.88,218161250.57,226055873.57,237959389.26,256375851.95,250003933.89,276410269.72,305601208.56,288924209.86,254947673.28,247607061.28,329145319.05,316687531.19,270699487.22,193517870.18,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),1519375555.00,1519375555.00,1519375555.00,1519375555.00,1519375555.00,1519375555.00,1012917037.00,1012917037.00,1012917037.00,1007319037.00,1007319037.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,832992573.00,555328382.00,555328382.00,555328382.00,277664191.00,277664191.00,277664191.00,235111000.00,235111000.00,235111000.00,235111000.00,235111000.00,235111000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,60000000.00,60000000.00,60000000.00,60000000.00,0.0
83,资本公积,2467519273.17,2409477988.95,2524697991.75,2524697991.75,2524814264.19,2524814264.19,3031272782.19,3031272782.19,3030046770.96,3011976015.42,3011976015.42,1005173566.43,1002764118.80,1002764118.80,1002764118.80,1002764118.80,1002631688.34,1002631688.34,1002631688.34,1002631688.34,998123816.28,1017569106.84,1017793203.51,1017793203.51,1002196242.22,1002196242.22,1002196242.22,1002196242.22,993092754.40,1002092754.40,1273756945.40,1270756945.40,1261460211.27,1534634920.45,1571634920.45,1534634920.45,580435948.01,580435948.01,597508261.19,597508261.19,832188550.88,828443145.70,118542600.77,118542600.77,118542600.77,118542600.77,118542600.77,118542600.77,119537454.89,119537454.89,119552522.89,119442929.00,119442929.00,119442929.00,119442929.00,119442929.00,119442929.00,119442929.00,28207541.90,28207541.90,28207541.90,28207541.90,0.0
84,减：库存股,600011142.54,600011142.54,444732842.78,196148159.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,-33284695.10,-64850991.84,-44424540.74,143822.04,-56303346.35,-19197515.15,-21286186.95,8364956.25,-29118662.68,-16602639.36,-47623107.63,-50989702.37,3845827.03,5484315.97,35301084.70,15789700.51,32149185.34,78889760.93,66744736.48,70638821.55,67577645.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,192694057.98,192694057.98,192694057.98,192694057.98,135269234.62,135269234.62,135269234.62,135269234.62,111970413.77,111970413.77,111970413.77,111970413.77,98941056.96,98941056.96,98941056.96,98941056.96,93376825.43,93376825.43,93376825.43,93376825.43,85165108.50,85165108.50,85165108.50,85165108.50,77854170.61,77854170.61,77487805.27,71220034.36,70289637.15,74440920.67,58111039.63,58111039.63,52104481.60,52104481.60,50312888.21,50312888.21,43277478.00,43277478.00,43277478.00,43277478.00,53939326.09,53939326.09,11682039.47,11682039.47,11682039.47,11682039.47,11682039.47,11682039.47,12250958.26,12250958.26,12266968.38,14779255.23,14585969.61,14585969.61,14585969.61,14585969.61,13403753.75,13403753.75,13403753.75,13403753.75,10595649.87,7040702.84,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,2787675958.80,2731914937.93,3054909522.22,2883158193.66,2920611353.24,2741137072.39,2914431692.93,2695260089.00,2646058092.17,2479966137.41,2255728424.04,2089533784.84,2024505056.03,1924170013.06,1808500940.31,1706704352.91,1666288434.42,1601775766.82,1478248548.45,1393828950.73,1432283796.84,1375097878.40,1283900055.86,1254396176.31,1223679911.18,1176849095.24,1122776829.77,1084731966.06,1075764025.95,1041952996.26,1098027653.50,1062637360.74,981320506.41,902903491.45,817843530.41,719000783.07,601995446.45,532372075.89,443329238.06,368002768.58,96941845.22,47076130.48,-17020643.46,-15784085.22,-70895045.65,-55816821.00,-44027682.10,-18284241.12,7331306.84,25185947.95,34583489.57,35829741.27,27203510.61,33486734.40,38549092.59,43393035.12,47279258.83,46082564.21,43002041.42,49495700.21,34979323.82,29448999.72,0.0
90,归属于母公司股东权益合计,6333969007.31,6188600405.48,6802519743.43,6923921461.38,7043767060.70,6901398611.05,7072604559.79,6883084099.06,6771873651.22,6594628964.24,6339370782.60,3988680635.67,3963048631.82,3864352077.79,3778499773.77,3657191802.18,3627438706.53,3609666614.52,3473994371.70,3393468859.05,3416142940.19,3358164091.70,3267489729.35,3241867330.58,3184417495.81,3134930561.95,3072886821.22,3025655702.63,3002798839.42,2983179407.97,3019549923.81,2986738256.36,2883002464.64,2798550554.10,2745242459.42,2606674958.85,1479797642.55,1407869869.80,1333605511.23,1258279041.75,1238244400.84,1182472913.87,213203996.78,214440555.02,159329594.59,174407819.24,186196958.14,211940399.12,239119719.99,256974361.10,266402980.84,270051925.50,261232409.22,267515633.01,272577991.20,277421933.73,280125941.58,278929246.96,144613337.07,151106995.86,133782515.59,124697244.46,0.0
91,少数股东权益,337496630.68,346095843.99,406923943.89,369596400.08,409985779.75,380866739.07,375587737.74,356868059.55,339563162.33,344683463.86,337074592.79,246347283.58,122274302.45,103237622.03,90196171.92,88695592.59,85518079.64,75519791.73,75212376.62,76158428.90,72614615.63,76048586.55,79141381.31,77506570.02,80686948.27,80863599.58,86593177.50,90717266.94,94824710.00,100837469.99,85192995.55,89806354.08,28232343.12,30373797.15,29905929.80,28708325.59,20900611.63,21179418.37,22116176.80,21917435.41,18101917.33,17283659.81,4479206.04,4757839.82,5117285.65,5496104.83,5599068.62,6109811.31,6357279.19,6853474.15,6939116.39,6826668.89,6725427.78,6802224.44,6629918.20,6620382.02,6556685.53,6400673.48,6300296.89,6144933.54,5813333.14,6692418.92,0.0
92,所有者权益(或股东权益)合计,6671465637.99,6534696249.47,7209443687.32,7293517861.46,7453752840.45,7282265350.12,7448192297.53,7239952158.61,7111436813.55,6939312428.10,6676445375.39,4235027919.25,4085322934.27,3967589699.82,3868695945.69,3745887394.77,3712956786.17,3685186406.25,3549206748.32,3469627287.95,3488757555.82,3434212678.25,3346631110.66,3319373900.60,3265104444.08,3215794161.53,3159479998.72,3116372969.57,3097623549.42,3084016877.96,3104742919.36,3076544610.44,2911234807.76,2828924351.25,2775148389.22,2635383284.44,1500698254.18,1429049288.17,1355721688.03,1280196477.16,1256346318.17,1199756573.68,217683202.82,219198394.84,164446880.24,179903924.07,191796026.76,218050210.43,245476999.18,263827835.25,273342097.23,276878594.39,267957837.00,274317857.45,279207909.40,284042315.75,286682627.11,285329920.44,150913633.96,157251929.40,139595848.73,131389663.38,0.0
93,负债和所有者权益(或股东权益)总计,17617033475.58,17602635151.16,18834797484.49,18462322828.79,17524243437.87,16563684838.19,16640808771.77,16031151627.41,15037442387.40,14050650168.53,13974603964.93,10998829058.74,9609723504.33,9252094450.27,9293360511.56,9397689770.27,9212382864.68,9023852997.36,9163187607.63,8860956673.52,8828882671.62,8473577470.36,8100729695.64,7918514662.98,7959423488.93,7854817405.04,8542671536.29,8008841940.73,8010416117.39,8151304119.77,8343276496.83,7488523175.34,6621538575.72,6598366771.03,6338082609.24,5973045768.89,4643943277.78,4935480155.18,4723799359.20,4049801521.37,3650293800.04,4127000742.48,407061738.16,423722722.09,415228205.84,423570043.90,399044433.51,426168272.31,463638249.75,489883708.82,511301486.49,533254446.34,517961770.89,550728127.17,584809117.96,572966525.61,541630300.39,532936981.72,480058953.01,473939460.59,410295335.95,324907533.56,0.0
