79,非流动负债合计,1018007399.96,1247554912.83,1124437947.44,1173816941.78,1487743615.49,1311256294.89,1386072742.37,784274172.53,903763441.81,1017435379.24,969098030.33,1000038484.82,867951668.42,648191135.39,654712256.76,503402611.05,434284934.19,343494243.95,368104470.70,319927759.30,147054999.85,147329999.86,147604999.87,127600579.05,125966345.69,68249999.90,68524999.91,36011145.09,74937665.10,70349999.94,69624999.95,69899999.96,210253707.65,221434957.66,222803707.67,153078707.68,244362909.76,249157280.30,256553198.65,261376070.43,255574051.94,257168949.17,213234608.36,205694900.44,211971294.55,101358129.50,56767672.01,19487672.01,80228167.42,82106640.79,82141588.70,82570578.11,112989597.11,53340246.88,53961859.22,47661859.22,55663640.53,55663640.53,56303423.11,56324698.37,54737887.31,56757345.45,56998906.27,17381182.24,21564092.42,11847514.60,12027735.94,12290229.58,9027034.99,8995703.53,9390075.56,9390075.56,0,0,0,0,0,0,12210.33,24420.66,75118.28,75123.28,99544.06,99544.06,123964.84,131000.00,0,0,0,0,0,500.00,0,0,0,0.0
80,负债合计,8493612849.14,7778115285.05,7685866782.02,7787250671.08,8751365380.23,8348529597.68,8410319287.93,8056994391.00,7356587930.49,6806741628.33,6772710858.66,6824886205.10,6526105957.49,5919385918.16,5677859287.40,5806559949.26,5517641542.03,5343254698.74,5007031601.57,5641952421.05,2228214538.47,1927228374.96,1761159994.88,2037906524.84,2109044714.05,1936662465.31,2004789361.03,2232892654.09,2028763111.38,2018616644.04,1913386157.27,2043826077.37,2564392817.80,2580802065.58,2609312616.36,2890022328.30,3249607373.19,2919732163.77,3050019975.68,2732413246.36,2902039153.30,2918016205.46,2483989558.86,2219101177.86,2700047687.72,2643261559.30,2605643894.02,2611171767.29,2602059430.62,2347856261.85,2293889227.06,2280324202.96,2939260998.56,2144242261.14,2073064519.59,1742902189.22,2150573723.95,1796849909.97,1822277381.07,1777552056.46,1787695215.39,1733455689.10,1707648546.92,1578566742.56,1625286707.46,1363960162.28,1413002012.00,1289237377.15,1528235591.68,1739781983.23,1804599380.17,1772103683.14,779056144.81,897362288.38,584142647.69,415011333.03,566876146.52,633266067.39,450090740.79,447614622.06,349062176.27,369170330.33,292739686.48,308724536.13,266628139.98,205258000.00,63141674.57,55771038.73,41048795.25,30359553.11,3376111.40,2685831.79,1607075.86,4806838.94,5575996.15,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,2194891204.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1726486674.00,1241263225.00,1241263225.00,970447028.00,970447028.00,970447028.00,970447028.00,970447028.00,970447028.00,970447028.00,970447028.00,970447028.00,970447028.00,485223514.00,485223514.00,485223514.00,485223514.00,373249114.00,373249114.00,373249114.00,373249114.00,373249114.00,373249114.00,373249114.00,186624000.00,186624000.00,186624000.00,186624000.00,155520000.00,155520000.00,103680000.00,103680000.00,103680000.00,103680000.00,103680000.00,86400000.00,86400000.00,72000000.00,72000000.00,30000000.00,30000000.00,20000000.00,10000000.00,10000000.00,10000000.00,10000000.00,5000000.00,0.0
83,资本公积,458465019.69,458465019.69,458465019.69,458465019.69,347374277.11,347374277.11,347374277.11,347374277.11,347374277.11,347374277.56,144916426.83,144916426.83,144916426.83,144916426.83,144916426.83,144916426.83,144916426.83,144916426.83,144916426.83,144916426.83,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,898273671.58,887273671.58,352421565.58,352421565.58,352421565.58,352421565.58,352421565.58,352421565.58,352421565.58,347271565.58,347271565.58,347271565.58,347271565.58,456820857.62,747955423.71,747955423.71,323178953.73,323178953.73,323178953.73,323178953.73,323178953.73,323249801.89,323162124.46,323161704.19,323161704.19,322827052.15,662483511.95,662483511.95,662483511.95,672443932.40,173237483.77,173237483.77,173237483.77,173237483.77,173237483.77,173237483.77,173237483.77,359862522.03,359862517.83,359861401.05,359861401.05,117028441.05,117028441.05,117028441.05,117028441.05,117028441.05,117028441.05,116991256.90,116991256.90,117009578.32,117010000.00,117009578.32,46792420.00,46792420.00,55282420.00,5570920.00,5570920.00,4897069.00,0,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,-9031312.00,-8793404.62,-8281080.81,-7296898.82,43838498.46,38566850.28,38798131.23,41195788.58,51359139.20,54615055.20,56952319.58,56113222.15,14107808.61,21465936.71,22337840.72,28948635.16,13881130.93,33349505.00,-7273492.68,-7404330.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,15267989.26,15267989.26,15267989.26,15267989.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32716314.98,32716314.98,32716314.98,32716314.98,17850296.86,17850296.86,17850296.86,17850296.86,17850296.86,17850296.86,17850296.86,17850296.86,16427046.48,16427046.48,16427046.48,16427046.48,7611763.02,7611763.02,7611763.02,7611763.02,7611763.02,7611763.02,7611763.02,7611763.02,0,0,0,0,245184284.23,245184284.23,245184284.23,257422233.27,222726315.86,222726315.86,222726315.86,222726315.86,166498294.55,166498294.55,166498294.55,166498294.55,115837949.99,115837949.99,115837949.99,115837949.99,80994335.86,80994335.86,80994335.86,80994335.86,42712563.31,42712563.31,42712563.31,42712563.31,36243881.57,31521581.57,14980518.93,14980518.93,42699415.25,43095870.19,32937999.70,32818496.80,24871367.83,24760235.88,16753539.36,16934648.58,10742996.88,10743000.00,4692458.60,2006048.73,1329545.34,212585.85,0,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,174410603.03,308907358.14,411958936.53,569271240.49,251048631.67,336874820.98,405578172.57,481846159.36,1107488394.54,1180597935.05,1230581327.02,1325936254.36,1145509646.12,1183995297.89,1227296560.92,1282356575.81,1194227672.66,1201521157.95,1225205445.71,1198707178.43,1326542627.54,1287307526.99,1228147070.35,1216048765.04,1219194590.58,1215750454.01,1203826093.70,1186868070.51,1149060189.45,1146586004.60,1135339790.20,1128313058.51,1074914663.79,1068379034.94,1024498320.69,999409469.02,863623671.24,823499573.84,817974607.01,784634957.84,739332984.86,750025846.77,740095721.09,724614154.22,702073604.80,700738621.49,656710362.03,608059947.40,203120292.49,344038273.12,320108890.33,384038918.62,369356505.20,318418257.77,297111465.73,253755999.06,268908811.92,209382054.14,195337896.26,157324566.88,162111349.57,248827314.42,224185501.36,193759213.97,194212031.53,161950443.46,112500168.66,89119162.82,0,54675106.97,9183980.07,-2140910.15,-5802011.15,-91254971.98,-103858114.59,-166473238.97,63066571.63,36960555.48,80078346.07,63978021.03,55730660.78,39822817.64,29400952.90,14021889.54,14549680.88,21695000.00,14560338.21,11060226.17,4058465.99,3092917.04,1645371.82,777189.52,848706.29,657808.07,472534.43,0.0
90,归属于母公司股东权益合计,2834003503.98,2968738166.47,3072302068.67,3230598554.62,2837152611.24,2917707152.37,2986641784.91,3065307429.05,3701113014.85,3777478471.81,3627341277.43,3721857107.34,3499425085.56,3545268865.43,3589442032.47,3651112841.80,3547916434.42,3574678293.78,3557739583.86,3531110478.86,4445001381.98,4405825620.41,4346467814.90,4334370364.87,4323376482.97,4320203506.60,4309332247.39,4292761198.29,4255621435.43,4252806410.38,4241267814.24,4234071949.38,4180685287.41,4174232717.13,4129719669.87,4105809045.99,3950308240.30,2907981899.30,2902011297.10,2869572202.63,2822246100.57,2832852032.92,2822160534.18,2807640432.82,2773679900.17,2774213959.58,2730567239.97,2680741267.82,2628569151.32,2576470044.93,2552472361.82,1933356301.71,1885293405.69,1834648045.10,1813212695.72,1769815023.82,1728756081.11,1667345635.56,1655444922.80,1615899285.24,1571223379.71,1511367127.28,1487232982.99,1456806695.60,1432873813.79,789431377.09,739981102.29,716600096.45,666072329.60,643874268.05,598383141.15,587561531.05,574334487.35,484354176.62,455539170.18,391924828.93,378314427.93,352604866.72,333724786.82,317504958.88,301310469.64,285291494.57,266825749.16,234347795.02,228702256.08,221448000.00,208262375.13,89858694.90,82862828.81,78806362.82,17216291.82,16348109.52,15745775.29,15448676.07,5472534.43,0.0
91,少数股东权益,11770074.27,12422668.89,13075495.59,13588165.96,9981991.01,10313236.86,10240085.13,9450145.14,8264197.97,9365717.35,9907544.83,10280480.78,7072983.82,7500274.84,7668282.51,4615606.75,2804413.94,2993688.44,2998445.98,3035774.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20515672.45,20653523.74,19924258.40,20919437.87,21463552.26,21634578.37,21926340.93,22343012.16,21194554.23,41172559.47,33740367.24,36412926.36,23300014.68,23657212.72,22923754.25,22951314.68,23870827.93,22252831.84,21902473.39,22779813.55,20260388.87,21047116.47,18831832.55,21127846.15,22904289.03,25014117.04,23670421.78,23970838.91,20858244.46,19413191.46,14489425.91,16153718.52,32486256.18,30257682.23,29509484.38,31806405.67,46918390.30,43247812.43,9639735.06,0,1216201.59,18501702.85,19954379.27,21951082.37,44744188.79,41091375.66,33310975.76,11577616.71,1004108.86,2900000.00,922623.80,921868.35,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,2845773578.25,2981160835.36,3085377564.26,3244186720.58,2847134602.25,2928020389.23,2996881870.04,3074757574.19,3709377212.82,3786844189.16,3637248822.26,3732137588.12,3506498069.38,3552769140.27,3597110314.98,3655728448.55,3550720848.36,3577671982.22,3560738029.84,3534146253.48,4445001381.98,4405825620.41,4346467814.90,4334370364.87,4323376482.97,4320203506.60,4309332247.39,4292761198.29,4255621435.43,4252806410.38,4241267814.24,4234071949.38,4180685287.41,4174232717.13,4129719669.87,4105809045.99,3970823912.75,2928635423.04,2921935555.50,2890491640.50,2843709652.83,2854486611.29,2844086875.11,2829983444.98,2794874454.40,2815386519.05,2764307607.21,2717154194.18,2651869166.00,2600127257.65,2575396116.07,1956307616.39,1909164233.62,1856900876.94,1835115169.11,1792594837.37,1749016469.98,1688392752.03,1674276755.35,1637027131.39,1594127668.74,1536381244.32,1510903404.77,1480777534.51,1453732058.25,808844568.55,754470528.20,732753814.97,698558585.78,674131950.28,627892625.53,619367936.72,621252877.65,527601989.05,465178905.24,391924828.93,379530629.52,371106569.57,353679166.09,339456041.25,346054658.43,326382870.23,300136724.92,245925411.73,229706364.94,224348000.00,209184998.93,90780563.25,82862828.81,78806362.82,17216291.82,16348109.52,15745775.29,15448676.07,5472534.43,0.0
93,负债和所有者权益(或股东权益)总计,11339386427.39,10759276120.41,10771244346.28,11031437391.66,11598499982.48,11276549986.91,11407201157.97,11131751965.19,11065965143.31,10593585817.49,10409959680.92,10557023793.22,10032604026.87,9472155058.43,9274969602.38,9462288397.81,9068362390.39,8920926680.96,8567769631.41,9176098674.53,6673215920.45,6333053995.37,6107627809.78,6372276889.71,6432421197.02,6256865971.91,6314121608.42,6525653852.38,6284384546.81,6271423054.42,6154653971.51,6277898026.75,6745078105.21,6755034782.71,6739032286.23,6995831374.29,7220431285.94,5848367586.81,5971955531.18,5622904886.86,5745748806.13,5772502816.75,5328076433.97,5049084622.84,5494922142.12,5458648078.35,5369951501.23,5328325961.47,5253928596.62,4947983519.50,4869285343.13,4236631819.35,4848425232.18,4001143138.08,3908179688.70,3535497026.59,3899590193.94,3485242662.00,3496554136.42,3414579187.85,3381822884.13,3269836933.42,3218551951.69,3059344277.07,3079018765.71,2172804730.83,2167472540.20,2021991192.12,2226794177.46,2413913933.51,2432492005.70,2390968339.74,1400309022.46,1424964277.43,1049321552.93,806936161.96,946406776.04,1004372636.96,803769906.88,787070663.31,695116834.70,695553200.56,592876411.40,554649947.86,496334504.92,429606000.00,272326673.50,146551601.98,123911624.06,109165915.93,20592403.22,19033941.31,17352851.15,20255515.01,11048530.58,0.0
