,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,15347892058.00,12085273991.00,18591822929.00,18475527141.00,15735898344.00,8889372436.00,15552446041.00,11100350893.00,14951304947.00,9161747049.00,14829480833.00,11638240506.00,8312784392.00,13831935999.00,6228396612.00,8237909745.00,11407709443.00,9374936584.00,10733550373.00,9638517206.00,15144451676.00,8231476385.00,9717299426.00,8785439966.00,8505323038.00,8251430721.00,9233190939.00,7753976194.00,6547531039.00,8456487659.00,5073654319.00,4678809979.00,4944753962.00,9805303490.00,7359308623.00,10153209322.00,5861166763.00,4218442993.00,6060801278.00,9017190649.00,6489196318.00,6085715021.00,4573336328.00,4677747639.00,6056564727.00,7954553316.00,7823859551.00,7789551415.00,7466137957.00,4499376195.00,6602628507.00,6437511108.00,5623521932.00,4918707553.00,5773536537.00,785200273.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7337988541.00,8283961441.00,7931612971.00,6351880902.00,6342149866.00,7052576325.00,6777774861.00,5760561814.00,0,7241182424.00,0,5938608827.00,0,6310074987.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0.00,0.00,618145214.00,98601590.00,315334657.00,750022876.00,447945357.00,416217765.00,589814728.00,1425377256.00,1678542586.00,1428986763.00,1906895393.00,2154522861.00,1748344294.00,414536669.00,389549703.00,26243726.00,32516000.00,39300300.00,26399790.00,15145410.00,13874000.00,11097357.00,2815005.00,15468325.00,17201920.00,7664296.00,11200000.00,5350000.00,7223000.00,11050000.00,4700000.00,4300000.00,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,7337988541.00,8283961441.00,7313467757.00,6253279312.00,6026815209.00,6302553449.00,6329829504.00,5344344049.00,6329555160.00,5815805168.00,6056238676.00,4509622064.00,4917731232.00,4155552126.00,2117328938.00,2710223049.00,2825155672.00,2581542274.00,5210755133.00,2316828381.00,2148037046.00,2452681300.00,4234097421.00,2080795737.00,2183370257.00,1919471215.00,3906882777.00,2041066447.00,1874426063.00,1898369847.00,2373865301.00,1021196084.00,2421140491.00,2121679796.00,3161153497.00,2023840830.00,2613440904.00,1256618567.00,2912709211.00,2530041043.00,2138005617.00,1621060517.00,1557168629.00,656208338.00,701352638.00,1507024072.00,772955733.00,918487345.00,104511076.00,66031759.00,57909374.00,33254644.00,46040146.00,43742568.00,52466568.00,3003806.00,0.0
8,应收款项融资,943524477.00,687554896.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
