,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2224694908.79,1627077549.57,1541111803.47,1422101805.55,1372833789.23,1458680131.77,1424779086.72,1507534487.79,1703601167.97,1469561539.24,1341474990.29,1553813782.39,1603020369.26,1687295686.07,2410359922.15,2087903363.74,1437970103.61,1522266771.65,1833939490.87,539187276.52,561141182.01,657709887.29,658334506.85,683962961.87,764727153.13,781159694.87,735548703.97,665075907.15,671220727.03,741295970.90,717341187.65,780170957.91,869621362.92,960203460.67,1062682104.15,1242679068.96,1543643722.88,604250317.79,597303802.06,630197751.21,467616683.67,479587968.97,405412169.77,416807512.31,464921235.85,504648328.88,602815399.21,632369051.04,614105953.17,667331017.65,173390471.71,158252559.89,171280887.68,121911288.58,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317100.00,1060200.00,1784100.00,537900.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1611759825.11,2157891526.25,1848776752.26,1664472847.01,1718201469.79,1943657576.65,1997007591.56,1639082288.35,1613369797.67,0,1384599854.99,0,1281263230.41,0,949181835.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,88834856.05,84784425.40,48970639.77,48320205.27,0,66220464.23,66985655.11,63254375.25,12083261.36,38199942.76,28146493.53,47716782.17,51887417.88,40870289.42,45134343.94,27107556.21,20531591.35,10586908.89,6034732.38,16536991.78,11673294.22,9184473.29,2976020.10,5202946.69,11440294.25,5385245.33,7493607.76,13722217.55,21168592.77,24328257.59,17795084.91,4630293.94,5707541.67,3935162.72,15317374.69,9607112.93,2317975.84,0,14513579.64,0,9024754.00,3150911.24,4603629.46,300000.00,5477555.88,1418353.62,2621113.88,0,0,50000.00,0,6444992.22,240000.00,0.0
7,应收账款,1611759825.11,2069056670.20,1763992326.86,1615502207.24,1669881264.52,0,1930787127.33,1572096633.24,1550115422.42,1631549283.09,1346399912.23,1212956564.50,1233546448.24,1270296917.97,908311546.41,490297438.42,492286701.48,460715255.09,433432736.13,387896333.00,400956294.66,418690386.57,398677978.36,356105897.26,337727465.54,324614611.73,339194311.24,309735768.01,326140245.99,322772110.18,306862202.69,268980578.87,227174160.21,282908127.58,311323004.41,294354913.76,276563182.77,319036539.04,333561277.11,258406825.81,260420720.57,295190987.33,245039269.25,185725533.49,191540255.84,263542269.17,231508459.25,221253236.24,243510902.86,262659225.62,215242415.86,212516589.83,156430478.61,127966730.06,0.0
8,应收款项融资,85553546.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,72821817.44,26356835.83,22948884.47,23887959.12,21656085.77,29882704.39,23017840.64,74901911.76,12520281.16,15145297.64,21258880.45,157186421.06,20779002.51,143775145.35,14986882.39,38920383.67,10413943.60,12646279.57,21214169.07,26033202.69,16354879.00,6825794.06,22587191.29,22656838.56,16015660.65,27719809.24,8238573.12,17273846.41,21601940.71,49993984.27,13249170.75,20398685.32,23733963.97,89445021.26,52849900.58,35625037.81,26590253.35,57080229.24,27790334.53,24501547.39,17562533.70,20630642.71,6759655.36,33187241.84,31715072.73,14888533.59,11766705.72,11147449.91,9339208.07,28361628.31,4527512.03,8035038.39,16109346.01,16286959.62,0.0
10,其他应收款(合计),4936909.00,7964201.46,24269674.33,31555002.66,36736134.92,18953058.60,12011354.83,14269687.06,12555626.25,0,9165963.22,0,9557079.74,0,5892207.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
