,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,845815940.01,806342489.20,826963800.14,1078306456.92,713067967.32,636226585.09,598672420.19,642236900.75,623524661.29,644102438.07,755090636.43,777556753.58,705936451.25,294226664.62,362580506.09,364825178.38,165258362.11,139176032.35,118349461.50,166208995.39,117945254.96,190627014.67,94289777.05,117921846.57,127661061.53,116289218.17,193604974.12,195507255.98,176899816.58,262404649.63,295166009.55,358937660.13,358904703.84,358742859.76,18180948.16,24764708.27,33874220.14,23381992.95,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1785622223.80,1577800118.12,1464914802.13,1396354142.30,1567404134.43,1400486959.95,1069701288.47,1052885687.51,0,467953870.04,0,388116131.43,0,357348976.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,56475573.85,18850782.32,49835953.02,56029264.95,40255358.91,51055022.13,29889712.84,22718932.30,16732187.20,12532531.22,6933954.95,17652463.50,1888735.01,884000.00,1643991.00,4748980.00,440000.00,2295316.00,0.00,1100000.00,424000.00,250000.00,0.00,590000.00,684808.57,1039300.00,976900.00,1500000.00,0,0,950000.00,220000.00,2200000.00,51000.00,515986.27,0,0,300000.00,0.0
7,应收账款,1729146649.95,1558949335.80,1415078849.11,1340324877.35,1527148775.52,1349431937.82,1039811575.63,1030166755.21,481512007.01,455421338.82,413463674.28,370463667.93,433379542.97,356464976.45,310813018.70,313698573.78,340670198.89,307963215.49,229810698.90,238548113.98,211760251.72,212278093.07,188891387.72,188702544.29,171795807.44,145636651.92,107653585.25,107344592.52,74170567.44,55750176.08,46775986.65,40164600.98,53384393.52,50194986.75,39779440.20,42750978.98,30107284.87,26758053.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
