,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19970331,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1002715523.08,974444936.54,1213423112.41,1111882244.37,1067959971.48,994343406.80,1146946284.92,981505311.57,1253374585.00,1217335192.80,1625924268.26,1132123785.71,1416395565.56,979177639.58,909193249.32,972009519.37,1329358397.36,778687165.27,943888726.59,828956088.15,1380535210.21,1078005035.76,930487750.22,1037247314.42,1246210290.84,1420182018.88,1645150215.02,1603653809.13,1790472980.42,1544862016.42,1263836757.05,1085144700.22,1474067513.56,1253002979.97,626093604.26,648411038.17,786087518.42,499639575.61,507151087.15,518075704.49,667627304.22,423653303.98,405210882.64,392265140.77,484924615.81,425758331.23,381206980.62,261168148.08,355195364.31,225558077.18,258073472.20,238602085.49,363259833.51,245071884.98,182504467.12,175395901.97,273974222.36,166462594.53,208241865.17,135179711.34,280256893.04,131695944.26,141363602.57,126686056.67,147934207.54,87164670.06,82513299.33,74136511.71,102048309.97,70970954.74,104697976.94,126336998.34,173610096.79,115531737.58,117514212.13,117424724.60,139203127.05,82766824.01,42038252.60,87823082.25,133220400.95,0,0,954595.93,284127.84,2042316.85,0.0
3,交易性金融资产,192687237.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118720.00,868480.00,868480.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1192532659.90,1778617666.69,1854993701.67,1871623001.52,2158795649.39,2281078478.04,2429184207.67,2262913601.42,2132077023.51,0,2555686141.19,0,2659222304.18,0,2386405415.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,60055045.00,174928170.00,200023489.25,175804462.78,75938977.90,78012530.00,153977023.99,99696033.87,123639942.79,95500691.00,208838499.86,420113066.33,450097154.29,366513531.15,407428231.83,219927930.42,339951401.65,236523685.07,356371821.28,411961334.53,560833813.55,541089780.25,514553544.56,515303472.77,280174444.02,403152580.78,403796573.43,138658248.72,344026846.23,307538740.14,224183715.95,248235680.06,224870806.42,88797543.22,221223894.43,98507429.00,116014035.05,166523756.50,189714314.65,70511760.79,93401764.00,75597525.00,89250068.04,18730364.00,101440420.00,76748193.82,49492761.01,14772160.00,98682444.88,22652030.00,39216306.00,1387760.00,22922100.00,63672702.00,130019937.00,36582000.00,62814400.00,70932340.00,62152027.00,66601060.00,65100300.00,73957800.00,50574500.00,57190000.00,96095706.00,118137100.00,56881900.00,64334884.00,71217040.00,35123800.00,11314031.25,8155000.00,17420800.00,845000.00,788000.00,0,0,2000000.00,5100000.00,16290000.00,59065000.00,0,0,16200000.00,0,0,0.0
7,应收账款,1132477614.90,1603689496.69,1654970212.42,1695818538.74,2082856671.49,2203065948.04,2275207183.68,2163217567.55,2008437080.72,2010945751.77,2346847641.33,2247151826.25,2209125149.89,2428760155.45,1978977183.56,1923791863.16,1448548316.57,1616151445.86,1270987531.11,1335364060.12,938173157.49,1236774695.05,1198666286.70,1229195774.00,820516576.99,823509239.90,750058891.66,831696959.56,582406259.84,803156477.57,728963449.83,791160765.15,504100050.58,807175722.99,701916412.16,688394911.68,446067486.66,550664829.26,499741627.41,614882792.33,364650044.00,465798523.16,339380109.77,351077679.37,317984996.92,463780037.75,565081509.27,286020786.96,214721741.10,244508832.42,182872725.93,171137542.02,120569129.17,180927947.89,154384000.64,224428451.75,119587441.06,196960526.59,170948753.17,177757664.18,119746496.39,225039946.02,125486001.59,110186516.41,120717685.03,122533684.04,117818856.85,132635697.54,115424832.07,173815015.08,199663337.87,187986978.21,172681304.23,237351517.57,227576995.10,264321135.00,262236809.14,307586284.92,292553789.26,247691958.97,181947516.46,0,140347848.22,83408828.93,34660451.98,29375606.41,0.0
8,应收款项融资,6708000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
