,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,747272940.81,1140742957.14,376712066.48,640733987.37,644408254.88,458560482.37,206150653.14,735768722.84,593715350.19,727093914.89,1225971751.93,1442441142.59,1380916786.88,1543223969.16,1228625023.96,1346986272.43,1762306902.17,1755460894.25,1986067446.49,1435010666.54,850113621.42,833359071.96,834240317.69,973951630.50,871750496.26,600164401.20,824982796.08,837615630.52,297398472.21,336958353.33,547578927.62,557869869.54,858186335.83,1113409125.33,635247906.86,863283306.90,1037409848.88,947421527.49,601276523.06,1031486380.23,421748461.14,534898964.88,346936555.83,117485110.44,232966130.35,339517076.85,337325084.22,377585752.74,158513487.10,236919690.75,375035804.17,248221858.95,622500618.49,464248787.26,189513002.83,429964585.42,429895878.70,435163725.40,589906999.58,338286532.01,615308892.02,702977364.48,602499205.62,765330827.36,735009303.46,214908929.80,253105932.53,237529795.26,328415496.70,339494692.22,143466857.97,0,277263878.99,251579142.68,153512050.65,119431950.51,66670335.78,100957525.75,103651869.93,55485694.16,97612742.60,0,3007272.24,22241881.68,2497186.18,0.0
3,交易性金融资产,201639791.21,192011936.25,188540676.85,184109092.40,128480700.45,305649974.78,109935153.12,119050105.32,191606100.01,661836394.53,105190435.96,95752188.08,94231411.81,74764184.63,74330037.95,73535067.01,62656433.25,54190433.78,52929099.34,112155968.74,64492520.20,62987714.55,29576283.45,29225275.02,29344934.60,65629201.87,29882969.95,60290152.16,30244747.60,30046377.49,30199229.09,29938167.41,29674657.18,73197861.80,86296892.05,160121166.33,31332486.11,50635160.99,283370662.10,10334270.06,445848.97,494428.40,332424.91,277463.70,231988.54,257626.36,29045598.23,3368.95,3351.51,22796942.36,4836750.00,2076661.96,3915081.88,1200000.00,78493491.38,68835120.69,63021187.49,64400865.66,60088335.02,55359452.94,37707826.00,183959274.60,183246704.30,163903535.10,168048498.07,185732982.40,297128256.44,309839944.57,255076058.93,205385025.55,186487006.45,0,146012644.80,196865184.08,240000000.00,155000000.00,124534236.02,59997528.62,10000000.00,130000000.00,52530000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,50774378.70,33604229.32,16883899.41,72021916.49,145538515.61,127176303.68,127056867.28,71875356.36,16708979.46,0,90257083.58,0,106858983.82,0,16741719.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.00,5000000.00,0,0,0,0,12560000.00,0,0,0,1200000.00,1200000.00,0,0,0,0,0,0,0,0,0,0,22197945.21,22197945.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,50774378.70,33604229.32,16883899.41,72021916.49,145538515.61,127176303.68,127056867.28,71875356.36,16708979.46,127095745.15,90257083.58,35084972.68,106858983.82,78683672.91,16741719.18,16725189.27,14259.36,16729729.49,16731999.58,16771869.63,41959174.97,38319687.55,38317513.26,43015339.87,8652.49,30803323.12,31809222.17,57313770.53,41862875.40,96915146.33,149162798.11,121147168.80,94204439.07,45997636.37,96068472.89,89739309.38,98885929.87,7679438.72,50941944.77,56604450.83,158942740.88,135115693.61,115454460.86,104708048.59,74367497.08,102741423.02,169355523.02,314643502.04,274019665.02,87313066.13,98667142.79,78560171.97,47631734.81,40108311.98,28829532.18,57443740.18,57027840.18,8269103.62,23369670.64,10508778.64,8784724.64,8424620.04,10659015.08,33545095.08,11599015.08,11107710.73,11107580.73,19374842.19,10869681.19,9219236.70,9182138.31,0,13061142.31,9511138.31,11841482.81,22230003.24,64279575.24,12338474.24,21451283.24,19855888.19,26361180.03,0,149205886.46,33716502.74,927060.24,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,342282.50,372750.70,342282.50,1413915.30,342282.50,342282.50,342282.50,342282.50,342282.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460000000.00,460000000.00,0,0,0,2224792.07,48368685.50,48628876.50,574029.50,574029.50,574029.50,574029.50,574029.50,574029.50,0,6346194.06,4651542.82,4651542.82,537981.50,537981.50,479928.80,0,2750963.80,4980948.74,0,1453860.98,3696420.00,91000.00,81048847.50,120800490.69,127515024.47,118220722.91,2695542.66,0,0,2043000.00,5378000.00,0,0.0
10,其他应收款(合计),376219458.04,8123085.66,43800632.05,16438978.84,15946160.62,15800806.89,35553817.16,14168185.95,12999870.26,0,59337066.54,0,9287165.22,0,54646841.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896948.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27492660.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603333.00,0,0,0,326390.16,5846329.33,12092748.07,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,26386313.49,0,0,0,20218084.36,0,0,0,49859852.12,0,0,0,45233680.27,0,0,0,46604397.86,99000000.00,0,72600000.00,110980092.35,72600000.00,0,0,0,0,66000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10735601.00,0,0,0,0,0,0,0,0,0,0,4552600.00,0,0,9455400.00,0,0,0,0,0,0,0,0,0,0,0,0.0
