,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,127677845.11,80861959.92,106989445.13,109634539.15,251029902.93,211702516.35,279151098.70,323271503.66,322984473.80,258569403.67,195876657.29,274397977.91,210925127.39,256176508.28,192952771.82,222142334.18,277382875.81,296678088.24,298392045.12,139147714.95,118226566.79,75094966.25,95645413.11,85232478.35,77723931.62,72694493.72,81208143.92,62251474.61,77969165.88,84670828.01,83250716.66,80395584.86,84834075.22,56311815.18,89183400.84,95288230.04,102080476.62,98304735.93,104958498.26,89425031.24,71070535.69,21526565.98,80214991.20,79472227.44,123131657.73,63321234.99,43002092.22,68300697.86,73428146.75,76252948.88,175021609.48,164389460.88,155377674.04,114088058.35,119233471.04,99406732.72,60903450.10,23901145.23,113335122.59,112703835.60,54896123.49,132526431.19,183529284.82,110647449.99,146175169.20,126386540.55,67716490.89,90732053.61,101572544.23,184724155.47,187635869.90,179897508.37,191782129.62,38182626.67,49083961.25,34848304.04,45059086.40,21434762.93,13286794.92,2692079.64,5747973.04,0,1005257.83,0,1476159.34,971822.00,1338476.33,0.0
3,交易性金融资产,201846647.82,247029660.57,224777152.04,154688893.52,79994822.37,79959328.05,79944730.42,49972508.81,49971231.15,110051377.77,110091456.70,50187261.55,50164216.70,50124360.72,49979086.41,50000000.00,50000000.00,50000000.00,50398930.00,50656771.29,49054844.13,0,0,0,0,0,0,0,0,2000000.00,10000000.00,10000000.00,0,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,1000000.00,500000.00,500000.00,0,0,0,0,400000.00,400000.00,400000.00,400000.00,900000.00,350000.00,350000.00,350000.00,350000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,430936.40,947658.09,1733871.99,1341641.68,1101839.53,2282620.70,2246158.60,2235852.53,2535100.23,0,6269146.24,7226384.72,7934248.94,0,11146428.01,11402621.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013180.00,0,0,240000.00,1104000.00,364000.00,0,0,0,0,0,65000000.00,0,0,7321200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,430936.40,947658.09,1733871.99,1341641.68,1101839.53,2282620.70,2246158.60,2235852.53,2535100.23,3915328.71,6269146.24,7226384.72,7934248.94,10460934.26,11146428.01,11402621.01,11576897.72,16177719.30,16431970.06,14644843.41,17259279.74,16810245.54,19984591.80,25520130.54,26196715.57,29041585.47,28890454.11,30994736.53,27245483.79,25273906.51,27179526.45,33688834.17,30650149.95,29435093.73,32341172.96,29436379.94,23991898.12,22924665.57,23780258.44,26037646.34,25424829.57,23887172.40,26042673.28,26662367.81,19675017.80,19085664.81,20368102.80,19928439.57,18331107.43,18268522.40,21385994.26,23082189.62,24133870.14,26662610.17,25875927.47,29313661.91,28878511.07,47716014.98,44630233.72,43335119.56,38819269.16,36035569.47,35366549.23,36199647.59,34376647.37,35207991.40,34066965.98,35289437.72,33242668.79,23955685.47,25580844.92,31979195.54,26377630.80,37879473.25,27034065.63,26996650.42,24525396.06,16715327.75,11209379.66,7855892.69,7477426.02,0,4529706.88,0,8275496.29,9095781.00,889082.03,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
