,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2495125104.54,3789326911.39,2220927401.46,2490982926.91,1957280220.44,1791133105.20,1955638259.37,3919654337.69,2426704580.36,2040108758.40,2297282377.24,2208648049.91,2416149039.75,1931955973.17,2002694050.81,3524848775.54,1930398824.67,1793563841.32,1804087648.21,1659962620.82,1568608462.63,1525452938.06,1697393737.11,1598466966.10,1600656970.21,1539898629.41,1464225527.90,710537175.47,972291265.33,476868816.86,482616513.03,466864876.45,559308317.40,450072531.63,353768240.14,373244267.32,363250847.73,236737917.73,273867496.71,201316918.94,251923550.42,183540499.56,212869231.65,181386605.94,192461286.48,48126860.27,64482815.73,24445776.80,57954180.35,51775465.19,16275885.31,29668323.03,62126338.34,27775330.22,41813210.95,56362513.98,31003413.15,47245013.72,17042679.41,25123517.45,24960294.02,36843944.09,22409386.75,12135765.11,17692755.55,51276882.53,60670456.46,25992901.64,46040080.05,49018453.23,37445986.07,75750567.71,76665543.45,109774638.59,113915673.07,36038328.99,89535129.84,47202003.77,28577660.74,20856528.06,15009158.00,0,12900534.00,0,44413176.00,0,46315000.00,0,57400893.76,7563170.20,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45700000.00,45700000.00,20500000.00,20000000.00,20000000.00,20000000.00,0,0,37000000.00,0,0,0,0,0,0,21535368.00,0,17095238.00,0,17539000.00,0,29660000.00,686900.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1906225110.31,1680988566.15,1733891422.23,1452809314.83,1823552754.57,1570234832.44,1714509246.67,1404068899.33,1240218357.14,0,0,0,0,0,1073277577.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,361252564.78,97760067.67,114228631.39,99617165.29,185647932.95,191100030.10,232136231.43,214348533.08,123093993.79,95952608.74,130439950.80,189785135.28,96072859.60,76906892.02,80604309.37,91534403.08,84693405.26,75619441.18,84148083.57,88193321.74,104991717.37,74541633.88,52244852.76,181109994.06,105006030.79,97001308.48,74104577.62,15822525.64,110920822.21,23397299.30,25637286.99,20490400.34,26014319.31,11977857.80,13900793.25,11296622.32,6887480.00,1978189.00,2466496.50,2681388.59,1200000.00,1093750.00,2344000.00,745550.00,983021.00,310000.00,1463000.00,1829750.00,4823338.00,250000.00,2546800.00,150400.00,3003900.00,550000.00,521000.00,222000.00,420000.00,100000.00,360000.00,613400.00,582362.50,110000.00,281250.00,800000.00,580000.00,0,0,0,745800.00,-325160.00,0,174840.00,0,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1544972545.53,1583228498.48,1619662790.84,1353192149.54,1637904821.62,1379134802.34,1482373015.24,1189720366.25,1117124363.35,1091694176.17,1248893957.47,905098657.76,953535410.81,994574449.39,992673267.86,848356776.99,851024184.09,836899164.94,654651296.39,158134356.90,126909795.21,167717607.76,232582370.66,147308358.18,115277521.11,119149701.02,241668815.22,128874831.46,189804310.12,171768839.84,209120685.38,156205160.45,95400031.81,186698232.46,307389768.39,221906715.01,138532488.22,71712682.10,125713722.95,156971880.22,103141054.44,190913963.92,205840205.33,157975935.20,166416433.44,230793049.47,239163570.42,199919569.73,203612970.42,254825682.28,283152732.43,214396421.21,173006968.78,214171660.16,191296920.87,125913861.89,84869407.13,97267354.35,91705305.87,63224869.77,51207693.78,107386030.93,111424496.49,144059794.37,122239333.76,89778134.20,67935514.83,75499778.20,71864593.80,108871997.30,95124095.12,100999056.79,97439613.82,65548153.63,47967054.87,32171544.15,51602322.89,35049886.44,28156328.20,32315503.18,23388549.00,0,19898551.00,0,13487382.00,0,0,0,6606542.98,1667133.55,0.0
8,应收款项融资,75821941.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
